abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"The number is one-third higher than in any other year, with 14 people, on average, drowning in the sea every day in 2016, the United Nations said.",article,nyt://article/3f21ace8-e673-5e04-ae94-f9b880b88cca,"[{'name': 'Subject', 'value': 'Middle East and Africa Migrant Crisis', 'rank': 1}, {'name': 'Person', 'value': 'Cumming-Bruce, Nick', 'rank': 2}, {'name': 'Subject', 'value': 'Deaths (Fatalities)', 'rank': 3}, {'name': 'Subject', 'value': 'Refugees and Displaced Persons', 'rank': 4}, {'name': 'Subject', 'value': 'Drownings', 'rank': 5}, {'name': 'Location', 'value': 'Mediterranean Sea', 'rank': 6}, {'name': 'Organization', 'value': 'United Nations High Commission for Refugees', 'rank': 7}, {'name': 'Location', 'value': 'Libya', 'rank': 8}, {'name': 'Location', 'value': 'Sicily (Italy)', 'rank': 9}, {'name': 'Subject', 'value': 'Two Thousand Sixteen', 'rank': 10}]",Foreign,3.0,A,2016-12-23 16:33:36+00:00,World,"The number is one-third higher than in any other year, with 14 people, on average, drowning in the sea every day in 2016, the United Nations said.",The New York Times,Europe,News,nyt://article/3f21ace8-e673-5e04-ae94-f9b880b88cca,https://www.nytimes.com/2016/12/23/world/europe/migrant-death-toll-mediterranean-europe.html,320,By Nick Cumming-Bruce,"‘Worst Annual Death Toll Ever’: Mediterranean Claims 5,000 Migrants",,Deadliest Year for Migrants Crossing Mediterranean,Migrants from West Africa aboard a rescue vessel in the Mediterranean in November.,Dan Kitwood/Getty Images,https://static01.nyt.com/images/2016/12/24/world/24Migrants/24Migrants-articleLarge.jpg,400,600,https://static01.nyt.com/images/2016/12/24/world/24Migrants/24Migrants-thumbStandard.jpg,75,75,"‘Worst Annual Death Toll Ever’: Mediterranean Claims 5,000 Migrants","‘Worst Annual Death Toll Ever’: Mediterranean Claims 5,000 Migrants The number is one-third higher than in any other year, with 14 people, on average, drowning in the sea every day in 2016, the United Nations said. The number is one-third higher than in any other year, with 14 people, on average, drowning in the sea every day in 2016, the United Nations said."
"The assault in the southern city of Karak killed 10 people, including the head of the military’s special forces, two civilians and a Canadian tourist.",article,nyt://article/d1972a75-7f0f-56e3-bda7-c7b5f7d14bf0,"[{'name': 'Subject', 'value': 'Terrorism', 'rank': 1}, {'name': 'Person', 'value': 'Sweis, Rana F', 'rank': 2}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3}, {'name': 'Location', 'value': 'Karak (Jordan)', 'rank': 4}, {'name': 'Location', 'value': 'Jordan', 'rank': 5}, {'name': 'Person', 'value': 'Maaytah, Saad', 'rank': 6}]",Foreign,6.0,A,2016-12-20 15:18:08+00:00,World,"The assault in the southern city of Karak killed 10 people, including the head of the military’s special forces, two civilians and a Canadian tourist.",The New York Times,Middle East,News,nyt://article/d1972a75-7f0f-56e3-bda7-c7b5f7d14bf0,https://www.nytimes.com/2016/12/20/world/middleeast/jordan-attack-isis-karak.html,608,By Rana F. Sweis,ISIS Is Said to Claim Responsibility for Deadly Attack in Jordan,,ISIS Claims Deadly Attack in Jordan,"The funeral on Monday of a high-ranking security officer killed in an assault in Karak, Jordan.",Muhammad Hamed/Reuters,https://static01.nyt.com/images/2016/12/21/world/21Jordan/21Jordan-articleLarge.jpg,400,600,https://static01.nyt.com/images/2016/12/21/world/21Jordan/21Jordan-thumbStandard.jpg,75,75,ISIS Is Said to Claim Responsibility for Deadly Attack in Jordan,"ISIS Is Said to Claim Responsibility for Deadly Attack in Jordan The assault in the southern city of Karak killed 10 people, including the head of the military’s special forces, two civilians and a Canadian tourist. The assault in the southern city of Karak killed 10 people, including the head of the military’s special forces, two civilians and a Canadian tourist."
"German officials, citing a lack of evidence, freed their initial suspect in the assault that killed 12, and continued to search for an attacker that the militant group said had acted on its behalf.",article,nyt://article/3c40b389-49c1-5f1a-8fef-41ec4b522570,"[{'name': 'Person', 'value': 'Smale, Alison', 'rank': 1}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 2}, {'name': 'Person', 'value': 'Eddy, Melissa', 'rank': 3}, {'name': 'Location', 'value': 'Berlin (Germany)', 'rank': 4}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 5}, {'name': 'Person', 'value': 'Merkel, Angela', 'rank': 6}, {'name': 'Location', 'value': 'Germany', 'rank': 7}, {'name': 'Subject', 'value': 'Trucks and Trucking', 'rank': 8}]",Foreign,1.0,A,2016-12-20 10:44:11+00:00,World,"• The German chancellor said the authorities were investigating whether the attack with a truck, in which 12 people were killed and 45 wounded, was perpetrated by a migrant or refugee. • Seeking clues to the identity of the assailant, the German special police conducted a search at the refugee shelter at Tempelhof airport.",The New York Times,Europe,News,nyt://article/3c40b389-49c1-5f1a-8fef-41ec4b522570,https://www.nytimes.com/2016/12/20/world/europe/berlin-attack-christmas-market.html,1699,By Melissa Eddy and Alison Smale,Germany Releases Berlin Attack Suspect as ISIS Claims Involvement,,Market Rampage Puts Chancellor in Perilous Spot,"The path of destruction at the Christmas market in Berlin on Tuesday, after a truck that crashed through was removed from the site.",Markus Schreiber/Associated Press,https://static01.nyt.com/images/2016/12/21/world/21Germany3/20Germany3-articleLarge.jpg,395,600,https://static01.nyt.com/images/2016/12/21/world/21Germany3/21Germany3-thumbStandard.jpg,75,75,Germany Releases Berlin Attack Suspect as ISIS Claims Involvement,"Germany Releases Berlin Attack Suspect as ISIS Claims Involvement German officials, citing a lack of evidence, freed their initial suspect in the assault that killed 12, and continued to search for an attacker that the militant group said had acted on its behalf. • The German chancellor said the authorities were investigating whether the attack with a truck, in which 12 people were killed and 45 wounded, was perpetrated by a migrant or refugee. • Seeking clues to the identity of the assailant, the German special police conducted a search at the refugee shelter at Tempelhof airport."
"After an attack in Cairo that killed 25 people on Sunday, the Islamic State vowed to escalate its “war on polytheism,” a reference to Christianity.",article,nyt://article/6aadf1c0-7fee-5fa1-a127-ad9026ca1b4f,"[{'name': 'Person', 'value': 'Youssef, Nour', 'rank': 1}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 2}, {'name': 'Person', 'value': 'Walsh, Declan', 'rank': 3}, {'name': 'Location', 'value': 'Cairo (Egypt)', 'rank': 4}, {'name': 'Person', 'value': 'Sisi, Abdel Fattah el-', 'rank': 5}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 6}, {'name': 'Organization', 'value': 'Muslim Brotherhood (Egypt)', 'rank': 7}, {'name': 'Subject', 'value': 'Bombs and Explosives', 'rank': 8}, {'name': 'Location', 'value': 'Egypt', 'rank': 9}]",Foreign,10.0,A,2016-12-14 02:05:18+00:00,World,"After an attack in Cairo that killed 25 people on Sunday, the Islamic State vowed to escalate its “war on polytheism,” a reference to Christianity.",The New York Times,Middle East,News,nyt://article/6aadf1c0-7fee-5fa1-a127-ad9026ca1b4f,https://www.nytimes.com/2016/12/13/world/middleeast/egypt-isis-bombing-coptic-christians.html,691,By Declan Walsh and Nour Youssef,ISIS Claims Responsibility for Egypt Church Bombing and Warns of More to Come,,"Church Blast in Egypt Was Prelude, ISIS Warns",The coffins of victims from Sunday’s bombing of St. Mark’s Coptic Orthodox Cathedral after funeral services in Cairo on Monday.,Khaled Desouki/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2016/12/14/world/14egypt/14egypt-articleLarge.jpg,400,600,https://static01.nyt.com/images/2016/12/14/world/14egypt/14egypt-thumbStandard.jpg,75,75,ISIS Claims Responsibility for Egypt Church Bombing and Warns of More to Come,"ISIS Claims Responsibility for Egypt Church Bombing and Warns of More to Come After an attack in Cairo that killed 25 people on Sunday, the Islamic State vowed to escalate its “war on polytheism,” a reference to Christianity. After an attack in Cairo that killed 25 people on Sunday, the Islamic State vowed to escalate its “war on polytheism,” a reference to Christianity."
The Kurdistan Freedom Falcons said in a statement on Sunday that it had carried out the double suicide bombing in Turkey the night before that killed dozens and targeted the police.,article,nyt://article/d356c145-92fc-5cd7-a585-6ec2987529d8,"[{'name': 'Person', 'value': 'Timur, Safak', 'rank': 1}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 2}, {'name': 'Subject', 'value': 'Kurds', 'rank': 3}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 4}, {'name': 'Organization', 'value': 'Kurdistan Freedom Falcons', 'rank': 5}, {'name': 'Organization', 'value': ""Kurdistan Workers' Party"", 'rank': 6}, {'name': 'Location', 'value': 'Istanbul (Turkey)', 'rank': 7}, {'name': 'Location', 'value': 'Turkey', 'rank': 8}, {'name': 'Subject', 'value': 'Bombs and Explosives', 'rank': 9}]",Foreign,8.0,A,2016-12-11 22:27:05+00:00,World,The Kurdistan Freedom Falcons said in a statement on Sunday that it had carried out the double suicide bombing in Turkey the night before that killed dozens and targeted the police.,The New York Times,Europe,News,nyt://article/d356c145-92fc-5cd7-a585-6ec2987529d8,https://www.nytimes.com/2016/12/11/world/europe/kurdish-tak-istanbul-double-bombing.html,482,By Safak Timur,Kurdish Militant Group Claims Responsibility for Deadly Istanbul Bombing,,Kurdish Militant Group Says It Carried Out Deadly Bombings in Istanbul,Coffins of police officers were carried on Sunday in Istanbul.,Daghan Kozanoglu/Getty Images,https://static01.nyt.com/images/2016/12/12/world/TURKEY1/TURKEY1-articleLarge.jpg,432,600,https://static01.nyt.com/images/2016/12/12/world/TURKEY1/TURKEY1-thumbStandard.jpg,75,75,Kurdish Militant Group Claims Responsibility for Deadly Istanbul Bombing,Kurdish Militant Group Claims Responsibility for Deadly Istanbul Bombing The Kurdistan Freedom Falcons said in a statement on Sunday that it had carried out the double suicide bombing in Turkey the night before that killed dozens and targeted the police. The Kurdistan Freedom Falcons said in a statement on Sunday that it had carried out the double suicide bombing in Turkey the night before that killed dozens and targeted the police.
"Ahead of Friday’s impeachment vote, here are the accusations against President Park Geun-hye, which she has dismissed as a “house of cards.”",article,nyt://article/51154e44-3f94-511f-9825-923e7439ee71,"[{'name': 'Person', 'value': 'Choi Soon-sil', 'rank': 1}, {'name': 'Person', 'value': 'Park Geun-hye', 'rank': 2}, {'name': 'Location', 'value': 'South Korea', 'rank': 3}, {'name': 'Subject', 'value': 'Extortion and Blackmail', 'rank': 4}, {'name': 'Subject', 'value': 'Impeachment', 'rank': 5}, {'name': 'Subject', 'value': 'Bribery and Kickbacks', 'rank': 6}, {'name': 'Subject', 'value': 'Classified Information and State Secrets', 'rank': 7}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 8}, {'name': 'Subject', 'value': 'Ethics and Official Misconduct', 'rank': 9}]",Foreign,,,2016-12-08 10:59:43+00:00,World,"Ahead of Friday’s impeachment vote, here are the accusations against President Park Geun-hye, which she has dismissed as a “house of cards.”",The New York Times,Asia Pacific,News,nyt://article/51154e44-3f94-511f-9825-923e7439ee71,https://www.nytimes.com/2016/12/08/world/asia/south-korea-park-geun-hye-accusations-impeachment.html,751,By Choe Sang-Hun,"Claims Against South Korean President: Extortion, Abuse of Power and Bribery",,,"A protest in Seoul, South Korea, on Saturday calling for President Park Geun-hye to step down.",Kim Hong-Ji/Reuters,https://static01.nyt.com/images/2016/12/09/world/09CHARGES-1/09CHARGES-1-articleLarge.jpg,400,600,https://static01.nyt.com/images/2016/12/09/world/09CHARGES-1/09CHARGES-1-thumbStandard.jpg,75,75,"Claims Against South Korean President: Extortion, Abuse of Power and Bribery","Claims Against South Korean President: Extortion, Abuse of Power and Bribery Ahead of Friday’s impeachment vote, here are the accusations against President Park Geun-hye, which she has dismissed as a “house of cards.” Ahead of Friday’s impeachment vote, here are the accusations against President Park Geun-hye, which she has dismissed as a “house of cards.”"
"In long-awaited public hearings, victims and their families recounted abuses from nearly 60 years of dictatorship, including death and persecution.",article,nyt://article/bf6310f5-a5cb-5b80-97e4-13c1850042f2,"[{'name': 'Location', 'value': 'Tunisia', 'rank': 1}, {'name': 'Person', 'value': 'Gall, Carlotta', 'rank': 2}, {'name': 'Subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3}, {'name': 'Subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 4}, {'name': 'Subject', 'value': 'Torture', 'rank': 5}, {'name': 'Subject', 'value': 'Political Prisoners', 'rank': 6}, {'name': 'Organization', 'value': 'Truth and Dignity Commission (Tunisia)', 'rank': 7}, {'name': 'Person', 'value': 'Ben Ali, Zine El-Abidine', 'rank': 8}, {'name': 'Person', 'value': 'Bourguiba, Habib', 'rank': 9}]",Foreign,4.0,A,2016-11-18 20:24:40+00:00,World,"In long-awaited public hearings, victims and their families recounted abuses from nearly 60 years of dictatorship, including death and persecution.",The New York Times,Africa,News,nyt://article/bf6310f5-a5cb-5b80-97e4-13c1850042f2,https://www.nytimes.com/2016/11/19/world/africa/silenced-for-decades-victims-of-despotism-air-torture-claims-in-tunisia.html,1194,By Carlotta Gall,"Silenced for Decades, ‘Victims of Despotism’ Air Torture Claims in Tunisia",,"Silenced for Decades, ‘Victims of Despotism’ Air Torture Claims in Tunisia",Mothers of torture victims carried their sons’ portraits before the Truth and Dignity Commission hearings in Tunis on Thursday.,Fethi Belaid/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2016/11/19/world/19Tunisia1/19Tunisia1-articleLarge.jpg,399,600,https://static01.nyt.com/images/2016/11/19/world/19Tunisia1/19Tunisia1-thumbStandard.jpg,75,75,"Silenced for Decades, ‘Victims of Despotism’ Air Torture Claims in Tunisia","Silenced for Decades, ‘Victims of Despotism’ Air Torture Claims in Tunisia In long-awaited public hearings, victims and their families recounted abuses from nearly 60 years of dictatorship, including death and persecution. In long-awaited public hearings, victims and their families recounted abuses from nearly 60 years of dictatorship, including death and persecution."
"The attack in Kabul, which left at least six people dead and a dozen wounded, was the latest example of the Islamic State ranging beyond its base in eastern Afghanistan.",article,nyt://article/977cb451-5f73-555a-9afb-00c4ebf32de0,"[{'name': 'Location', 'value': 'Kabul (Afghanistan)', 'rank': 1}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 2}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 3}, {'name': 'Organization', 'value': 'Khorasan', 'rank': 4}, {'name': 'Organization', 'value': 'Afghan National Security Forces', 'rank': 5}]",Foreign,,,2016-11-16 18:10:39+00:00,World,"The attack in Kabul, which left at least six people dead and a dozen wounded, was the latest example of the Islamic State ranging beyond its base in eastern Afghanistan.",The New York Times,Asia Pacific,News,nyt://article/977cb451-5f73-555a-9afb-00c4ebf32de0,https://www.nytimes.com/2016/11/17/world/asia/kabul-afghanistan-bombing.html,373,By Mujib Mashal and Jawad Sukhanyar,Afghan Bodyguards Targeted in Bombing Claimed by ISIS Affiliates,,,,,,0,0,,0,0,Afghan Bodyguards Targeted in Bombing Claimed by ISIS Affiliates,"Afghan Bodyguards Targeted in Bombing Claimed by ISIS Affiliates The attack in Kabul, which left at least six people dead and a dozen wounded, was the latest example of the Islamic State ranging beyond its base in eastern Afghanistan. The attack in Kabul, which left at least six people dead and a dozen wounded, was the latest example of the Islamic State ranging beyond its base in eastern Afghanistan."
"Over the past weeks, 24 schools have been set ablaze, dashing hopes for a return to normalcy in the region after months of protests and curfews.",article,nyt://article/1e1fc6a4-650c-5dc3-9a9c-9042d3208ad9,"[{'name': 'Location', 'value': 'Kashmir and Jammu (India)', 'rank': 1}, {'name': '', 'value': '', 'rank': 2}, {'name': 'Subject', 'value': 'Arson', 'rank': 3}, {'name': 'Person', 'value': 'Kumar, Hari', 'rank': 4}, {'name': 'Subject', 'value': 'Fires and Firefighters', 'rank': 5}, {'name': 'Subject', 'value': 'Education (K-12)', 'rank': 6}]",Foreign,8.0,A,2016-10-28 18:43:22+00:00,World,"Over the past weeks, 24 schools have been set ablaze, dashing hopes for a return to normalcy in the region after months of protests and curfews.",The New York Times,Asia Pacific,News,nyt://article/1e1fc6a4-650c-5dc3-9a9c-9042d3208ad9,https://www.nytimes.com/2016/10/29/world/asia/unrest-in-kashmir-claims-new-casualties-schools.html,1047,By Sameer Yasir and Hari Kumar,Unrest in Kashmir Claims New Casualties: Schools,,Unrest in Kashmir Hits Fresh Targets: Schools,,,,0,0,,0,0,Unrest in Kashmir Claims New Casualties: Schools,"Unrest in Kashmir Claims New Casualties: Schools Over the past weeks, 24 schools have been set ablaze, dashing hopes for a return to normalcy in the region after months of protests and curfews. Over the past weeks, 24 schools have been set ablaze, dashing hopes for a return to normalcy in the region after months of protests and curfews."
"Militants detonated a powerful bomb when most guests were sleeping, officials said, and part of the building collapsed.",article,nyt://article/68a6fcdd-f06b-5462-9efa-db8c87ea5db1,"[{'name': 'Person', 'value': 'Gettleman, Jeffrey', 'rank': 1}, {'name': 'Organization', 'value': 'Shabab', 'rank': 2}, {'name': 'Location', 'value': 'Mandera (Kenya)', 'rank': 3}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 4}, {'name': 'Location', 'value': 'Kenya', 'rank': 5}]",Foreign,10.0,A,2016-10-25 10:02:29+00:00,World,"Militants detonated a powerful bomb when most guests were sleeping, officials said, and part of the building collapsed.",The New York Times,Africa,News,nyt://article/68a6fcdd-f06b-5462-9efa-db8c87ea5db1,https://www.nytimes.com/2016/10/26/world/africa/kenya-shabab-attack.html,464,By Jeffrey Gettleman,"Militants Bomb Kenya Hotel, Killing 12; Shabab Claim Responsibility",,Shabab Claim Hotel Attack That Killed 12 in Kenya,"The aftermath of an attack on Tuesday in Mandera, Kenya. According to officials, a powerful bomb was detonated at a hotel when most guests were sleeping.",Associated Press,https://static01.nyt.com/images/2016/10/26/business/26SHABAB-web1/26SHABAB-web1-articleLarge.jpg,352,600,https://static01.nyt.com/images/2016/10/26/business/26SHABAB-web1/26SHABAB-web1-thumbStandard.jpg,75,75,"Militants Bomb Kenya Hotel, Killing 12; Shabab Claim Responsibility","Militants Bomb Kenya Hotel, Killing 12; Shabab Claim Responsibility Militants detonated a powerful bomb when most guests were sleeping, officials said, and part of the building collapsed. Militants detonated a powerful bomb when most guests were sleeping, officials said, and part of the building collapsed."
