abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"South Africa’s corruption scandals have upended the country’s view of their governing party, the African National Congress, threatening decades of power.",article,nyt://article/e7c8babb-778e-5906-a823-5dc514b609fe,"[{'name': 'Subject', 'value': 'Politics and Government', 'rank': 1}, {'name': 'Organization', 'value': 'African National Congress', 'rank': 2}, {'name': 'Organization', 'value': 'KPMG', 'rank': 3}, {'name': 'Organization', 'value': 'McKinsey & Co', 'rank': 4}, {'name': 'Organization', 'value': 'Eskom', 'rank': 5}, {'name': 'Person', 'value': 'Gupta Family', 'rank': 6}, {'name': 'Location', 'value': 'South Africa', 'rank': 7}]",Foreign,1,A,2018-12-22 18:11:03+00:00,World,"South Africa’s corruption scandals have upended the country’s view of their governing party, the African National Congress, threatening decades of power.",The New York Times,Africa,News,nyt://article/e7c8babb-778e-5906-a823-5dc514b609fe,https://www.nytimes.com/2018/12/22/world/africa/corruption-south-africa-guide.html,627,By Aodhan Beirne,Corruption in South Africa: A Guide to Our Recent Reporting,,,"President Cyril Ramaphosa of South Africa, fourth from the left, at African National Congress celebrations in January. Mr. Ramaphosa’s deputy, David Mabuza, second from right, faces allegations of siphoning millions of dollars from public funds.",Mujahid Safodien/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2018/12/23/world/23safrica-guide/merlin_132213872_ce76a0be-dab4-4966-9cad-3b4572080666-articleLarge.jpg,399,600,https://static01.nyt.com/images/2018/12/23/world/23safrica-guide/23safrica-guide-thumbStandard.jpg,75,75,Corruption in South Africa: A Guide to Our Recent Reporting,"Corruption in South Africa: A Guide to Our Recent Reporting South Africa’s corruption scandals have upended the country’s view of their governing party, the African National Congress, threatening decades of power. South Africa’s corruption scandals have upended the country’s view of their governing party, the African National Congress, threatening decades of power."
"Experts accused Michel Sidibé, the agency’s chief, of having an autocratic style leading to “ethical blindness” on harassment and the abuse of power.",article,nyt://article/f2db522b-ce7f-5215-ab20-a6e7ccbb5690,"[{'name': 'Subject', 'value': 'Acquired Immune Deficiency Syndrome', 'rank': 1}, {'name': 'Organization', 'value': 'UNAIDS', 'rank': 2}, {'name': 'Person', 'value': 'Sidibe, Michel', 'rank': 3}, {'name': 'Subject', 'value': 'Sexual Harassment', 'rank': 4}, {'name': 'Subject', 'value': '#MeToo Movement', 'rank': 5}, {'name': 'Subject', 'value': 'Ethics and Official Misconduct', 'rank': 6}]",Foreign,,,2018-12-07 21:18:52+00:00,World,"Experts accused Michel Sidibé, the agency’s chief, of having an autocratic style leading to “ethical blindness” on harassment and the abuse of power.",The New York Times,Europe,News,nyt://article/f2db522b-ce7f-5215-ab20-a6e7ccbb5690,https://www.nytimes.com/2018/12/07/world/europe/unaids-abuse.html,592,By Nick Cumming-Bruce,"U.N. AIDS Agency Is in ‘State of Crisis’ and Needs New Leader, Report Says",,"U.N. AIDS Agency Is in ‘State of Crisis’ and Needs New Leader, Report Says","A report accused Michel Sidibé, the executive director of U.N.AIDS, of a management style that “enabled a culture of harassment, including sexual harassment, bullying and abuse of power.”",Thibault Camus/Associated Press,https://static01.nyt.com/images/2018/12/08/world/08nations/merlin_147849231_f2e9a078-859f-4b4d-95fc-b2ac767082bf-articleLarge.jpg,400,600,https://static01.nyt.com/images/2018/12/08/world/08nations/08nations-thumbStandard.jpg,75,75,"U.N. AIDS Agency Is in ‘State of Crisis’ and Needs New Leader, Report Says","U.N. AIDS Agency Is in ‘State of Crisis’ and Needs New Leader, Report Says Experts accused Michel Sidibé, the agency’s chief, of having an autocratic style leading to “ethical blindness” on harassment and the abuse of power. Experts accused Michel Sidibé, the agency’s chief, of having an autocratic style leading to “ethical blindness” on harassment and the abuse of power."
"More than half of female homicide victims last year were killed by intimate partners or relatives, says a report on homicides around the world by the U.N. Office on Drugs and Crime.",article,nyt://article/57502251-2bdc-5b0c-a7df-eda823f2f1ca,"[{'name': 'Subject', 'value': 'Women and Girls', 'rank': 1}, {'name': 'Subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 2}, {'name': 'Subject', 'value': 'Domestic Violence', 'rank': 3}, {'name': 'Organization', 'value': 'United Nations Office on Drugs and Crime', 'rank': 4}, {'name': 'Subject', 'value': 'Gender', 'rank': 5}]",Express,7,A,2018-11-27 22:30:23+00:00,World,"More than half of female homicide victims last year were killed by intimate partners or relatives, says a report on homicides around the world by the U.N. Office on Drugs and Crime.",The New York Times,,News,nyt://article/57502251-2bdc-5b0c-a7df-eda823f2f1ca,https://www.nytimes.com/2018/11/27/world/female-homicide-gender-violence.html,879,By Karen Zraick,"Most Dangerous Place for Women Is the Home, U.N. Report Finds",,"Home Is Perilous to Women, U.N. Says",Commemorating the International Day for the Elimination of Violence Against Women in El Salvador on Monday.,Marvin Recinos/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2018/11/27/world/27xp-women/merlin_147358833_55bb300d-ccd4-4a8f-9808-d341c910bfc8-articleLarge.jpg,421,600,https://static01.nyt.com/images/2018/11/27/world/27xp-women/27xp-women-thumbStandard.jpg,75,75,"Most Dangerous Place for Women Is the Home, U.N. Report Finds","Most Dangerous Place for Women Is the Home, U.N. Report Finds More than half of female homicide victims last year were killed by intimate partners or relatives, says a report on homicides around the world by the U.N. Office on Drugs and Crime. More than half of female homicide victims last year were killed by intimate partners or relatives, says a report on homicides around the world by the U.N. Office on Drugs and Crime."
"Statistics released by a nonprofit group say that 320,000 people are homeless and that the phenomenon is increasing most rapidly in the provinces.",article,nyt://article/7e99713b-f04f-5558-9a86-1ba47925adf6,"[{'name': 'Subject', 'value': 'Homeless Persons', 'rank': 1}, {'name': 'Subject', 'value': 'Poverty', 'rank': 2}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 3}, {'name': 'Location', 'value': 'Great Britain', 'rank': 4}, {'name': 'Organization', 'value': 'Shelter (National Campaign for Homeless People Ltd)', 'rank': 5}]",Foreign,6,A,2018-11-22 12:21:41+00:00,World,"Statistics released by a nonprofit group say that 320,000 people are homeless, as rents soar and benefits shrink.",The New York Times,Europe,News,nyt://article/7e99713b-f04f-5558-9a86-1ba47925adf6,https://www.nytimes.com/2018/11/22/world/europe/uk-homelessness.html,732,By Alan Cowell,"U.K.’s Homelessness Problem Is Growing, and Spreading, Report Finds",,"Rise Is Seen in Number of Homeless in Britain, as Rents Soar and Benefits Shrink","Sleeping outside an underground station in London. The greatest concentration of homelessness was found to be in the capital, but the sharpest increases were in the English Midlands and Yorkshire.","Facundo Arrizabalaga/EPA, via Shutterstock",https://static01.nyt.com/images/2018/11/23/world/23homeless/merlin_141875769_a5514e59-2c7a-4c16-89de-a96fd25e7c7e-articleLarge.jpg,341,600,https://static01.nyt.com/images/2018/11/23/world/23homeless/23homeless-thumbStandard.jpg,75,75,"U.K.’s Homelessness Problem Is Growing, and Spreading, Report Finds","U.K.’s Homelessness Problem Is Growing, and Spreading, Report Finds Statistics released by a nonprofit group say that 320,000 people are homeless and that the phenomenon is increasing most rapidly in the provinces. Statistics released by a nonprofit group say that 320,000 people are homeless, as rents soar and benefits shrink."
The school is in a part of Cameroon where separatists have been fighting the government to form their own country. Students have been caught in the middle.,article,nyt://article/78fb75cd-153f-5dd0-9f79-388e076393e8,"[{'name': 'Subject', 'value': 'Kidnapping and Hostages', 'rank': 1}, {'name': 'Subject', 'value': 'Education (K-12)', 'rank': 2}, {'name': 'Location', 'value': 'Cameroon', 'rank': 3}]",Foreign,10,A,2018-11-05 18:24:50+00:00,World,The school is in a part of Cameroon where separatists have been fighting the government to form their own country. Students have been caught in the middle.,The New York Times,Africa,News,nyt://article/78fb75cd-153f-5dd0-9f79-388e076393e8,https://www.nytimes.com/2018/11/05/world/africa/cameroon-school-kidnap.html,607,By Dionne Searcey,Cameroon School Kidnappings Are Reported Amid Secession Battle,,Children Are Kidnapped From School In Cameroon Amid Secession Battle,"President Paul Biya of Cameroon and his wife at an election rally at the Maroua Stadium, in northern Cameroon, in September.",Alexis Huguet/Agence France-Presse &mdash; Getty Images,https://static01.nyt.com/images/2018/11/06/world/06cameroon1-print/merlin_145669362_cc128f0b-68cb-402a-a168-dd8eaac8dfc2-articleLarge.jpg,400,600,https://static01.nyt.com/images/2018/11/06/world/06cameroon1-print/06cameroon1-thumbStandard.jpg,75,75,Cameroon School Kidnappings Are Reported Amid Secession Battle,Cameroon School Kidnappings Are Reported Amid Secession Battle The school is in a part of Cameroon where separatists have been fighting the government to form their own country. Students have been caught in the middle. The school is in a part of Cameroon where separatists have been fighting the government to form their own country. Students have been caught in the middle.
"New York Times journalists traveled to Yemen in October to provide a deeper look at the war, the latest in a series of in-depth reports.",article,nyt://article/6c4b94d2-2b4f-5f35-9dce-fa23047b1570,"[{'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 3}, {'name': 'Organization', 'value': 'Houthis', 'rank': 4}, {'name': 'Location', 'value': 'Saudi Arabia', 'rank': 5}, {'name': 'Location', 'value': 'Yemen', 'rank': 6}]",Foreign,,,2018-10-31 18:21:45+00:00,World,"New York Times journalists traveled to Yemen in October to provide a deeper look at the war, the latest in a series of in-depth reports.",The New York Times,Middle East,News,nyt://article/6c4b94d2-2b4f-5f35-9dce-fa23047b1570,https://www.nytimes.com/2018/10/31/world/middleeast/war-yemen-new-york-times.html,341,By The New York Times,War in Yemen: New York Times Reports Driving the Conversation,,,"An injured Yemeni fighter with the Saudi-led Arab coalition that is battling Iran-allied Houthis for control of Yemen arriving at a field hospital in Durayhimi, 13 miles south of the port city of Hudaydah.",Tyler Hicks/The New York Times,https://static01.nyt.com/images/2018/11/01/world/01yemen-guide/merlin_145104669_f5ef3078-cb05-4a29-a093-4bc5683e3c40-articleLarge.jpg,400,600,https://static01.nyt.com/images/2018/11/01/world/01yemen-guide/01yemen-guide-thumbStandard.jpg,75,75,War in Yemen: New York Times Reports Driving the Conversation,"War in Yemen: New York Times Reports Driving the Conversation New York Times journalists traveled to Yemen in October to provide a deeper look at the war, the latest in a series of in-depth reports. New York Times journalists traveled to Yemen in October to provide a deeper look at the war, the latest in a series of in-depth reports."
A new report from Australia says the West is taking risks by collaborating with researchers tied to the Chinese military.,article,nyt://article/b36f3ae6-b1cf-5739-a010-4a7d9da2e50d,"[{'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Subject', 'value': 'Colleges and Universities', 'rank': 3}, {'name': 'Subject', 'value': 'Cyberwarfare and Defense', 'rank': 4}, {'name': 'Subject', 'value': 'Research', 'rank': 5}, {'name': 'Subject', 'value': 'Academic and Scientific Journals', 'rank': 6}, {'name': 'Subject', 'value': 'Cryptography, Codes and Ciphers', 'rank': 7}, {'name': 'Subject', 'value': 'Artificial Intelligence', 'rank': 8}, {'name': 'Organization', 'value': 'Australian National University', 'rank': 9}, {'name': 'Organization', 'value': 'Australian Signals Directorate', 'rank': 10}, {'name': 'Organization', 'value': 'Huawei Technologies Co Ltd', 'rank': 11}, {'name': 'Organization', 'value': ""People's Liberation Army (China)"", 'rank': 12}, {'name': 'Organization', 'value': 'Temple University', 'rank': 13}, {'name': 'Organization', 'value': 'University of Agder', 'rank': 14}, {'name': 'Organization', 'value': 'University of California, Los Angeles', 'rank': 15}, {'name': 'Organization', 'value': 'University of Illinois, Urbana-Champaign', 'rank': 16}, {'name': 'Organization', 'value': 'University of New South Wales', 'rank': 17}, {'name': 'Organization', 'value': 'ZTE Corp', 'rank': 18}, {'name': 'Location', 'value': 'Australia', 'rank': 19}, {'name': 'Location', 'value': 'Canada', 'rank': 20}, {'name': 'Location', 'value': 'Canberra (Australia)', 'rank': 21}, {'name': 'Location', 'value': 'China', 'rank': 22}, {'name': 'Location', 'value': 'Europe', 'rank': 23}, {'name': 'Location', 'value': 'Great Britain', 'rank': 24}, {'name': 'Location', 'value': 'New Zealand', 'rank': 25}, {'name': 'Location', 'value': 'Singapore', 'rank': 26}, {'name': 'Location', 'value': 'United States', 'rank': 27}]",Foreign,9,A,2018-10-30 11:46:25+00:00,World,A new report from Australia says the West is taking risks by collaborating with researchers tied to the Chinese military.,The New York Times,Australia,News,nyt://article/b36f3ae6-b1cf-5739-a010-4a7d9da2e50d,https://www.nytimes.com/2018/10/30/world/australia/china-scientists-military-research.html,1293,By Jamie Tarabay,"Chinese Military May Gain From Western University Ties, Report Warns",,"Chinese Military May Gain From Ties to Western Universities, Report Warns","President Xi Jinping of China, second from right, touring the National Graphene Institute at the University of Manchester in England in 2015. A Chinese student there who studied graphene, described as a wonder material, now works at a military university in China, an Australian researcher said.","Richard Stonehouse/WPA Pool, via Getty Images",https://static01.nyt.com/images/2018/10/31/world/31oz-china-print/31oz-china-1-articleLarge.jpg,400,600,https://static01.nyt.com/images/2018/10/31/world/31oz-china-print/31oz-china-1-thumbStandard.jpg,75,75,"Chinese Military May Gain From Western University Ties, Report Warns","Chinese Military May Gain From Western University Ties, Report Warns A new report from Australia says the West is taking risks by collaborating with researchers tied to the Chinese military. A new report from Australia says the West is taking risks by collaborating with researchers tied to the Chinese military."
China ridiculed but did not explicitly deny reports by intelligence officials that the Chinese tapped President Trump’s phone calls with old friends.,article,nyt://article/d0d97ed0-0598-5892-bae6-fcbda1ad9bb6,"[{'name': 'Subject', 'value': 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'rank': 1}, {'name': 'Subject', 'value': 'Espionage and Intelligence Services', 'rank': 2}, {'name': 'Subject', 'value': 'Cellular Telephones', 'rank': 3}, {'name': 'Subject', 'value': 'Wiretapping and Other Eavesdropping Devices and Methods', 'rank': 4}, {'name': 'Subject', 'value': 'iPhone', 'rank': 5}, {'name': 'Organization', 'value': 'Huawei Technologies Co Ltd', 'rank': 6}, {'name': 'Organization', 'value': 'New York Times', 'rank': 7}, {'name': 'Person', 'value': 'Peskov, Dmitri S', 'rank': 8}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 9}, {'name': 'Location', 'value': 'China', 'rank': 10}]",Foreign,,,2018-10-25 10:45:06+00:00,World,China ridiculed but did not explicitly deny reports by intelligence officials that the Chinese tapped President Trump’s phone calls with old friends.,The New York Times,Asia Pacific,News,nyt://article/d0d97ed0-0598-5892-bae6-fcbda1ad9bb6,https://www.nytimes.com/2018/10/25/world/asia/trump-iphone-china-eavesdrop.html,455,By Steven Lee Myers,China Mocks Report It Tapped Trump’s iPhone (and Plugs Its Own Competitor),,,"According to current and former administration officials, President Trump has continued to use his personal cellphone to make calls.",Doug Mills/The New York Times,https://static01.nyt.com/images/2018/10/25/world/25china-trump1/merlin_145795890_2666e66d-d962-4bdf-829a-8155ee653772-articleLarge.jpg,410,600,https://static01.nyt.com/images/2018/10/25/world/25china-trump1/25china-trump1-thumbStandard.jpg,75,75,China Mocks Report It Tapped Trump’s iPhone (and Plugs Its Own Competitor),China Mocks Report It Tapped Trump’s iPhone (and Plugs Its Own Competitor) China ridiculed but did not explicitly deny reports by intelligence officials that the Chinese tapped President Trump’s phone calls with old friends. China ridiculed but did not explicitly deny reports by intelligence officials that the Chinese tapped President Trump’s phone calls with old friends.
"An inquiry into sexual harassment in the House of Commons describes a “master and servant” culture, with lawmakers accorded an “almost godlike status.”",article,nyt://article/1126e6c2-0c43-5973-ba83-99053bd3f18d,"[{'name': 'Location', 'value': 'Great Britain', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Organization', 'value': 'House of Commons (Great Britain)', 'rank': 3}, {'name': 'Subject', 'value': 'Sexual Harassment', 'rank': 4}, {'name': 'Person', 'value': 'Bercow, John', 'rank': 5}, {'name': 'Person', 'value': 'Cox, Laura Mary (1951- )', 'rank': 6}]",Foreign,6,A,2018-10-15 17:20:33+00:00,World,"An inquiry into sexual harassment in the House of Commons describes a “master and servant” culture, with lawmakers accorded an “almost godlike status.”",The New York Times,Europe,News,nyt://article/1126e6c2-0c43-5973-ba83-99053bd3f18d,https://www.nytimes.com/2018/10/15/world/europe/uk-parliament-abuse-harassment-report.html,749,By Ellen Barry,"‘Shocking and Abhorrent’ Abuse Rampant in U.K. Parliament, Report Says",,Britain Finds Harassment Widespread In Parliament,"John Bercow, center, the speaker of the House of Commons, in Parliament last year. “I find it difficult to envisage how the necessary changes can be successfully delivered, and the confidence of the staff restored, under the current senior House administration,” a new report says.",Pool photo by Niklas Halle'n,https://static01.nyt.com/images/2018/10/16/world/16uk-commons1/merlin_145345077_604e87c4-6264-43a1-bba0-931e1835f3a4-articleLarge.jpg,399,600,https://static01.nyt.com/images/2018/10/16/world/16uk-commons1/16uk-commons1-thumbStandard.jpg,75,75,"‘Shocking and Abhorrent’ Abuse Rampant in U.K. Parliament, Report Says","‘Shocking and Abhorrent’ Abuse Rampant in U.K. Parliament, Report Says An inquiry into sexual harassment in the House of Commons describes a “master and servant” culture, with lawmakers accorded an “almost godlike status.” An inquiry into sexual harassment in the House of Commons describes a “master and servant” culture, with lawmakers accorded an “almost godlike status.”"
"Politicians and teachers say an effort by the Alternative for Germany party, urging people to report teachers for violating a neutrality law, resembles the work of East Germany’s secret police.",article,nyt://article/1f0645c9-63a7-5648-b97c-2376ff4b8942,"[{'name': 'Subject', 'value': 'Teachers and School Employees', 'rank': 1}, {'name': 'Organization', 'value': 'Alternative for Germany', 'rank': 2}, {'name': 'Location', 'value': 'Germany', 'rank': 3}, {'name': 'Subject', 'value': 'Education (K-12)', 'rank': 4}, {'name': 'Location', 'value': 'Hamburg (Germany)', 'rank': 5}, {'name': 'Location', 'value': 'Bavaria (Germany)', 'rank': 6}, {'name': 'Organization', 'value': 'Stasi (East Germany)', 'rank': 7}]",Foreign,4,A,2018-10-11 18:09:15+00:00,World,"Politicians and teachers say an effort by the Alternative for Germany party, urging people to report teachers for violating a neutrality law, resembles the work of East Germany’s secret police.",The New York Times,Europe,News,nyt://article/1f0645c9-63a7-5648-b97c-2376ff4b8942,https://www.nytimes.com/2018/10/11/world/europe/afd-germany-teachers-neutrality-law.html,725,By Melissa Eddy,Germany’s Far-Right AfD Urges Students to Report Biased Teachers,,Far-Right Party In Germany Urges Reporting Of Teachers,"A school in Rostock, Germany. The Alternative for Germany party is encouraging students and their parents to report teachers who promote their political views in the classroom.","Bernd W'stneck/Picture-Alliance, via Associated Press",https://static01.nyt.com/images/2018/10/12/world/12germany1/merlin_145160964_dd26bad6-1d0a-4b42-9d5c-4d1e197225ed-articleLarge.jpg,400,600,https://static01.nyt.com/images/2018/10/12/world/12germany1/merlin_145160964_dd26bad6-1d0a-4b42-9d5c-4d1e197225ed-thumbStandard.jpg,75,75,Germany’s Far-Right AfD Urges Students to Report Biased Teachers,"Germany’s Far-Right AfD Urges Students to Report Biased Teachers Politicians and teachers say an effort by the Alternative for Germany party, urging people to report teachers for violating a neutrality law, resembles the work of East Germany’s secret police. Politicians and teachers say an effort by the Alternative for Germany party, urging people to report teachers for violating a neutrality law, resembles the work of East Germany’s secret police."
