abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"Russia said it now had full control of the eastern town of Marinka. On Tuesday, Ukraine claimed to have destroyed a Russian ship.",article,nyt://article/be29506f-a353-52d2-97b3-eba5601d3bcf,"[{'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 1}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2}, {'name': 'Subject', 'value': 'Military Aircraft', 'rank': 3}, {'name': 'Subject', 'value': 'Airlines and Airplanes', 'rank': 4}, {'name': 'Subject', 'value': 'Missiles and Missile Defense Systems', 'rank': 5}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 6}, {'name': 'Person', 'value': 'Zelensky, Volodymyr', 'rank': 7}, {'name': 'Location', 'value': 'Russia', 'rank': 8}, {'name': 'Location', 'value': 'Ukraine', 'rank': 9}]",Foreign,7.0,A,2023-12-25 19:19:45+00:00,World,"Russia said it now had full control of the eastern town of Marinka. On Tuesday, Ukraine claimed to have destroyed a Russian ship.",The New York Times,Europe,News,nyt://article/be29506f-a353-52d2-97b3-eba5601d3bcf,https://www.nytimes.com/2023/12/25/world/europe/ukraine-downs-planes-russia-claims-town.html,1261,By Constant Méheut,"Ukraine Says It Downed 5 Russian Planes, as Moscow Claims It Seized a Town",,Kyiv Says It Downed 5 Jets; Moscow Claims It Seized a Town,"A Russian Sukhoi Su-34 fighter-bomber fires missiles during a competition at the Dubrovichi range outside Ryazan, Russia.",Maxim Shemetov/Reuters,https://static01.nyt.com/images/2023/12/25/multimedia/25ukraine-jets-01-cmvz/25ukraine-jets-01-cmvz-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/25/multimedia/25ukraine-jets-01-cmvz/25ukraine-jets-01-cmvz-thumbStandard.jpg,75,75,"Ukraine Says It Downed 5 Russian Planes, as Moscow Claims It Seized a Town","Ukraine Says It Downed 5 Russian Planes, as Moscow Claims It Seized a Town Russia said it now had full control of the eastern town of Marinka. On Tuesday, Ukraine claimed to have destroyed a Russian ship. Russia said it now had full control of the eastern town of Marinka. On Tuesday, Ukraine claimed to have destroyed a Russian ship."
,article,nyt://article/7191a366-21cc-5e61-b366-41a3008af973,[],Foreign,,,2023-12-23 22:23:54+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/7191a366-21cc-5e61-b366-41a3008af973,https://www.nytimes.com/live/2023/12/23/world/israel-hamas-war-gaza-news/the-israeli-military-claims-it-has-killed-a-key-weapons-smuggler-for-hamas,341,By Gaya Gupta,The Israeli military claims it has killed a key weapons smuggler for Hamas.,,,An Israeli military fighter aircraft flying near the Israel-Gaza border this month.,Athit Perawongmetha/Reuters,https://static01.nyt.com/images/2023/12/23/multimedia/23israel-hamas-hamas-arms-smuggler1-lkpb/23israel-hamas-hamas-arms-smuggler1-lkpb-articleLarge-v2.jpg,400,600,https://static01.nyt.com/images/2023/12/23/multimedia/23israel-hamas-hamas-arms-smuggler1-lkpb/23israel-hamas-hamas-arms-smuggler1-lkpb-thumbStandard-v2.jpg,75,75,The Israeli military claims it has killed a key weapons smuggler for Hamas.,The Israeli military claims it has killed a key weapons smuggler for Hamas.
"Venezuela’s territorial claim has been made against leftists and by leftists. It’s been about colonialism, nationalism, Cold War and oil, and it’s complicating U.S. foreign policy.",article,nyt://article/5a5c11b8-529e-519d-8844-d9e7b56df197,"[{'name': 'Location', 'value': 'Guyana', 'rank': 1}, {'name': 'Location', 'value': 'Venezuela', 'rank': 2}, {'name': 'Person', 'value': 'Maduro, Nicolas', 'rank': 3}, {'name': 'Subject', 'value': 'International Relations', 'rank': 4}, {'name': 'Subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 5}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 6}, {'name': 'Subject', 'value': 'Territorial Disputes', 'rank': 7}, {'name': 'Organization', 'value': 'Exxon Mobil Corp', 'rank': 8}, {'name': 'Organization', 'value': 'United Nations', 'rank': 9}, {'name': 'Person', 'value': 'Irfaan Ali', 'rank': 10}, {'name': 'Person', 'value': 'Granger, David A (1945- )', 'rank': 11}, {'name': 'Person', 'value': 'Machado, Maria Corina', 'rank': 12}, {'name': 'Person', 'value': 'Chavez, Hugo', 'rank': 13}]",Foreign,13.0,A,2023-12-21 05:01:20+00:00,World,"Venezuela’s territorial claim has been made against leftists and by leftists. It’s been about colonialism, nationalism, Cold War and oil, and it’s complicating U.S. foreign policy.",The New York Times,Americas,News,nyt://article/5a5c11b8-529e-519d-8844-d9e7b56df197,https://www.nytimes.com/2023/12/21/world/americas/venezuela-guyana.html,1468,By Simon Romero,"Venezuela Renews Claims to Part of Guyana, the Oil-Rich ‘Second Qatar’",,A Cold War Era-Dispute Over Oil Territory Flares,"Rómulo Betancourt, a former president of Venezuela, in 1958. In the 1960s he restarted an old claim to more than half of Guyana’s territory.",Tad Szulc/The New York Times,https://static01.nyt.com/images/2023/12/18/multimedia/00guyana-venezuela-top-jfql/00guyana-venezuela-top-jfql-articleLarge.jpg,597,600,https://static01.nyt.com/images/2023/12/18/multimedia/00guyana-venezuela-top-jfql/00guyana-venezuela-top-jfql-thumbStandard.jpg,75,75,"Venezuela Renews Claims to Part of Guyana, the Oil-Rich ‘Second Qatar’","Venezuela Renews Claims to Part of Guyana, the Oil-Rich ‘Second Qatar’ Venezuela’s territorial claim has been made against leftists and by leftists. It’s been about colonialism, nationalism, Cold War and oil, and it’s complicating U.S. foreign policy. Venezuela’s territorial claim has been made against leftists and by leftists. It’s been about colonialism, nationalism, Cold War and oil, and it’s complicating U.S. foreign policy."
"The move is the latest of several that undercut prospects of free elections next year, despite commitments made to the Biden administration in return for sanctions relief.",article,nyt://article/7c9d8cc0-6d01-50e8-83d4-6882ee554f6c,"[{'name': 'Subject', 'value': 'Elections', 'rank': 1}, {'name': 'Subject', 'value': 'Referendums', 'rank': 2}, {'name': 'Subject', 'value': 'International Relations', 'rank': 3}, {'name': 'Subject', 'value': 'Embargoes and Sanctions', 'rank': 4}, {'name': 'Person', 'value': 'Maduro, Nicolas', 'rank': 5}, {'name': 'Person', 'value': 'Machado, Maria Corina', 'rank': 6}, {'name': 'Subject', 'value': 'Treason and Sedition', 'rank': 7}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 8}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 9}, {'name': 'Location', 'value': 'Venezuela', 'rank': 10}, {'name': 'Location', 'value': 'Guyana', 'rank': 11}, {'name': 'Subject', 'value': 'Money Laundering', 'rank': 12}, {'name': 'Subject', 'value': 'Legislatures and Parliaments', 'rank': 13}]",Foreign,,,2023-12-06 23:35:23+00:00,World,"The move is the latest of several that undercut prospects of free elections next year, despite commitments made to the Biden administration in return for sanctions relief.",The New York Times,Americas,News,nyt://article/7c9d8cc0-6d01-50e8-83d4-6882ee554f6c,https://www.nytimes.com/2023/12/06/world/americas/venezuela-opposition-arrest-orders.html,805,By Genevieve Glatsky and Isayen Herrera,"Venezuela Orders Arrest of Top Opposition Figures, Claiming Treason",,,"María Corina Machado, a Venezuelan opposition leader, held a news conference in Caracas on Wednesday.","Ryaner Pena R/EPA, via Shutterstock",https://static01.nyt.com/images/2023/12/06/multimedia/06venezuela-opposition-mwvg/06venezuela-opposition-mwvg-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/06/multimedia/06venezuela-opposition-mwvg/06venezuela-opposition-mwvg-thumbStandard.jpg,75,75,"Venezuela Orders Arrest of Top Opposition Figures, Claiming Treason","Venezuela Orders Arrest of Top Opposition Figures, Claiming Treason The move is the latest of several that undercut prospects of free elections next year, despite commitments made to the Biden administration in return for sanctions relief. The move is the latest of several that undercut prospects of free elections next year, despite commitments made to the Biden administration in return for sanctions relief."
"President Nicolás Maduro says an oil-rich part of Guyana belongs to Venezuela. Voters agreed on Sunday, but turnout appeared to be low.",article,nyt://article/06f04f94-4131-56de-abca-2ae738310b45,"[{'name': 'Location', 'value': 'Venezuela', 'rank': 1}, {'name': 'Location', 'value': 'Guyana', 'rank': 2}, {'name': 'Person', 'value': 'Maduro, Nicolas', 'rank': 3}, {'name': 'Subject', 'value': 'Referendums', 'rank': 4}, {'name': 'Subject', 'value': 'Territorial Disputes', 'rank': 5}, {'name': 'Subject', 'value': 'International Relations', 'rank': 6}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 7}, {'name': 'Subject', 'value': 'Elections', 'rank': 8}, {'name': 'Organization', 'value': 'United Nations', 'rank': 9}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 10}, {'name': 'Subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 11}, {'name': 'Subject', 'value': 'Embargoes and Sanctions', 'rank': 12}, {'name': 'Organization', 'value': 'International Court of Justice (UN)', 'rank': 13}]",Foreign,6.0,A,2023-12-03 10:04:18+00:00,World,"President Nicolás Maduro says an oil-rich part of Guyana belongs to Venezuela. Voters agreed on Sunday, but turnout appeared to be low.",The New York Times,Americas,News,nyt://article/06f04f94-4131-56de-abca-2ae738310b45,https://www.nytimes.com/2023/12/03/world/americas/maduro-vote-essequibo-guyana.html,1313,By Genevieve Glatsky,Venezuelan Voters Back Maduro’s Claim to a Neighbor’s Territory,,Venezuela Holds Vote Over Oil-Rich Territory Claimed by Guyana,"A mural of the Venezuelan map, with the Guyanese territory of Essequibo included, last week in Caracas, Venezuela.",Matias Delacroix/Associated Press,https://static01.nyt.com/images/2023/12/03/multimedia/03venezuela-maduro-essequibo-01-czvf/03venezuela-maduro-essequibo-01-czvf-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/03/multimedia/03venezuela-maduro-essequibo-01-czvf/03venezuela-maduro-essequibo-01-czvf-thumbStandard.jpg,75,75,Venezuelan Voters Back Maduro’s Claim to a Neighbor’s Territory,"Venezuelan Voters Back Maduro’s Claim to a Neighbor’s Territory President Nicolás Maduro says an oil-rich part of Guyana belongs to Venezuela. Voters agreed on Sunday, but turnout appeared to be low. President Nicolás Maduro says an oil-rich part of Guyana belongs to Venezuela. Voters agreed on Sunday, but turnout appeared to be low."
"Javier Milei, a far-right libertarian economist, could be elected Argentina’s president on Sunday. If he is not, he has already pointed to fraud.",article,nyt://article/e20eaa2c-24e8-5a47-a540-4c95d8d9bf7f,"[{'name': 'Subject', 'value': 'Voter Fraud (Election Fraud)', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Subject', 'value': 'Elections', 'rank': 3}, {'name': 'Subject', 'value': 'Democracy (Theory and Philosophy)', 'rank': 4}, {'name': 'Person', 'value': 'Massa, Sergio (1972- )', 'rank': 5}, {'name': 'Person', 'value': 'Milei, Javier', 'rank': 6}, {'name': 'Location', 'value': 'Argentina', 'rank': 7}]",Foreign,4.0,A,2023-11-16 19:07:20+00:00,World,"Javier Milei, a far-right libertarian economist, could be elected Argentina’s president on Sunday. If he is not, he has already pointed to fraud.",The New York Times,Americas,News,nyt://article/e20eaa2c-24e8-5a47-a540-4c95d8d9bf7f,https://www.nytimes.com/2023/11/16/world/americas/argentina-javier-milei-election-fraud.html,1357,"By Jack Nicas, Natalie Alcoba and Lucía Cholakian Herrera","Trump and Bolsonaro Claimed Fraud. Now an Argentine Candidate Is, Too.",,"Argentina Firebrand Claims Fraud, Echoing Familiar Playbook","Javier Milei, a far right presidential candidate, has claimed, without evidence, that stolen and damaged ballots cost him hundreds of thousands of votes in the first round of the general election. ",Sarah Pabst for The New York Times,https://static01.nyt.com/images/2023/11/16/multimedia/00argentina-fraud-tmzw/00argentina-fraud-tmzw-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/11/16/multimedia/00argentina-fraud-tmzw/00argentina-fraud-tmzw-thumbStandard.jpg,75,75,"Trump and Bolsonaro Claimed Fraud. Now an Argentine Candidate Is, Too.","Trump and Bolsonaro Claimed Fraud. Now an Argentine Candidate Is, Too. Javier Milei, a far-right libertarian economist, could be elected Argentina’s president on Sunday. If he is not, he has already pointed to fraud. Javier Milei, a far-right libertarian economist, could be elected Argentina’s president on Sunday. If he is not, he has already pointed to fraud."
"The San José galleon was destroyed in 1708, sinking with goods now worth billions. Colombia’s government is planning a recovery, but not everyone wants to see the shipwreck brought to the surface.",article,nyt://article/6c0be8ab-afb4-56d6-8032-43a68c2c5e9b,"[{'name': 'Subject', 'value': 'Treasure Troves', 'rank': 1}, {'name': 'Subject', 'value': 'Shipwrecks (Historic)', 'rank': 2}, {'name': 'Location', 'value': 'Colombia', 'rank': 3}, {'name': 'Subject', 'value': 'Ships and Shipping', 'rank': 4}, {'name': 'Subject', 'value': 'Compensation for Damages (Law)', 'rank': 5}, {'name': 'Location', 'value': 'Cartagena (Colombia)', 'rank': 6}, {'name': 'Location', 'value': 'Seville (Spain)', 'rank': 7}]",Express,12.0,A,2023-11-10 10:31:24+00:00,World,"The San José galleon was destroyed in 1708, sinking with goods now worth billions. Colombia’s government is planning a recovery, but not everyone wants to see the shipwreck brought to the surface.",The New York Times,Americas,News,nyt://article/6c0be8ab-afb4-56d6-8032-43a68c2c5e9b,https://www.nytimes.com/2023/11/10/world/americas/san-jose-galleon-shipwreck-treasure.html,1078,By Remy Tumin and Genevieve Glatsky,"A Treasure May Be Off the Coast of Colombia, but Who Can Claim It?",,Colombia Wants to Find 300-Year-Old Lost Ship,"A Samuel Scott painting, “Wager’s Action Off Cartagena,” shows an attack by Commodore Charles Wager on the San José.",,https://static01.nyt.com/images/2023/11/09/multimedia/00xp-shipwreck-6/00xp-shipwreck-6-articleLarge-v2.png,425,600,https://static01.nyt.com/images/2023/11/09/multimedia/00xp-shipwreck-6/00xp-shipwreck-6-thumbStandard-v2.png,75,75,"A Treasure May Be Off the Coast of Colombia, but Who Can Claim It?","A Treasure May Be Off the Coast of Colombia, but Who Can Claim It? The San José galleon was destroyed in 1708, sinking with goods now worth billions. Colombia’s government is planning a recovery, but not everyone wants to see the shipwreck brought to the surface. The San José galleon was destroyed in 1708, sinking with goods now worth billions. Colombia’s government is planning a recovery, but not everyone wants to see the shipwreck brought to the surface."
"Photographs taken on Tuesday showed a large crater and significant damage to buildings at the Jabaliya neighborhood in northern Gaza, the site of a densely populated refugee camp.",article,nyt://article/75e6a93f-22a6-5a70-aa41-cd3f82bba89e,"[{'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1}, {'name': 'Location', 'value': 'Israel', 'rank': 2}, {'name': 'Location', 'value': 'Gaza Strip', 'rank': 3}, {'name': 'Organization', 'value': 'Hamas', 'rank': 4}, {'name': 'Location', 'value': 'Jabaliya Refugee Camp (Gaza Strip)', 'rank': 5}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 6}, {'name': 'Subject', 'value': 'Deaths (Fatalities)', 'rank': 7}, {'name': 'Subject', 'value': 'Palestinians', 'rank': 8}, {'name': 'Subject', 'value': 'Refugees and Displaced Persons', 'rank': 9}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 10}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 11}, {'name': 'Subject', 'value': 'Bridges and Tunnels', 'rank': 12}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 13}]",Foreign,5.0,A,2023-10-31 21:00:15+00:00,World,"Photographs taken on Tuesday showed a large crater and significant damage to buildings at the Jabaliya neighborhood in northern Gaza, the site of a densely populated refugee camp.",The New York Times,Middle East,News,nyt://article/75e6a93f-22a6-5a70-aa41-cd3f82bba89e,https://www.nytimes.com/2023/10/31/world/middleeast/israel-gaza-invasion.html,1361,By Hiba Yazbek and Aaron Boxerman,Israeli Troops Battle Into Gaza as Airstrike Draws Conflicting Claims,,Israeli Troops Battle in Gaza as Airstrike Draws Conflicting Claims,"Israeli troops on the border with the Gaza Strip, the territory where Israel’s ground forces are battling Hamas, on Tuesday.",Avishag Shaar-Yashuv for The New York Times,https://static01.nyt.com/images/2023/10/31/multimedia/31israel-invasion-cbjz/31israel-invasion-cbjz-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/10/31/multimedia/31israel-invasion-cbjz/31israel-invasion-cbjz-thumbStandard.jpg,75,75,Israeli Troops Battle Into Gaza as Airstrike Draws Conflicting Claims,"Israeli Troops Battle Into Gaza as Airstrike Draws Conflicting Claims Photographs taken on Tuesday showed a large crater and significant damage to buildings at the Jabaliya neighborhood in northern Gaza, the site of a densely populated refugee camp. Photographs taken on Tuesday showed a large crater and significant damage to buildings at the Jabaliya neighborhood in northern Gaza, the site of a densely populated refugee camp."
The Israeli military said it had thwarted a batch of “aerial threats” but did not say who was behind them.,article,nyt://article/86923e49-a1ca-530e-bc2f-d1e0b69eb1ab,"[{'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1}, {'name': 'Organization', 'value': 'Hamas', 'rank': 2}, {'name': 'Organization', 'value': 'Houthis', 'rank': 3}, {'name': 'Location', 'value': 'Yemen', 'rank': 4}, {'name': 'Location', 'value': 'Gaza Strip', 'rank': 5}]",Foreign,,,2023-10-31 20:54:31+00:00,World,The Israeli military said it had thwarted a batch of “aerial threats” but did not say who was behind them.,The New York Times,Middle East,News,nyt://article/86923e49-a1ca-530e-bc2f-d1e0b69eb1ab,https://www.nytimes.com/2023/10/31/world/middleeast/yemen-houthi-militia-israel.html,704,By Vivian Nereim and Saeed Al-Batati,Yemen’s Houthi militia claims to have launched an attack on Israel.,,,"A military parade in Sana, Yemen, last month. ",Mohammed Hamoud/Getty Images,https://static01.nyt.com/images/2023/10/31/world/31israel-hamas-yemen-houthis/31israel-hamas-yemen-houthis-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/10/31/world/31israel-hamas-yemen-houthis/31israel-hamas-yemen-houthis-thumbStandard.jpg,75,75,Yemen’s Houthi militia claims to have launched an attack on Israel.,Yemen’s Houthi militia claims to have launched an attack on Israel. The Israeli military said it had thwarted a batch of “aerial threats” but did not say who was behind them. The Israeli military said it had thwarted a batch of “aerial threats” but did not say who was behind them.
"Long derided as naïve, even traitors, the bridge builders between Israelis and Palestinians sense opportunity in the aftermath of the Hamas attack.",article,nyt://article/e7923375-7453-53f5-b3e9-74e3a0b31567,"[{'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1}, {'name': 'Subject', 'value': 'Peace Process', 'rank': 2}, {'name': 'Location', 'value': 'Israel', 'rank': 3}, {'name': 'Subject', 'value': 'Palestinians', 'rank': 4}, {'name': 'Location', 'value': 'West Bank', 'rank': 5}, {'name': 'Location', 'value': 'Gaza Strip', 'rank': 6}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 7}, {'name': 'Subject', 'value': 'International Relations', 'rank': 8}, {'name': 'Subject', 'value': 'Israeli Settlements', 'rank': 9}, {'name': 'Subject', 'value': 'Arab-Israeli War (1948)', 'rank': 10}, {'name': 'Subject', 'value': 'Arab-Israeli War (1967)', 'rank': 11}, {'name': 'Organization', 'value': 'Hamas', 'rank': 12}, {'name': 'Organization', 'value': 'Palestinian Authority', 'rank': 13}, {'name': 'Person', 'value': 'Arafat, Yasir', 'rank': 14}, {'name': 'Person', 'value': 'Rabin, Yitzhak', 'rank': 15}, {'name': 'Person', 'value': 'Ben-Gvir, Itamar', 'rank': 16}, {'name': 'Person', 'value': 'Netanyahu, Benjamin', 'rank': 17}, {'name': 'Person', 'value': 'Sadat, Anwar El-', 'rank': 18}]",Foreign,1.0,A,2023-10-22 09:01:11+00:00,World,"Long derided as naïve, even traitors, the bridge builders between Israelis and Palestinians sense opportunity in the aftermath of the Hamas attack.",The New York Times,Middle East,News,nyt://article/e7923375-7453-53f5-b3e9-74e3a0b31567,https://www.nytimes.com/2023/10/22/world/middleeast/peace-activists-israel-palestinian.html,1913,By Roger Cohen,"Peace, a Forgotten Word, Renews its Claim in the Holy Land",,"In Wake of Violence, Activists Say They See a Path for Peace","The family of Awad Darawshe, who was killed by Hamas at a music festival, at their home in Iksal, Israel, on Friday. His sister Hayat sat at the far left, next to his mother, Hoda; his cousin Mousa; his father, Mousa; his sister Tansim; and his sister Maisam.",Amit Elkayam for The New York Times,https://static01.nyt.com/images/2023/10/22/multimedia/22israel-moderates-1-gfhv/22israel-moderates-1-gfhv-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/10/22/multimedia/22israel-moderates-1-gfhv/22israel-moderates-1-gfhv-thumbStandard.jpg,75,75,"Peace, a Forgotten Word, Renews its Claim in the Holy Land","Peace, a Forgotten Word, Renews its Claim in the Holy Land Long derided as naïve, even traitors, the bridge builders between Israelis and Palestinians sense opportunity in the aftermath of the Hamas attack. Long derided as naïve, even traitors, the bridge builders between Israelis and Palestinians sense opportunity in the aftermath of the Hamas attack."
