pub_date,headline,happs_score
2025-09-22,"Macron, saying ‘the time has come,’ says France formally recognizes a Palestinian state.",5.425714285714285
2025-09-22,What does it mean to be a state?,4.945714285714286
2025-09-21,"Britain, Australia, Canada and Portugal Recognize a Palestinian State",5.403333333333333
2025-09-17,Here’s Who Attended the State Dinner at Windsor Castle,5.642857142857143
2025-09-17,Windsor Castle’s State Dinner Features Lavish Menu,6.21
2025-09-17,Here’s the menu for the state dinner at Windsor Castle.,5.565714285714286
2025-09-17,The Ghost of Jeffrey Epstein Hangs Over Trump’s U.K. State Visit,4.9275
2025-09-17,"At U.K. Leader’s Country House, Trump’s State Visit Gets a Little More Political",5.448888888888889
2025-09-17,How the British royal family — and its staff — prepare for a state visit.,5.483333333333333
2025-09-17,Are You Ready to Meet the King? Try Our Quiz on U.K. State Visit Etiquette.,5.758333333333334
2025-09-17,President Trump’s 2nd U.K. State Visit: What’s on the Agenda,5.25
2025-09-17,‘We Are in a Zero State’: Scenes From the Ashes of Nepal’s Capital,5.073
2025-09-16,"With State Visit, Trump Leaves a Tense America for a Brief U.K. Royal Retreat",5.534545454545455
2025-09-16,What to Know About Trump’s Second State Visit to the U.K.,5.355555555555556
2025-09-15,She Held Her Baby for an Hour. Then the State Took Her Away.,5.530909090909091
2025-09-14,U.K. Plans Biggest Security Operation Since Coronation for Trump’s State Visit,5.5375
2025-09-02,"Belgium to Recognize Palestinian State, Joining Pressure on Israel",5.1257142857142854
2025-08-20,"Israel Approves Settlements, a Blow to Faded Hopes for a Palestinian State",5.118
2025-08-03,The 109-Year-Old Pact That Looms Over European Moves to Recognize a Palestinian State,5.256
2025-07-31,Arab States Call for Hamas to Disarm Amid Push for a Palestinian State,5.087272727272727
2025-07-31,"Myanmar Lifts State of Emergency, Paving the Way for Disputed Vote",5.243333333333333
2025-07-30,Canada to Recognize Palestinian State at the U.N. General Assembly,5.304444444444446
2025-07-29,"U.K. Will Recognize a Palestinian State in September, Barring Israel-Hamas Cease-Fire",5.456666666666667
2025-07-25,Macron Recognizes a Palestinian State. But to What End?,4.776
2025-07-19,"At Least 35 Dead After Vietnam Tourist Boat Capsizes, State Media Says",4.8839999999999995
2025-07-13,King Charles III Will Host Trump for U.K. State Visit in September,5.6927272727272715
2025-07-08,"In Pictures: Macron’s U.K. State Visit, From a Polite Kiss to a Lavish Royal Banquet",5.610000000000001
2025-07-08,"Macron’s U.K. State Visit: A Carriage Ride, a Royal Banquet and a Power Lunch",5.795555555555556
2025-07-04,Wildfires Sweep Syria’s Coast as Drought Strains Fragile State,5.186
2025-06-29,"Israel’s Attack on Evin Prison Killed 71, Iranian State Media Report",3.9350000000000005
2025-06-28,Iran Holds State Funeral for Military Commanders and Nuclear Scientists,4.657777777777778
2025-06-18,State Dept. Says It Is Working to Get Americans Out of Israel,5.278181818181817
2025-06-16,"Israel Attacks Iran’s State Television, Live on the Air",5.242857142857142
2025-06-11,Huckabee Says Muslim Nations Should Give Their Own Land for Palestinian State,5.483636363636363
2025-05-30,Islamic State Says It Targeted Syrian Forces in Bombings,4.986666666666667
2025-05-12,Kurdish Insurgent Group Says It Is Ending Conflict With Turkish State,5.008888888888889
2025-04-12,African Breakaway State Offers U.S. a Chance to Stick It to China,5.456000000000001
2025-04-09,Islamic State Regains Strength in Syria,5.710000000000001
2025-04-07,"In a Strongman State, a Trump Order Extinguishes Flickers of Freedom",5.62
2025-03-14,"Senior Islamic State Leader Killed in Joint Iraqi-U.S. Operation, Iraq Says",4.82
2025-03-07,How Trump’s ‘51st State’ Canada Talk Came to Be Seen as Deadly Serious,5.074
2025-02-20,China’s Motivational Tactic for State Workers: Public Shaming,5.226666666666667
2025-02-02,"Serbian State Media Shift Tune in Coverage of Huge Protests, Testing Leader",5.505454545454546
2025-01-06,Massacre Upon Massacre: Haiti’s Bleak Spiral Into a Failed State,4.548
2025-01-04,How the Islamic State Radicalizes People Today,5.33
2025-01-01,What to Know About the Islamic State,5.137142857142857
