abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
President Volodymyr Zelensky of Ukraine has sought the meeting since the latest U.S.-led push for peace got underway.,article,nyt://article/4b5f03cd-eb98-57d1-9dbd-7429f65bd874,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Location', 'value': 'Russia', 'rank': 2}, {'name': 'Location', 'value': 'Ukraine', 'rank': 3}, {'name': 'Person', 'value': 'Zelensky, Volodymyr', 'rank': 4}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 5}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 6}, {'name': 'Subject', 'value': 'Peace Process', 'rank': 7}]",Foreign,7,A,2025-12-26 10:32:45+00:00,World,President Volodymyr Zelensky of Ukraine has sought the meeting since the latest U.S.-led push for peace got underway.,The New York Times,Europe,News,nyt://article/4b5f03cd-eb98-57d1-9dbd-7429f65bd874,https://www.nytimes.com/2025/12/26/world/europe/zelensky-trump-ukraine-russia.html,776,By Cassandra Vinograd,Trump and Zelensky Will Meet Sunday to Discuss Ukraine Peace Plan,,Zelensky to Meet With Trump in Florida,President Volodymyr Zelensky of Ukraine has acknowledged major sticking points in talks on a peace plan for Ukraine.,Tetiana Dzhafarova/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/12/26/multimedia/26int-ukraine-zelensky-mcgb/26int-ukraine-zelensky-mcgb-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/12/26/multimedia/26int-ukraine-zelensky-mcgb/26int-ukraine-zelensky-mcgb-thumbStandard.jpg,75,75,Trump and Zelensky Will Meet Sunday to Discuss Ukraine Peace Plan,Trump and Zelensky Will Meet Sunday to Discuss Ukraine Peace Plan President Volodymyr Zelensky of Ukraine has sought the meeting since the latest U.S.-led push for peace got underway. President Volodymyr Zelensky of Ukraine has sought the meeting since the latest U.S.-led push for peace got underway.
"Three men in northern England were sentenced last week for preparing acts of terrorism. Their case highlights a growing threat from right-wing extremism, experts said.",article,nyt://article/f31eff0a-0a79-5c45-909c-93f4cd9750fd,"[{'name': 'Organization', 'value': 'Security Service (MI5)', 'rank': 1}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 2}, {'name': 'Subject', 'value': 'Neo Nazi Groups', 'rank': 3}, {'name': 'Subject', 'value': 'Right-Wing Extremism and Alt-Right', 'rank': 4}, {'name': 'Location', 'value': 'Great Britain', 'rank': 5}, {'name': 'Location', 'value': 'England', 'rank': 6}, {'name': 'Location', 'value': 'Sheffield (England)', 'rank': 7}, {'name': 'Subject', 'value': 'Anti-Semitism', 'rank': 8}, {'name': 'Subject', 'value': 'Hate Crimes', 'rank': 9}, {'name': 'Subject', 'value': 'Decisions and Verdicts', 'rank': 10}, {'name': 'Organization', 'value': 'Institute for Strategic Dialogue', 'rank': 11}, {'name': 'Organization', 'value': 'Telegram LLC', 'rank': 12}, {'name': 'Person', 'value': 'McCallum, Ken', 'rank': 13}, {'name': 'Subject', 'value': 'Mosques', 'rank': 14}]",Foreign,6,A,2025-10-22 04:01:08+00:00,World,"Three men in northern England were sentenced last week for preparing acts of terrorism. Their case highlights a growing threat from right-wing extremism, experts said.",The New York Times,Europe,News,nyt://article/f31eff0a-0a79-5c45-909c-93f4cd9750fd,https://www.nytimes.com/2025/10/22/world/europe/uk-neo-nazis-extreme-right-wing-terrorism.html,1199,By Lizzie Dearden,"British Neo-Nazis Discussed Targeting Migrants, Mosques and Synagogues",,Neo-Nazi Trial in Britain Highlights Threat From Far-Right Extremists,The trial took place over two months at Sheffield Crown Court in South Yorkshire.,Dean Atkins/Alamy,https://static01.nyt.com/images/2025/07/17/world/17int-uk-nazi-plot-apfn/17int-uk-nazi-plot-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/07/17/world/17int-uk-nazi-plot-apfn/17int-uk-nazi-plot-thumbStandard.jpg,75,75,"British Neo-Nazis Discussed Targeting Migrants, Mosques and Synagogues","British Neo-Nazis Discussed Targeting Migrants, Mosques and Synagogues Three men in northern England were sentenced last week for preparing acts of terrorism. Their case highlights a growing threat from right-wing extremism, experts said. Three men in northern England were sentenced last week for preparing acts of terrorism. Their case highlights a growing threat from right-wing extremism, experts said."
"Mark Carney, Keir Starmer, Pete Buttigieg and Jacinda Ardern were among those at a London summit as a rising populist right appears to threaten progressive politics.",article,nyt://article/4010b28c-460f-57e4-9a38-62f4980be365,"[{'name': 'Subject', 'value': 'Politics and Government', 'rank': 1}, {'name': 'Subject', 'value': 'Immigration and Emigration', 'rank': 2}, {'name': 'Subject', 'value': 'Polls and Public Opinion', 'rank': 3}, {'name': 'Subject', 'value': 'Progressivism (Theory and Philosophy)', 'rank': 4}, {'name': 'Organization', 'value': 'Center for American Progress', 'rank': 5}, {'name': 'Organization', 'value': 'Labour Party (Great Britain)', 'rank': 6}, {'name': 'Organization', 'value': 'Democratic Party', 'rank': 7}, {'name': 'Organization', 'value': 'Reform UK (British Political Party)', 'rank': 8}, {'name': 'Person', 'value': 'Albanese, Anthony (1963- )', 'rank': 9}, {'name': 'Person', 'value': 'Buttigieg, Pete (1982- )', 'rank': 10}, {'name': 'Person', 'value': 'Pritzker, J B', 'rank': 11}, {'name': 'Person', 'value': 'Starmer, Keir', 'rank': 12}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 13}, {'name': 'Location', 'value': 'Great Britain', 'rank': 14}, {'name': 'Location', 'value': 'London (England)', 'rank': 15}, {'name': 'Person', 'value': 'Burnham, Andrew M (1970- )', 'rank': 16}]",Foreign,4,A,2025-09-26 04:01:07+00:00,World,"Mark Carney, Keir Starmer, Pete Buttigieg and Jacinda Ardern were among those at a London summit as a rising populist right appears to threaten progressive politics.",The New York Times,Europe,News,nyt://article/4010b28c-460f-57e4-9a38-62f4980be365,https://www.nytimes.com/2025/09/26/world/europe/progressives-ippr-summit-london-starmer.html,994,By Stephen Castle and Mark Landler,World Leaders of a Worried Center-Left Gather to Discuss Ways to Fight Back,,Fretful Center-Left Gathers to Discuss How to Fight Back,Prime Minister Keir Starmer of Britain speaking at the Global Progress Action Summit in London on Friday. He described the populist right as offering “a politics of predatory grievance” and said his party faced “a battle for the soul of this country.”,Jack Taylor/Reuters,https://static01.nyt.com/images/2025/09/26/multimedia/26int-uk-left-qklh/26int-uk-left-qklh-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/09/26/multimedia/26int-uk-left-qklh/26int-uk-left-qklh-thumbStandard.jpg,75,75,World Leaders of a Worried Center-Left Gather to Discuss Ways to Fight Back,"World Leaders of a Worried Center-Left Gather to Discuss Ways to Fight Back Mark Carney, Keir Starmer, Pete Buttigieg and Jacinda Ardern were among those at a London summit as a rising populist right appears to threaten progressive politics. Mark Carney, Keir Starmer, Pete Buttigieg and Jacinda Ardern were among those at a London summit as a rising populist right appears to threaten progressive politics."
Israeli Prime Minister Benjamin Netanyahu will meet with a group of senior ministers on Thursday as the families of the hostages warn that moving into new areas could endanger the captives.,article,nyt://article/bff7a1e9-bad7-5efd-b884-2a6eed2a2343,"[{'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1}, {'name': 'Organization', 'value': 'Hamas', 'rank': 2}, {'name': 'Location', 'value': 'Gaza Strip', 'rank': 3}, {'name': 'Subject', 'value': 'War and Armed Conflicts', 'rank': 4}, {'name': 'Location', 'value': 'Israel', 'rank': 5}, {'name': 'Person', 'value': 'Netanyahu, Benjamin', 'rank': 6}]",Foreign,4,A,2025-08-06 13:43:04+00:00,World,Israeli Prime Minister Benjamin Netanyahu will meet with a group of senior ministers on Thursday as the families of the hostages warn that moving into new areas could endanger the captives.,The New York Times,Middle East,News,nyt://article/bff7a1e9-bad7-5efd-b884-2a6eed2a2343,https://www.nytimes.com/2025/08/06/world/middleeast/israel-gaza-occupation-netanyahu.html,748,By Isabel Kershner,"Despite Opposition, Netanyahu’s Security Cabinet to Discuss Gaza Military Push",,Israeli Cabinet Set to Discuss Full Takeover Of Gaza Strip,Prime Minister Benjamin Netanyahu is considering expanding Israel’s military operation in Gaza to the entire territory.,Gil Cohen-Magen/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/08/06/multimedia/06israel-gaza-01-mlvp/06israel-gaza-01-mlvp-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/08/06/multimedia/06israel-gaza-01-mlvp/06israel-gaza-01-mlvp-thumbStandard.jpg,75,75,"Despite Opposition, Netanyahu’s Security Cabinet to Discuss Gaza Military Push","Despite Opposition, Netanyahu’s Security Cabinet to Discuss Gaza Military Push Israeli Prime Minister Benjamin Netanyahu will meet with a group of senior ministers on Thursday as the families of the hostages warn that moving into new areas could endanger the captives. Israeli Prime Minister Benjamin Netanyahu will meet with a group of senior ministers on Thursday as the families of the hostages warn that moving into new areas could endanger the captives."
"It was the two leaders’ first call since 2022, and the Russian president’s first with any major European leader since last year.",article,nyt://article/b620b602-2be6-57c0-8452-1606e07bad53,"[{'name': 'Subject', 'value': 'United States Politics and Government', 'rank': 1}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 3}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 4}, {'name': 'Subject', 'value': 'Iran-Israel War (2025- )', 'rank': 5}, {'name': 'Subject', 'value': 'War and Armed Conflicts', 'rank': 6}, {'name': 'Subject', 'value': 'International Relations', 'rank': 7}, {'name': 'Location', 'value': 'France', 'rank': 8}, {'name': 'Organization', 'value': 'European Union', 'rank': 9}, {'name': 'Organization', 'value': 'International Atomic Energy Agency', 'rank': 10}, {'name': 'Organization', 'value': 'National Security Council', 'rank': 11}, {'name': 'Organization', 'value': 'North Atlantic Treaty Organization', 'rank': 12}, {'name': 'Person', 'value': 'Macron, Emmanuel (1977- )', 'rank': 13}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 14}, {'name': 'Person', 'value': 'Scholz, Olaf (1958- )', 'rank': 15}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 16}, {'name': 'Location', 'value': 'Europe', 'rank': 17}, {'name': 'Location', 'value': 'Russia', 'rank': 18}, {'name': 'Location', 'value': 'United States', 'rank': 19}]",Foreign,5,A,2025-07-01 18:44:35+00:00,World,"It was the two leaders’ first call since 2022, and the Russian president’s first with any major European leader since last year.",The New York Times,Europe,News,nyt://article/b620b602-2be6-57c0-8452-1606e07bad53,https://www.nytimes.com/2025/07/01/world/europe/putin-macron-ukraine-iran.html,528,By Catherine Porter and Anton Troianovski,Macron and Putin Discuss Iran and Ukraine in Rare Call,,"Putin, in Call  With Macron,  Stays Course On Ukraine","The two leaders seemed to reach some common ground on Iran, but they were still at odds over the war in Ukraine.",Ludovic Marin/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2025/07/01/multimedia/01int-putin-macron-mgtf/01int-putin-macron-mgtf-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/07/01/multimedia/01int-putin-macron-mgtf/01int-putin-macron-mgtf-thumbStandard.jpg,75,75,Macron and Putin Discuss Iran and Ukraine in Rare Call,"Macron and Putin Discuss Iran and Ukraine in Rare Call It was the two leaders’ first call since 2022, and the Russian president’s first with any major European leader since last year. It was the two leaders’ first call since 2022, and the Russian president’s first with any major European leader since last year."
A telephone call between the two leaders was the latest chapter in a flurry of diplomatic maneuvering over ending the three-year conflict.,article,nyt://article/0718a008-a0d9-5250-8196-98c560795aba,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 2}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 3}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 4}, {'name': 'Subject', 'value': 'Peace Process', 'rank': 5}]",Foreign,6,A,2025-05-19 09:44:58+00:00,World,A telephone call between the two leaders was the latest chapter in a flurry of diplomatic maneuvering over ending the three-year conflict.,The New York Times,Europe,News,nyt://article/0718a008-a0d9-5250-8196-98c560795aba,https://www.nytimes.com/2025/05/19/world/europe/trump-putin-ukraine.html,1230,By Anatoly Kurmanaev and Anton Troianovski,Trump and Putin Discuss Ukraine War in High-Stakes Call,,Trump-Putin Call Yields No Change on Ukraine,A member of Ukraine’s 14th Mechanized Brigade near Kupiansk on Thursday.,Tyler Hicks/The New York Times,https://static01.nyt.com/images/2025/05/19/multimedia/19int-russia-us-ukraine01-photo-blvj/19int-russia-us-ukraine01-photo-blvj-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/05/19/multimedia/19int-russia-us-ukraine01-photo-blvj/19int-russia-us-ukraine01-photo-blvj-thumbStandard.jpg,75,75,Trump and Putin Discuss Ukraine War in High-Stakes Call,Trump and Putin Discuss Ukraine War in High-Stakes Call A telephone call between the two leaders was the latest chapter in a flurry of diplomatic maneuvering over ending the three-year conflict. A telephone call between the two leaders was the latest chapter in a flurry of diplomatic maneuvering over ending the three-year conflict.
"Pope Francis is credited with addressing the issue more strongly than his predecessors did, but clerical abuse remains a ruinous issue for the Roman Catholic Church.",article,nyt://article/54d71c9c-5f6d-54b1-82bf-19fed1058de6,"[{'name': 'Subject', 'value': 'Child Abuse and Neglect', 'rank': 1}, {'name': 'Subject', 'value': 'Sex Crimes', 'rank': 2}, {'name': 'Subject', 'value': 'Popes', 'rank': 3}, {'name': 'Subject', 'value': 'Cardinals (Roman Catholic Prelates)', 'rank': 4}, {'name': 'Subject', 'value': 'Priests', 'rank': 5}, {'name': 'Organization', 'value': 'Roman Catholic Church', 'rank': 6}, {'name': 'Person', 'value': 'Francis', 'rank': 7}, {'name': 'Organization', 'value': 'Survivors Network of Those Abused by Priests', 'rank': 8}]",Foreign,8,A,2025-05-05 09:01:46+00:00,World,"Pope Francis is credited with addressing the issue more strongly than his predecessors did, but clerical abuse remains a ruinous issue for the Roman Catholic Church.",The New York Times,Europe,News,nyt://article/54d71c9c-5f6d-54b1-82bf-19fed1058de6,https://www.nytimes.com/2025/05/05/world/europe/pope-cardinals-sex-abuse.html,1063,By Elisabetta Povoledo,Survivors Urge Cardinals to Discuss Sex Abuse Crisis in Choosing Next Pope,,Cardinals Urged to Weigh Sex Abuse Crisis in Choosing Pope,"The convening cardinals have discussed sexual abuse in the church, the Vatican spokesman said last week.",Tomas Munita for The New York Times,https://static01.nyt.com/images/2025/05/05/multimedia/05int-pope-sexabuse-fwtk/05int-pope-sexabuse-fwtk-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/05/05/multimedia/05int-pope-sexabuse-fwtk/05int-pope-sexabuse-fwtk-thumbStandard.jpg,75,75,Survivors Urge Cardinals to Discuss Sex Abuse Crisis in Choosing Next Pope,"Survivors Urge Cardinals to Discuss Sex Abuse Crisis in Choosing Next Pope Pope Francis is credited with addressing the issue more strongly than his predecessors did, but clerical abuse remains a ruinous issue for the Roman Catholic Church. Pope Francis is credited with addressing the issue more strongly than his predecessors did, but clerical abuse remains a ruinous issue for the Roman Catholic Church."
"The pilots’ conversation with air traffic controllers, revealed in a partial transcript, could offer clues to what caused the disaster in South Korea, which killed 179 people.",article,nyt://article/b781ebdf-c208-5fc5-a501-6b796e767376,"[{'name': 'Subject', 'value': 'Jeju Air Flight 2216', 'rank': 1}, {'name': 'Subject', 'value': 'Aviation Accidents, Safety and Disasters', 'rank': 2}, {'name': 'Subject', 'value': 'Airlines and Airplanes', 'rank': 3}, {'name': 'Subject', 'value': 'Air Traffic Control', 'rank': 4}, {'name': 'Subject', 'value': 'Pilots', 'rank': 5}, {'name': 'Location', 'value': 'South Korea', 'rank': 6}, {'name': 'Organization', 'value': 'Jeju Air Co Ltd', 'rank': 7}, {'name': 'Organization', 'value': 'Muan International Airport', 'rank': 8}]",Foreign,11,A,2025-04-08 14:34:37+00:00,World,"The pilots’ conversation with air traffic controllers, revealed in a partial transcript, could offer clues to what caused the disaster in South Korea, which killed 179 people.",The New York Times,Asia Pacific,News,nyt://article/b781ebdf-c208-5fc5-a501-6b796e767376,https://www.nytimes.com/2025/04/08/world/asia/jeju-crash-communications.html,921,By Grace Moon and Selam Gebrekidan,Pilots Discussed Alternate Ways to Land Before Deadly Jeju Air Crash,,Pilots Discussed Alternate Ways to Land Before Deadly Crash in South Korea,Jeju Air Flight 2216 crashed at Muan International Airport in South Korea on Dec. 29.,Chang W. Lee/The New York Times,https://static01.nyt.com/images/2025/04/08/multimedia/08int-Jeju-tower-01-vhpl/08int-Jeju-tower-01-vhpl-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/04/08/multimedia/08int-Jeju-tower-01-vhpl/08int-Jeju-tower-01-vhpl-thumbStandard.jpg,75,75,Pilots Discussed Alternate Ways to Land Before Deadly Jeju Air Crash,"Pilots Discussed Alternate Ways to Land Before Deadly Jeju Air Crash The pilots’ conversation with air traffic controllers, revealed in a partial transcript, could offer clues to what caused the disaster in South Korea, which killed 179 people. The pilots’ conversation with air traffic controllers, revealed in a partial transcript, could offer clues to what caused the disaster in South Korea, which killed 179 people."
The Kremlin said that President Vladimir V. Putin had agreed in a call with President Trump to temporarily stop strikes on Ukrainian energy infrastructure.,article,nyt://article/5fb99032-e1cc-5bec-b9e8-4234683bef71,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Subject', 'value': 'Foreign Aid', 'rank': 2}, {'name': 'Person', 'value': 'Macron, Emmanuel (1977- )', 'rank': 3}, {'name': 'Person', 'value': 'Peskov, Dmitri S', 'rank': 4}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 5}, {'name': 'Person', 'value': 'Rubio, Marco', 'rank': 6}, {'name': 'Person', 'value': 'Starmer, Keir', 'rank': 7}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 8}, {'name': 'Person', 'value': 'Vance, J D', 'rank': 9}, {'name': 'Person', 'value': 'Zelensky, Volodymyr', 'rank': 10}, {'name': 'Location', 'value': 'Dnipro River (Ukraine)', 'rank': 11}, {'name': 'Location', 'value': 'Kursk (Russia)', 'rank': 12}, {'name': 'Location', 'value': 'Russia', 'rank': 13}, {'name': 'Location', 'value': 'Ukraine', 'rank': 14}]",Foreign,,,2025-03-18 09:19:52+00:00,World,The Kremlin said that President Vladimir V. Putin had agreed in a call with President Trump to temporarily stop strikes on Ukrainian energy infrastructure.,The New York Times,Europe,News,nyt://article/5fb99032-e1cc-5bec-b9e8-4234683bef71,https://www.nytimes.com/2025/03/18/world/europe/trump-putin-call-ukraine-russia-war.html,1269,By Constant Méheut and Ivan Nechepurenko,Trump and Putin Discuss Ukraine: What to Know,,,,Doug Mills/The New York Times; Kristina Kormilitsyna/Sputnik,https://static01.nyt.com/images/2025/03/18/world/18int-trump-putin-talks-wtk-promo/18int-trump-putin-talks-wtk-promo-articleLarge.jpg,445,600,https://static01.nyt.com/images/2025/03/18/world/18int-trump-putin-talks-wtk-promo/18int-trump-putin-talks-wtk-promo-thumbStandard.jpg,75,75,Trump and Putin Discuss Ukraine: What to Know,Trump and Putin Discuss Ukraine: What to Know The Kremlin said that President Vladimir V. Putin had agreed in a call with President Trump to temporarily stop strikes on Ukrainian energy infrastructure. The Kremlin said that President Vladimir V. Putin had agreed in a call with President Trump to temporarily stop strikes on Ukrainian energy infrastructure.
"The call, scheduled for Tuesday, will be the first known conversation between the two leaders since Mr. Putin laid out numerous conditions for a cease-fire with Ukraine.",article,nyt://article/4298f2bd-0ee3-5f07-9965-6fb42aebebdd,"[{'name': 'Person', 'value': 'Peskov, Dmitri S', 'rank': 1}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 2}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 3}, {'name': 'Person', 'value': 'Witkoff, Steven', 'rank': 4}, {'name': 'Person', 'value': 'Zelensky, Volodymyr', 'rank': 5}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 6}, {'name': 'Location', 'value': 'Kursk (Russia)', 'rank': 7}, {'name': 'Location', 'value': 'Kyiv (Ukraine)', 'rank': 8}, {'name': 'Location', 'value': 'Moscow (Russia)', 'rank': 9}, {'name': 'Location', 'value': 'Russia', 'rank': 10}, {'name': 'Location', 'value': 'Ukraine', 'rank': 11}]",Foreign,5,A,2025-03-17 11:50:04+00:00,World,"The call, scheduled for Tuesday, will be the first known conversation between the two leaders since Mr. Putin laid out numerous conditions for a cease-fire with Ukraine.",The New York Times,Europe,News,nyt://article/4298f2bd-0ee3-5f07-9965-6fb42aebebdd,https://www.nytimes.com/2025/03/17/world/europe/putin-trump-russia-ukraine.html,1045,By Ivan Nechepurenko and Constant Méheut,Trump’s Plan to Discuss Ukraine’s Power Plants With Putin Prompts Questions,,Putin-Trump Call May Discuss ‘Dividing Up’ Assets,A photo released by Russian state media shows President Vladimir V. Putin on a video call outside of Moscow last week.,Alexei Babushkin/Sputnik,https://static01.nyt.com/images/2025/03/17/multimedia/17Int-Russia-fjpc/17Int-Russia-fjpc-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/03/17/multimedia/17Int-Russia-fjpc/17Int-Russia-fjpc-thumbStandard.jpg,75,75,Trump’s Plan to Discuss Ukraine’s Power Plants With Putin Prompts Questions,"Trump’s Plan to Discuss Ukraine’s Power Plants With Putin Prompts Questions The call, scheduled for Tuesday, will be the first known conversation between the two leaders since Mr. Putin laid out numerous conditions for a cease-fire with Ukraine. The call, scheduled for Tuesday, will be the first known conversation between the two leaders since Mr. Putin laid out numerous conditions for a cease-fire with Ukraine."
