abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
A would-be Chinese defector named two Hong Kong executives as acting as a front for Chinese intelligence agencies. The authorities in Taiwan had started tracking them in 2016.,article,nyt://article/b330c458-036e-54d4-990a-6241dd838830,"[{'name': 'Subject', 'value': 'Politics and Government', 'rank': 1}, {'name': 'Subject', 'value': 'Elections', 'rank': 2}, {'name': 'Location', 'value': 'Taiwan', 'rank': 3}, {'name': 'Location', 'value': 'China', 'rank': 4}, {'name': 'Person', 'value': 'Wang Liqiang', 'rank': 5}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 6}]",Foreign,4.0,A,2019-12-06 09:23:15+00:00,World,A would-be Chinese defector named two Hong Kong executives as acting as a front for Chinese intelligence agencies.,The New York Times,Asia Pacific,News,nyt://article/b330c458-036e-54d4-990a-6241dd838830,https://www.nytimes.com/2019/12/06/world/asia/china-taiwan-election-defector.html,1339,By Steven Lee Myers and Chris Horton,Claims of China’s Meddling Roil Taiwan Ahead of Elections,,Claims of Interference by China Roil Taiwan Ahead of Elections,"Soldiers at a flag-lowering ceremony at Liberty Square in Taipei, Taiwan’s capital, last month. The self-governing island will vote for a new president in January.","Henry Lin/EPA, via Shutterstock",https://static01.nyt.com/images/2019/12/06/world/00china-taiwan1/00china-taiwan1-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/12/06/world/00china-taiwan1/00china-taiwan1-thumbStandard.jpg,75,75,Claims of China’s Meddling Roil Taiwan Ahead of Elections,Claims of China’s Meddling Roil Taiwan Ahead of Elections A would-be Chinese defector named two Hong Kong executives as acting as a front for Chinese intelligence agencies. The authorities in Taiwan had started tracking them in 2016. A would-be Chinese defector named two Hong Kong executives as acting as a front for Chinese intelligence agencies.
"The works, previously credited to Monet, Picasso and Dalí, have been removed from display at Dumfries House in Scotland.",article,nyt://article/c1b2a559-6d67-5904-8ce7-0592123f8ddd,"[{'name': 'Subject', 'value': 'Art', 'rank': 1}, {'name': 'Subject', 'value': 'Forgery', 'rank': 2}, {'name': 'Person', 'value': 'Charles, Prince of Wales', 'rank': 3}, {'name': 'Person', 'value': 'Dali, Salvador', 'rank': 4}, {'name': 'Person', 'value': 'Monet, Claude', 'rank': 5}, {'name': 'Person', 'value': 'Picasso, Pablo', 'rank': 6}, {'name': 'Location', 'value': 'Great Britain', 'rank': 7}]",Foreign,4.0,A,2019-11-04 17:05:24+00:00,World,"The works, previously credited to Monet, Picasso and Dalí, have been removed from display at Dumfries House in Scotland.",The New York Times,Europe,News,nyt://article/c1b2a559-6d67-5904-8ce7-0592123f8ddd,https://www.nytimes.com/2019/11/04/world/europe/prince-charles-fake-art-dumfries-house.html,738,By Iliana Magra,Forger Claims Credit for Paintings in Prince Charles’s Charity Headquarters,,Forger Claims Paintings in Prince’s Charity,"Dumfries House, an 18th-century estate, houses the headquarters of the Prince’s Foundation.",Jeff J. Mitchell/Getty Images,https://static01.nyt.com/images/2019/11/04/world/04royal-scam/04royal-scam-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/11/04/world/04royal-scam/04royal-scam-thumbStandard.jpg,75,75,Forger Claims Credit for Paintings in Prince Charles’s Charity Headquarters,"Forger Claims Credit for Paintings in Prince Charles’s Charity Headquarters The works, previously credited to Monet, Picasso and Dalí, have been removed from display at Dumfries House in Scotland. The works, previously credited to Monet, Picasso and Dalí, have been removed from display at Dumfries House in Scotland."
At least 53 soldiers and one civilian died in one of the deadliest attacks to hit the nation’s military in recent memory.,article,nyt://article/625a9947-ca9f-55a0-8fa1-f1dffebf7d49,"[{'name': 'Location', 'value': 'Mali', 'rank': 1}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 2}, {'name': 'Subject', 'value': 'Deaths (Fatalities)', 'rank': 3}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 4}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 5}, {'name': 'Subject', 'value': 'Muslims and Islam', 'rank': 6}]",Foreign,4.0,A,2019-11-02 10:19:08+00:00,World,At least 53 soldiers and one civilian died in one of the deadliest attacks to hit the nation’s military in recent memory.,The New York Times,Africa,News,nyt://article/625a9947-ca9f-55a0-8fa1-f1dffebf7d49,https://www.nytimes.com/2019/11/02/world/africa/mali-jihadist-attack.html,307,By Reuters,Mali Says 54 Are Killed in Jihadist Attack on Army; ISIS Claims Responsibility,,54 Dead at Mali Military Post in Attack Linked to Jihadists,Malian soldiers on parade in Bamako last year. At least 53 soldiers and one civilian have been killed in a jihadist attack which was one of the deadliest strikes against the West African country’s military in recent memory.,Michele Cattani/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2019/11/02/world/02Mali-sub/merlin_163718058_1713608d-0e55-4c7d-b8ce-9f8d51d0b639-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/11/02/world/02Mali-sub/02Mali-sub-thumbStandard.jpg,75,75,Mali Says 54 Are Killed in Jihadist Attack on Army; ISIS Claims Responsibility,Mali Says 54 Are Killed in Jihadist Attack on Army; ISIS Claims Responsibility At least 53 soldiers and one civilian died in one of the deadliest attacks to hit the nation’s military in recent memory. At least 53 soldiers and one civilian died in one of the deadliest attacks to hit the nation’s military in recent memory.
"The clashing claims by President Ashraf Ghani and rival Abdullah Abdullah could set up a political crisis, some fear.",article,nyt://article/962df3b1-f82a-5207-b717-a59216edbba0,"[{'name': 'Subject', 'value': 'Afghanistan War (2001- )', 'rank': 1}, {'name': 'Subject', 'value': 'Elections', 'rank': 2}, {'name': 'Person', 'value': 'Abdullah, Abdullah', 'rank': 3}, {'name': 'Person', 'value': 'Ghani, Ashraf', 'rank': 4}, {'name': 'Location', 'value': 'Afghanistan', 'rank': 5}]",Foreign,4.0,A,2019-09-30 15:45:32+00:00,World,"The clashing claims by President Ashraf Ghani and rival Abdullah Abdullah could set up a political crisis, some fear.",The New York Times,Asia Pacific,News,nyt://article/962df3b1-f82a-5207-b717-a59216edbba0,https://www.nytimes.com/2019/09/30/world/asia/afghanistan-election.html,1082,By Mujib Mashal and Fahim Abed,Both Afghan Candidates Claim the Lead Even Before Votes Are Tallied,,Both Afghan Candidates Claim the Lead Even Before Votes Are Tallied,"Abdullah Abdullah, center, a top contender in the presidential election, claimed victory in Kabul on Monday, but vote counting is in the early stages.",Jim Huylebroek for The New York Times,https://static01.nyt.com/images/2019/09/30/world/30Afghanistan1/merlin_161824938_f8a6010a-cc80-4e1d-82c9-4e821c15bbdc-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/09/30/world/30Afghanistan1/merlin_161824938_f8a6010a-cc80-4e1d-82c9-4e821c15bbdc-thumbStandard.jpg,75,75,Both Afghan Candidates Claim the Lead Even Before Votes Are Tallied,"Both Afghan Candidates Claim the Lead Even Before Votes Are Tallied The clashing claims by President Ashraf Ghani and rival Abdullah Abdullah could set up a political crisis, some fear. The clashing claims by President Ashraf Ghani and rival Abdullah Abdullah could set up a political crisis, some fear."
"Visits to the islands, which South Korea controls, tend to spike when relations with Japan are at a low, as they are now.",article,nyt://article/3400b71f-d155-5368-ba12-dce081f8d8e4,"[{'name': 'Location', 'value': 'South Korea', 'rank': 1}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 2}, {'name': 'Location', 'value': 'Japan', 'rank': 3}, {'name': 'Subject', 'value': 'International Relations', 'rank': 4}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 5}, {'name': 'Subject', 'value': 'Territorial Disputes', 'rank': 6}]",Foreign,8.0,A,2019-08-31 09:39:26+00:00,World,"Visits to the islands, which South Korea controls, tend to spike when relations with Japan are at a low, as they are now.",The New York Times,Asia Pacific,News,nyt://article/3400b71f-d155-5368-ba12-dce081f8d8e4,https://www.nytimes.com/2019/08/31/world/asia/south-korea-dokdo-japan.html,427,By Choe Sang-Hun,South Korean Lawmakers Visit Disputed Islets Claimed by Japan,,South Koreans Visit Contested Islands,"South Korea conducted a military drill on Aug. 25 near the disputed islands it calls Dokdo. Japan, which also claims them, calls them Takeshima.","South Korea Navy, via Associated Press",https://static01.nyt.com/images/2019/08/31/us/politics/31skorea-sub/31skorea-sub-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/08/31/us/politics/31skorea-sub/31skorea-sub-thumbStandard.jpg,75,75,South Korean Lawmakers Visit Disputed Islets Claimed by Japan,"South Korean Lawmakers Visit Disputed Islets Claimed by Japan Visits to the islands, which South Korea controls, tend to spike when relations with Japan are at a low, as they are now. Visits to the islands, which South Korea controls, tend to spike when relations with Japan are at a low, as they are now."
"The exercises are meant to protect South Korea’s claim to a set of islets also claimed by Japan, as ties between the two countries are at their worst in years.",article,nyt://article/6b7ace27-3734-5529-bee4-6ff715089692,"[{'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 1}, {'name': 'Location', 'value': 'Japan', 'rank': 2}, {'name': 'Location', 'value': 'Dokdo Islands', 'rank': 3}, {'name': 'Location', 'value': 'South Korea', 'rank': 4}]",Foreign,7.0,A,2019-08-25 04:05:32+00:00,World,"The exercises are meant to protect South Korea’s claim to a set of islets also claimed by Japan, as ties between the two countries are at their worst in years.",The New York Times,Asia Pacific,News,nyt://article/6b7ace27-3734-5529-bee4-6ff715089692,https://www.nytimes.com/2019/08/25/world/asia/south-korea-japan-islands.html,553,By Choe Sang-Hun,South Korea Launches Military Exercise for Islets Also Claimed by Japan,,South Korea Holds Exercises Near Islets Japan Also Claims,Special forces from the South Korean Army during a drill on Ulleung Island on Sunday.,"South Korea Navy, via Associated Press",https://static01.nyt.com/images/2019/08/26/world/26skorea1/merlin_159685701_36b9a3b7-0961-48f1-8825-d26d61c7f785-articleLarge.jpg,429,600,https://static01.nyt.com/images/2019/08/26/world/26skorea1/25skorea1-thumbStandard.jpg,75,75,South Korea Launches Military Exercise for Islets Also Claimed by Japan,"South Korea Launches Military Exercise for Islets Also Claimed by Japan The exercises are meant to protect South Korea’s claim to a set of islets also claimed by Japan, as ties between the two countries are at their worst in years. The exercises are meant to protect South Korea’s claim to a set of islets also claimed by Japan, as ties between the two countries are at their worst in years."
A senior police officer said that the country’s deposed leader had admitted to receiving the money.,article,nyt://article/26d0c9e9-b7ea-572f-9909-bb2cf798bc71,"[{'name': 'Subject', 'value': 'Corruption (Institutional)', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Person', 'value': 'Bashir, Omar Hassan Al-', 'rank': 3}, {'name': 'Person', 'value': 'Mohammed bin Salman (1985- )', 'rank': 4}, {'name': 'Location', 'value': 'Saudi Arabia', 'rank': 5}, {'name': 'Location', 'value': 'Sudan', 'rank': 6}]",Foreign,9.0,A,2019-08-19 14:35:43+00:00,World,A senior police officer said that the country’s deposed leader had admitted to receiving the money.,The New York Times,Africa,News,nyt://article/26d0c9e9-b7ea-572f-9909-bb2cf798bc71,https://www.nytimes.com/2019/08/19/world/africa/al-bashir-sudan-corruption.html,788,By Declan Walsh,Al-Bashir Trial in Sudan Opens with Claim of $90 Million Payment From Saudis,,"Sudan’s Ex-Leader, Now on Trial, Admits to Receiving $90 Million From Saudis","Omar al-Bashir, center, in a defendant’s cage during the opening of his corruption trial on Monday in Khartoum, Sudan.",Ebrahim Hamid/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2019/08/19/world/19sudan/merlin_159448245_1ca20701-cc0a-4802-89dd-e8a28715eb73-articleLarge.jpg,405,600,https://static01.nyt.com/images/2019/08/19/world/19sudan/19sudan-thumbStandard.jpg,75,75,Al-Bashir Trial in Sudan Opens with Claim of $90 Million Payment From Saudis,Al-Bashir Trial in Sudan Opens with Claim of $90 Million Payment From Saudis A senior police officer said that the country’s deposed leader had admitted to receiving the money. A senior police officer said that the country’s deposed leader had admitted to receiving the money.
"“Due to what women wear, we are seduced and end up breaking the country’s laws and face prosecution,” a lawmaker said in proposing a law that would protect male assailants.",article,nyt://article/27acffaa-7a3e-5864-a95b-99ce06794971,"[{'name': 'Subject', 'value': 'Sex Crimes', 'rank': 1}, {'name': 'Subject', 'value': 'Women and Girls', 'rank': 2}, {'name': 'Location', 'value': 'Malaysia', 'rank': 3}, {'name': 'Subject', 'value': 'Sexual Harassment', 'rank': 4}, {'name': 'Subject', 'value': ""Women's Rights"", 'rank': 5}, {'name': 'Person', 'value': 'Imran, Mohamad', 'rank': 6}]",Express,9.0,A,2019-08-01 10:24:30+00:00,World,"“Due to what women wear, we are seduced and end up breaking the country’s laws and face prosecution,” a lawmaker said in proposing a law that would protect male assailants.",The New York Times,Asia Pacific,News,nyt://article/27acffaa-7a3e-5864-a95b-99ce06794971,https://www.nytimes.com/2019/08/01/world/asia/malaysia-sexual-assault-seduced.html,562,By Daniel Victor,"After Claiming Men Are ‘Seduced’ Into Rape, Malaysian Senator Apologizes",,An Apology For Pinning Sex Assault On Victims,"A 2015 protest in Kuala Lumpur demanding better protection for women and girls against sexual violence. For more than a year, Malaysia has debated a sexual harassment bill that would protect women in the workplace. No law has been approved.",Mohd Samsul Mohd Said/Getty Images,https://static01.nyt.com/images/2019/08/01/multimedia/01xp-malaysiaharrass/merlin_158724552_e64be740-b259-4ce7-b2ca-eb06f06b648c-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/08/01/multimedia/01xp-malaysiaharrass/01xp-malaysiaharrass-thumbStandard.jpg,75,75,"After Claiming Men Are ‘Seduced’ Into Rape, Malaysian Senator Apologizes","After Claiming Men Are ‘Seduced’ Into Rape, Malaysian Senator Apologizes “Due to what women wear, we are seduced and end up breaking the country’s laws and face prosecution,” a lawmaker said in proposing a law that would protect male assailants. “Due to what women wear, we are seduced and end up breaking the country’s laws and face prosecution,” a lawmaker said in proposing a law that would protect male assailants."
"The announcement in Beijing was impossible to verify in tightly controlled Xinjiang, and runs counter to accounts of detentions compiled by U.S. officials and activists.",article,nyt://article/e8adb52e-54d2-595c-8840-e2a481c054a0,"[{'name': 'Location', 'value': 'China', 'rank': 1}, {'name': 'Subject', 'value': 'Uighurs (Chinese Ethnic Group)', 'rank': 2}, {'name': 'Subject', 'value': 'Muslims and Islam', 'rank': 3}, {'name': 'Subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 4}, {'name': 'Location', 'value': 'Xinjiang (China)', 'rank': 5}, {'name': 'Person', 'value': 'Xi Jinping', 'rank': 6}, {'name': 'Subject', 'value': 'Political Prisoners', 'rank': 7}]",Foreign,12.0,A,2019-07-30 05:37:04+00:00,World,"The announcement in Beijing was impossible to verify in tightly controlled Xinjiang, and runs counter to accounts of detentions compiled by U.S. officials.",The New York Times,Asia Pacific,News,nyt://article/e8adb52e-54d2-595c-8840-e2a481c054a0,https://www.nytimes.com/2019/07/30/world/asia/china-xinjiang.html,1780,By Chris Buckley and Edward Wong,Doubt Greets China’s Claim That Muslims Have Been Released From Camps,,"China Claims to Free Muslims From Camps, but Critics Are Skeptical",Buildings believed to be part of a re-education camp in Xinjiang in June.,Greg Baker/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2019/07/30/world/30china-xinjiang1/merlin_157967862_71aa9421-cc95-4bad-955a-b3561e9f273b-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/07/30/world/30china-xinjiang1/30china-xinjiang1-thumbStandard.jpg,75,75,Doubt Greets China’s Claim That Muslims Have Been Released From Camps,"Doubt Greets China’s Claim That Muslims Have Been Released From Camps The announcement in Beijing was impossible to verify in tightly controlled Xinjiang, and runs counter to accounts of detentions compiled by U.S. officials and activists. The announcement in Beijing was impossible to verify in tightly controlled Xinjiang, and runs counter to accounts of detentions compiled by U.S. officials."
The attorney general’s decision overturned an immigration appeals board ruling in 2018 that a Mexican migrant whose father was targeted by a drug cartel was eligible for asylum.,article,nyt://article/e49c3af8-c827-5bab-a205-876c47ff6d89,"[{'name': 'Person', 'value': 'Barr, William P', 'rank': 1}, {'name': 'Subject', 'value': 'Immigration and Emigration', 'rank': 2}, {'name': 'Subject', 'value': 'Asylum, Right of', 'rank': 3}, {'name': 'Subject', 'value': 'United States Politics and Government', 'rank': 4}, {'name': 'Subject', 'value': 'Courts and the Judiciary', 'rank': 5}, {'name': 'Organization', 'value': 'Board of Immigration Appeals', 'rank': 6}, {'name': 'Organization', 'value': 'Justice Department', 'rank': 7}, {'name': 'Location', 'value': 'Central America', 'rank': 8}, {'name': 'Subject', 'value': 'Decisions and Verdicts', 'rank': 9}]",Washington,15.0,A,2019-07-29 22:31:08+00:00,World,The attorney general’s decision overturned an immigration appeals board ruling in 2018 that a Mexican migrant whose father was targeted by a drug cartel was eligible for asylum.,The New York Times,Americas,News,nyt://article/e49c3af8-c827-5bab-a205-876c47ff6d89,https://www.nytimes.com/2019/07/29/world/americas/justice-department-asylum-families.html,749,By Zolan Kanno-Youngs,Justice Dept. Moves to Block Asylum Claims Based on Family Ties,,Barr Moves to End Asylum Claims Based on Persecution of Relatives,Migrants waiting in line to apply for asylum at the port of entry between the United States and Mexico in Tijuana this month.,Carlos Jasso/Reuters,https://static01.nyt.com/images/2019/07/29/us/politics/29dc-asylum/merlin_158220813_3ef86098-7846-47cd-b902-dc6a8f631fac-articleLarge.jpg,396,600,https://static01.nyt.com/images/2019/07/29/us/politics/29dc-asylum/29dc-asylum-thumbStandard.jpg,75,75,Justice Dept. Moves to Block Asylum Claims Based on Family Ties,Justice Dept. Moves to Block Asylum Claims Based on Family Ties The attorney general’s decision overturned an immigration appeals board ruling in 2018 that a Mexican migrant whose father was targeted by a drug cartel was eligible for asylum. The attorney general’s decision overturned an immigration appeals board ruling in 2018 that a Mexican migrant whose father was targeted by a drug cartel was eligible for asylum.
