abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"The Pacific island nation will reopen schools after a measles outbreak killed 81 people, many of them children.",article,nyt://article/e67fce5a-a767-5e6e-927d-10fbc41fe2d7,"[{'name': 'Subject', 'value': 'Measles', 'rank': 1}, {'name': 'Subject', 'value': 'Vaccination and Immunization', 'rank': 2}, {'name': 'Subject', 'value': 'Epidemics', 'rank': 3}, {'name': 'Location', 'value': 'Samoa', 'rank': 4}]",Foreign,8,A,2019-12-29 07:54:17+00:00,World,"The Pacific island nation will reopen schools after a measles outbreak killed 81 people, many of them children.",The New York Times,Australia,News,nyt://article/e67fce5a-a767-5e6e-927d-10fbc41fe2d7,https://www.nytimes.com/2019/12/29/world/australia/samoa-measles-emergency.html,318,By Isabella Kwai,Samoa Lifts State of Emergency After Deadly Measles Epidemic,,Samoa Lifts State of Emergency After a Deadly Measles Epidemic,"Johan Auvele, 3, got the measles vaccination this month from a Samoan health worker who traveled to his village.",Matthew Abbott for The New York Times,https://static01.nyt.com/images/2019/12/29/world/29samoa1/merlin_166065207_6c60068d-b552-429e-815e-e23a4144ffc9-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/12/29/world/29samoa1/29samoa1-thumbStandard.jpg,75,75,Samoa Lifts State of Emergency After Deadly Measles Epidemic,"Samoa Lifts State of Emergency After Deadly Measles Epidemic The Pacific island nation will reopen schools after a measles outbreak killed 81 people, many of them children. The Pacific island nation will reopen schools after a measles outbreak killed 81 people, many of them children."
Evidence is mounting that the bomb plot that killed the journalist Daphne Caruana Galizia reached deep into the government and business elite.,article,nyt://article/81670f03-379a-5973-b8a2-9b0cd96883f6,"[{'name': 'Person', 'value': 'Caruana Galizia, Daphne', 'rank': 1}, {'name': 'Location', 'value': 'Malta', 'rank': 2}, {'name': 'Subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 3}, {'name': 'Person', 'value': 'Muscat, Joseph (1974- )', 'rank': 4}, {'name': 'Person', 'value': 'Fenech, Yorgen', 'rank': 5}, {'name': 'Subject', 'value': 'News and News Media', 'rank': 6}, {'name': 'Subject', 'value': 'Corruption (Institutional)', 'rank': 7}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 8}, {'name': 'Person', 'value': 'Schembri, Keith', 'rank': 9}, {'name': 'Person', 'value': 'Theuma, Melvin', 'rank': 10}]",Foreign,9,A,2019-12-19 21:30:47+00:00,World,Evidence is mounting that the bomb plot that killed the journalist Daphne Caruana Galizia reached deep into the government and business elite.,The New York Times,Europe,News,nyt://article/81670f03-379a-5973-b8a2-9b0cd96883f6,https://www.nytimes.com/2019/12/19/world/europe/malta-murder-daphne-caruana-galizia.html,1622,By Andrew Higgins,Malta Murder Investigation Closes In on ‘Mafia State’,,"After False Leads, Inquiry Into Reporter’s Death Zeros In on Malta’s Elite","Protesters holding pictures of Daphne Caruana Galizia, the journalist murdered in 2017, outside the office of Prime Minister Joseph Muscat of Malta last month.",Rene Rossignaud/Associated Press,https://static01.nyt.com/images/2019/12/07/world/xxmalta1/merlin_165211989_dd8a207f-7c0b-4de5-8c25-b5d8e0998dfa-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/12/07/world/xxmalta1/merlin_165211989_dd8a207f-7c0b-4de5-8c25-b5d8e0998dfa-thumbStandard.jpg,75,75,Malta Murder Investigation Closes In on ‘Mafia State’,Malta Murder Investigation Closes In on ‘Mafia State’ Evidence is mounting that the bomb plot that killed the journalist Daphne Caruana Galizia reached deep into the government and business elite. Evidence is mounting that the bomb plot that killed the journalist Daphne Caruana Galizia reached deep into the government and business elite.
The contrast over U.S. demands to protect Chinese Uighurs and Myanmar’s Rohingya will be an undercurrent in high-level meetings with India this week.,article,nyt://article/2de90510-a5e0-5dcc-9cca-ed9155641253,"[{'name': 'Subject', 'value': 'Freedom of Religion', 'rank': 1}, {'name': 'Subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2}, {'name': 'Organization', 'value': 'United States Commission on International Religious Freedom', 'rank': 3}, {'name': 'Organization', 'value': 'State Department', 'rank': 4}, {'name': 'Person', 'value': 'Pompeo, Mike', 'rank': 5}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 6}, {'name': 'Location', 'value': 'India', 'rank': 7}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 8}, {'name': 'Subject', 'value': 'United States Politics and Government', 'rank': 9}, {'name': 'Subject', 'value': 'Muslims and Islam', 'rank': 10}]",Washington,11,A,2019-12-17 19:44:28+00:00,World,The contrast over U.S. demands to protect Chinese Uighurs and Myanmar’s Rohingya will be an undercurrent in high-level meetings with India this week.,The New York Times,Asia Pacific,News,nyt://article/2de90510-a5e0-5dcc-9cca-ed9155641253,https://www.nytimes.com/2019/12/17/world/asia/india-muslims-state-department.html,1219,By Lara Jakes,Why the State Dept. Has Largely Been Muted on India’s Moves Against Muslims,,Relative Quiet From State Dept. About India’s Moves Against Muslims,Protests over India’s citizenship bill have taken place across the country.,Francis Mascarenhas/Reuters,https://static01.nyt.com/images/2019/12/17/us/politics/17dc-diplo/merlin_166032894_d41c020a-80b7-4d64-8982-745afc59e65c-articleLarge.jpg,366,600,https://static01.nyt.com/images/2019/12/17/us/politics/17dc-diplo/merlin_166032894_d41c020a-80b7-4d64-8982-745afc59e65c-thumbStandard.jpg,75,75,Why the State Dept. Has Largely Been Muted on India’s Moves Against Muslims,Why the State Dept. Has Largely Been Muted on India’s Moves Against Muslims The contrast over U.S. demands to protect Chinese Uighurs and Myanmar’s Rohingya will be an undercurrent in high-level meetings with India this week. The contrast over U.S. demands to protect Chinese Uighurs and Myanmar’s Rohingya will be an undercurrent in high-level meetings with India this week.
"Physicians for Human Rights corroborates claims that Bashar al-Assad’s government has criminalized giving care to its enemies, a violation of international law.",article,nyt://article/75307e0b-bfba-550c-8862-c65696cf0999,"[{'name': 'Location', 'value': 'Syria', 'rank': 1}, {'name': 'Subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2}, {'name': 'Subject', 'value': 'Detainees', 'rank': 3}, {'name': 'Subject', 'value': 'Geneva Conventions', 'rank': 4}, {'name': 'Subject', 'value': 'Refugees and Displaced Persons', 'rank': 5}, {'name': 'Person', 'value': 'Assad, Bashar al-', 'rank': 6}, {'name': 'Organization', 'value': 'Physicians for Human Rights', 'rank': 7}, {'name': 'Subject', 'value': 'your-feed-visual-investigations', 'rank': 8}]",Foreign,6,A,2019-12-04 14:42:40+00:00,World,"Physicians for Human Rights corroborates claims that Syria’s government has criminalized giving care to its enemies, a violation of international law.",The New York Times,Middle East,News,nyt://article/75307e0b-bfba-550c-8862-c65696cf0999,https://www.nytimes.com/2019/12/04/world/middleeast/syria-health-workers-persecution.html,978,By Rick Gladstone and Malachy Browne,"In Syria, Health Workers Risk Becoming ‘Enemies of the State’",,"In Syria, Medics Risk Prosecution as ‘Enemies of the State’","Medics at a field hospital after an airstrike by Syrian government forces in eastern Ghouta, Damascus, in 2016.","Hamza Adnan/Anadolu Agency, via Getty Images",https://static01.nyt.com/images/2019/12/04/world/04Syria-medical1/04Syria-medical1-articleLarge-v2.jpg,400,600,https://static01.nyt.com/images/2019/12/04/world/04Syria-medical1/04Syria-medical1-thumbStandard-v2.jpg,75,75,"In Syria, Health Workers Risk Becoming ‘Enemies of the State’","In Syria, Health Workers Risk Becoming ‘Enemies of the State’ Physicians for Human Rights corroborates claims that Bashar al-Assad’s government has criminalized giving care to its enemies, a violation of international law. Physicians for Human Rights corroborates claims that Syria’s government has criminalized giving care to its enemies, a violation of international law."
A Times article based on documents recovered by a researcher reported that ISIS made payments to members of a rival group.,article,nyt://article/dd6d41b7-7bc7-5413-8280-75c091063642,"[{'name': 'Person', 'value': 'Baghdadi, Abu Bakr al-', 'rank': 1}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 2}, {'name': 'Organization', 'value': 'New York Times', 'rank': 3}, {'name': 'Location', 'value': 'Syria', 'rank': 4}]",Foreign,9,A,2019-11-14 20:09:57+00:00,World,A Times article based on documents recovered by a researcher reported that ISIS made payments to members of a rival group.,The New York Times,Middle East,News,nyt://article/dd6d41b7-7bc7-5413-8280-75c091063642,https://www.nytimes.com/2019/11/14/world/middleeast/islamic-state-receipts-debate.html,605,By Rukmini Callimachi,Experts Divided on Authenticity of Islamic State Receipts,,Authenticity Of Receipts From ISIS Splits Experts,,,,0,0,,0,0,Experts Divided on Authenticity of Islamic State Receipts,Experts Divided on Authenticity of Islamic State Receipts A Times article based on documents recovered by a researcher reported that ISIS made payments to members of a rival group. A Times article based on documents recovered by a researcher reported that ISIS made payments to members of a rival group.
The authorities hope al-Baghdadi's sister may provide a trove of intelligence.,article,nyt://article/f2bd0a15-dd7e-578f-a4cd-9a3086d7abb3,"[{'name': 'Person', 'value': 'Baghdadi, Abu Bakr al-', 'rank': 1}, {'name': 'Location', 'value': 'Turkey', 'rank': 2}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3}, {'name': 'Location', 'value': 'Syria', 'rank': 4}]",Foreign,6,A,2019-11-04 22:59:29+00:00,World,The authorities hope al-Baghdadi's sister may provide a trove of intelligence.,The New York Times,Middle East,News,nyt://article/f2bd0a15-dd7e-578f-a4cd-9a3086d7abb3,https://www.nytimes.com/2019/11/04/world/middleeast/al-baghdadi-sister-captured-isis.html,294,By Carlotta Gall,Turkey Captures Sister of Islamic State Chief Killed in Raid,,Sister of Former ISIS Leader Is Captured in Syria’s North,The site of the United States military raid in which Abu Bakr al-Baghdadi died.,Omar Haj Kadour/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2019/11/04/world/04baghdadi/merlin_163466067_1f605fc7-4f5e-4b01-98a8-d6bb94364256-articleLarge.jpg,450,600,https://static01.nyt.com/images/2019/11/04/world/04baghdadi/04baghdadi-thumbStandard.jpg,75,75,Turkey Captures Sister of Islamic State Chief Killed in Raid,Turkey Captures Sister of Islamic State Chief Killed in Raid The authorities hope al-Baghdadi's sister may provide a trove of intelligence. The authorities hope al-Baghdadi's sister may provide a trove of intelligence.
"The indefinite hold halts a $105 million package that the State Department and Congress had approved. Analysts say the winners could be Iran, Russia, the Islamic State and Al Qaeda.",article,nyt://article/79f7f0bf-fd91-5e58-becc-507653085a9d,"[{'name': 'Subject', 'value': 'United States International Relations', 'rank': 1}, {'name': 'Organization', 'value': 'Hezbollah', 'rank': 2}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3}, {'name': 'Organization', 'value': 'Office of Management and Budget (US)', 'rank': 4}, {'name': 'Person', 'value': 'Cruz, Ted', 'rank': 5}, {'name': 'Person', 'value': 'Mattis, James N', 'rank': 6}, {'name': 'Location', 'value': 'Beirut (Lebanon)', 'rank': 7}]",Washington,6,A,2019-11-01 21:44:08+00:00,World,"The indefinite hold halts a $105 million package that the State Department and Congress had approved. Analysts say the winners could be Iran, Russia, the Islamic State and Al Qaeda.",The New York Times,Middle East,News,nyt://article/79f7f0bf-fd91-5e58-becc-507653085a9d,https://www.nytimes.com/2019/11/01/world/middleeast/lebanon-military-aid.html,1414,"By Edward Wong, Vivian Yee and Michael Crowley","White House Freezes Military Aid to Lebanon, Against Wishes of Congress, State Dept. and Pentagon",,White House Freezes Military Aid to Lebanon That Congress and State Dept. Favor,Lebanese army soldiers facing anti-government protesters last week in Beirut.,Anwar Amro/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2019/11/01/us/politics/01dc-diplo/merlin_163167708_4a9610c9-c29d-40e1-b0f5-e14d343efed6-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/11/01/us/politics/01dc-diplo/01dc-diplo-thumbStandard.jpg,75,75,"White House Freezes Military Aid to Lebanon, Against Wishes of Congress, State Dept. and Pentagon","White House Freezes Military Aid to Lebanon, Against Wishes of Congress, State Dept. and Pentagon The indefinite hold halts a $105 million package that the State Department and Congress had approved. Analysts say the winners could be Iran, Russia, the Islamic State and Al Qaeda. The indefinite hold halts a $105 million package that the State Department and Congress had approved. Analysts say the winners could be Iran, Russia, the Islamic State and Al Qaeda."
State Department officials said the new measures were ordered in reciprocity for China’s strict limits on the actions of American diplomats there.,article,nyt://article/85f29836-c152-5040-b527-e4e48e287e8d,"[{'name': 'Organization', 'value': 'State Department', 'rank': 1}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 2}, {'name': 'Location', 'value': 'China', 'rank': 3}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 4}, {'name': 'Subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 5}, {'name': 'Location', 'value': 'United States', 'rank': 6}]",Washington,6,A,2019-10-16 21:42:55+00:00,World,State Department officials said the new measures were ordered in reciprocity for China’s strict limits on the actions of American diplomats there.,The New York Times,Asia Pacific,News,nyt://article/85f29836-c152-5040-b527-e4e48e287e8d,https://www.nytimes.com/2019/10/16/world/asia/china-state-department-diplomats.html,437,By Edward Wong,"Under New Rule, Chinese Diplomats Must Notify State Dept. of Meetings in U.S.",,U.S. Requires Notification From Chinese,"Liu He, the vice premier of China, and other Chinese officials during a meeting with President Trump last week in the Oval Office.",Gabriella Demczuk for The New York Times,https://static01.nyt.com/images/2019/10/16/us/politics/16dc-china/16dc-china-articleLarge.jpg,400,600,https://static01.nyt.com/images/2019/10/16/us/politics/16dc-china/16dc-china-thumbStandard.jpg,75,75,"Under New Rule, Chinese Diplomats Must Notify State Dept. of Meetings in U.S.","Under New Rule, Chinese Diplomats Must Notify State Dept. of Meetings in U.S. State Department officials said the new measures were ordered in reciprocity for China’s strict limits on the actions of American diplomats there. State Department officials said the new measures were ordered in reciprocity for China’s strict limits on the actions of American diplomats there."
"With state television firmly under the control of the ruling party, it has proved itself more valuable than any billboard or advertising campaign.",article,nyt://article/0c2ae258-aa33-5ac5-9082-a78e60405907,"[{'name': 'Location', 'value': 'Poland', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Subject', 'value': 'Propaganda', 'rank': 3}, {'name': 'Subject', 'value': 'Television', 'rank': 4}, {'name': 'Organization', 'value': 'TVP (Polish Television)', 'rank': 5}, {'name': 'Subject', 'value': 'News and News Media', 'rank': 6}, {'name': 'Subject', 'value': 'Freedom of the Press', 'rank': 7}, {'name': 'Subject', 'value': 'Media', 'rank': 8}, {'name': 'Organization', 'value': 'Gazeta Wyborcza', 'rank': 9}, {'name': 'Organization', 'value': 'Law and Justice (Poland)', 'rank': 10}, {'name': 'Organization', 'value': 'Solidarity (Poland)', 'rank': 11}, {'name': 'Subject', 'value': 'Rumors and Misinformation', 'rank': 12}]",Foreign,4,A,2019-10-11 18:27:51+00:00,World,"State television is firmly under the control of the ruling party, and has proved more valuable than any billboard or advertising campaign.",The New York Times,Europe,News,nyt://article/0c2ae258-aa33-5ac5-9082-a78e60405907,https://www.nytimes.com/2019/10/11/world/europe/poland-election-state-television-tvp.html,1521,By Marc Santora and Joanna Berendt,Poland’s State Media Is Government’s Biggest Booster Before Election,,Stay Tuned for the Ruling Party’s Message as Elections Loom in Poland,The convention for Poland’s ruling Law and Justice party last month.,"Agencja Gazeta, via Reuters",https://static01.nyt.com/images/2019/10/11/world/11poland/merlin_160344840_eae97ae1-28a7-45f9-a9f9-0c8e747ffc84-articleLarge.jpg,413,600,https://static01.nyt.com/images/2019/10/11/world/11poland/11poland-thumbStandard.jpg,75,75,Poland’s State Media Is Government’s Biggest Booster Before Election,"Poland’s State Media Is Government’s Biggest Booster Before Election With state television firmly under the control of the ruling party, it has proved itself more valuable than any billboard or advertising campaign. State television is firmly under the control of the ruling party, and has proved more valuable than any billboard or advertising campaign."
"The ship suffered damage, according to Iranian news outlets, which initially reported a missile attack but later backtracked.",article,nyt://article/2101c6b3-4d47-54b2-8801-10bb5059b791,"[{'name': 'Location', 'value': 'Iran', 'rank': 1}, {'name': 'Subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 2}, {'name': 'Subject', 'value': 'Ships and Shipping', 'rank': 3}, {'name': 'Location', 'value': 'Red Sea', 'rank': 4}, {'name': 'Location', 'value': 'Saudi Arabia', 'rank': 5}]",Foreign,7,A,2019-10-11 06:09:51+00:00,World,"There were explosions on an oil tanker, and the state news media reported that it had been hit by missiles, causing oil to spill into the sea.",The New York Times,Middle East,News,nyt://article/2101c6b3-4d47-54b2-8801-10bb5059b791,https://www.nytimes.com/2019/10/11/world/middleeast/iran-tanker-explosion.html,934,By Michael Wolgelenter and Daniel Victor,Iran State Media Say Oil Tanker Is Hit but Offer Conflicting Accounts on Cause,,"Iran Says Its Oil Tanker Was Struck, but Backs Off From Blaming a Missile Attack",A picture released on Friday by Iranian state television of what it said was the Iranian crude oil tanker Sabiti in the Red Sea.,IRIB,https://static01.nyt.com/images/2019/10/11/world/11iran-tanker-1/merlin_162519798_eb18505f-b3b2-4f13-9883-33563594766d-articleLarge.jpg,450,600,https://static01.nyt.com/images/2019/10/11/world/11iran-tanker-1/11iran-tanker-1-thumbStandard.jpg,75,75,Iran State Media Say Oil Tanker Is Hit but Offer Conflicting Accounts on Cause,"Iran State Media Say Oil Tanker Is Hit but Offer Conflicting Accounts on Cause The ship suffered damage, according to Iranian news outlets, which initially reported a missile attack but later backtracked. There were explosions on an oil tanker, and the state news media reported that it had been hit by missiles, causing oil to spill into the sea."
