abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
,article,nyt://article/b88a310b-937f-54b6-8f7a-12b13e79d7b3,"[{'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 1}, {'name': 'Person', 'value': 'Netanyahu, Benjamin', 'rank': 2}, {'name': 'Person', 'value': 'Gantz, Benny', 'rank': 3}]",Foreign,,,2023-12-28 20:36:19+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/b88a310b-937f-54b6-8f7a-12b13e79d7b3,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/a-report-on-a-leaked-supreme-court-judicial-draft-has-israeli-politicians-on-edge,487,By Aaron Boxerman,A report on a leaked Supreme Court judicial draft has Israeli politicians on edge.,,,"The National Unity alliance leader Benny Gantz in Tel Aviv, Israel, last month. He joined the prime minister’s coalition in an emergency wartime unity government.",Amit Elkayam for The New York Times,https://static01.nyt.com/images/2023/01/28/multimedia/28israel-hamas-judicial-react-kptm/28israel-hamas-judicial-react-kptm-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/01/28/multimedia/28israel-hamas-judicial-react-kptm/28israel-hamas-judicial-react-kptm-thumbStandard.jpg,75,75,A report on a leaked Supreme Court judicial draft has Israeli politicians on edge.,A report on a leaked Supreme Court judicial draft has Israeli politicians on edge.
,article,nyt://article/75103305-f481-5be9-a083-da8308aaed92,[],Foreign,,,2023-12-28 15:40:32+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/75103305-f481-5be9-a083-da8308aaed92,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/the-human-rights-situation-in-the-west-bank-has-deteriorated-rapidly-a-un-report-finds,494,By Nick Cumming-Bruce,"The human rights situation in the West Bank has ‘deteriorated rapidly,’ a U.N. report finds.",,,Israeli soldiers conducting a raid in the occupied West Bank in November.,Jaafar Ashtiyeh/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2023/12/28/multimedia/28israel-hamas-un-westbank-kcvp/28israel-hamas-un-westbank-kcvp-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/28/multimedia/28israel-hamas-un-westbank-kcvp/28israel-hamas-un-westbank-kcvp-thumbStandard.jpg,75,75,"The human rights situation in the West Bank has ‘deteriorated rapidly,’ a U.N. report finds.","The human rights situation in the West Bank has ‘deteriorated rapidly,’ a U.N. report finds."
"Strong winds and heavy rain are expected in England over the coming days, according to forecasters.",article,nyt://article/305ae0ec-d018-5f46-bb98-d225d488d0e0,"[{'name': 'Subject', 'value': 'International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'Global Warming', 'rank': 2}, {'name': 'Subject', 'value': 'Heat and Heat Waves', 'rank': 3}, {'name': 'Subject', 'value': 'Rain', 'rank': 4}, {'name': 'Subject', 'value': 'Tornadoes', 'rank': 5}]",Express,,,2023-12-28 15:26:05+00:00,World,"Strong winds and heavy rain are expected in England over the coming days, according to forecasters.",The New York Times,Europe,News,nyt://article/305ae0ec-d018-5f46-bb98-d225d488d0e0,https://www.nytimes.com/2023/12/28/world/europe/manchester-tornado-uk.html,414,By Jenny Gross,‘Significant Damage’ Reported as Storm Moves Through Britain,,,"Strong winds damaged buildings near Manchester, England, this week.",Jon Super/Associated Press,https://static01.nyt.com/images/2023/12/28/multimedia/28xp-uktornado-fclh/28xp-uktornado-fclh-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/28/multimedia/28xp-uktornado-fclh/28xp-uktornado-fclh-thumbStandard.jpg,75,75,‘Significant Damage’ Reported as Storm Moves Through Britain,"‘Significant Damage’ Reported as Storm Moves Through Britain Strong winds and heavy rain are expected in England over the coming days, according to forecasters. Strong winds and heavy rain are expected in England over the coming days, according to forecasters."
,article,nyt://article/b411cf89-7f98-53fb-9126-27fc8885fe48,[],Foreign,,,2023-12-28 13:44:42+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/b411cf89-7f98-53fb-9126-27fc8885fe48,https://www.nytimes.com/live/2023/12/28/world/israel-hamas-war-gaza-news/israels-wartime-unity-faces-a-challenge-in-a-looming-court-decision,559,By Aaron Boxerman,A report of a leaked judicial draft threatens Israel’s wartime unity.,,,Protesting against plans by Prime Minister Benjamin Netanyahu’s government to overhaul the judicial system in Tel Aviv in August.,Corinna Kern/Reuters,https://static01.nyt.com/images/2023/12/28/multimedia/28israel-hamas-judicial-sub-vqwp/28israel-hamas-judicial-sub-vqwp-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/28/multimedia/28israel-hamas-judicial-sub-vqwp/28israel-hamas-judicial-sub-vqwp-thumbStandard.jpg,75,75,A report of a leaked judicial draft threatens Israel’s wartime unity.,A report of a leaked judicial draft threatens Israel’s wartime unity.
,article,nyt://article/d5d6c998-584d-5286-be6e-45818929e7ba,[],Foreign,,,2023-12-21 21:45:53+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/d5d6c998-584d-5286-be6e-45818929e7ba,https://www.nytimes.com/live/2023/12/21/world/israel-hamas-war-gaza-news/four-gaza-workers-at-a-recently-reopened-border-crossing-are-reported-killed-in-an-israeli-airstrike,350,By Gaya Gupta and Ephrat Livni,Four Gaza workers at a recently reopened border crossing are reported killed in an Israeli airstrike.,,,Israeli soldiers stand guard at the Israeli side of the Kerem Shalom border crossing as trucks carrying humanitarian aid move into the Gaza Strip on Tuesday.,Menahem Kahana/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2023/12/21/multimedia/21israel-hamas-airstrikes-zgfv/21israel-hamas-airstrikes-zgfv-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/21/multimedia/21israel-hamas-airstrikes-zgfv/21israel-hamas-airstrikes-zgfv-thumbStandard.jpg,75,75,Four Gaza workers at a recently reopened border crossing are reported killed in an Israeli airstrike.,Four Gaza workers at a recently reopened border crossing are reported killed in an Israeli airstrike.
"The Nazis paid the national rail company for transporting Jews, Roma and members of the resistance to concentration camps during World War II, according to the report.",article,nyt://article/1d693460-ab79-5f57-bab8-eb0ada15add3,"[{'name': 'Subject', 'value': 'Holocaust and the Nazi Era', 'rank': 1}, {'name': 'Subject', 'value': 'Railroads', 'rank': 2}, {'name': 'Subject', 'value': 'Jews and Judaism', 'rank': 3}, {'name': 'Subject', 'value': 'World War II (1939-45)', 'rank': 4}, {'name': 'Subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 5}, {'name': 'Subject', 'value': 'Romani People', 'rank': 6}, {'name': 'Location', 'value': 'Belgium', 'rank': 7}]",Foreign,9,A,2023-12-15 16:48:15+00:00,World,"The Nazis paid the national rail company for transporting Jews, Roma and members of the resistance to concentration camps during World War II, according to the report.",The New York Times,Europe,News,nyt://article/1d693460-ab79-5f57-bab8-eb0ada15add3,https://www.nytimes.com/2023/12/15/world/europe/belgium-railway-holocaust-nazis.html,893,By Nina Siegal,"Belgian Railway Earned Millions for Holocaust Trains, Report Finds",,Belgian Rail Profited From Auschwitz Trains,"Visitors at the Auschwitz-Birkenau Memorial and Museum in Poland. From 1942 to 1944, the Belgian railways sent 25,843 Jews and Roma people to Auschwitz, according to a report.",Maciek Nabrdalik for The New York Times,https://static01.nyt.com/images/2023/12/15/multimedia/15belgium-rail-holocaust-01-fzth/15belgium-rail-holocaust-01-fzth-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/15/multimedia/15belgium-rail-holocaust-01-fzth/15belgium-rail-holocaust-01-fzth-thumbStandard.jpg,75,75,"Belgian Railway Earned Millions for Holocaust Trains, Report Finds","Belgian Railway Earned Millions for Holocaust Trains, Report Finds The Nazis paid the national rail company for transporting Jews, Roma and members of the resistance to concentration camps during World War II, according to the report. The Nazis paid the national rail company for transporting Jews, Roma and members of the resistance to concentration camps during World War II, according to the report."
,article,nyt://article/3527adfd-95f3-5633-89ec-a600f0767014,[],Foreign,,,2023-12-09 00:06:14+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/3527adfd-95f3-5633-89ec-a600f0767014,https://www.nytimes.com/live/2023/12/08/world/israel-hamas-war-gaza-news/gazas-largest-mosque-is-severely-damaged-by-israeli-strikes,267,By Gaya Gupta and Aaron Boxerman,Gaza’s largest mosque is reported damaged.,,,Palestinians praying at the Omari mosque during Ramadan in Gaza City in 2022.,Mohammed Abed/Agence France-Presse — Getty Images,https://static01.nyt.com/images/2023/12/08/world/08israel-hamas-mosque/08israel-hamas-mosque-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/12/08/world/08israel-hamas-mosque/08israel-hamas-mosque-thumbStandard.jpg,75,75,Gaza’s largest mosque is reported damaged.,Gaza’s largest mosque is reported damaged.
Word of the action against Cardinal Raymond Burke came after the prelate’s increasingly pointed critiques of the reform-minded pope.,article,nyt://article/06e97cb4-dd83-5a68-bba1-230ad8ea11cc,"[{'name': 'Organization', 'value': 'Roman Catholic Church', 'rank': 1}, {'name': 'Person', 'value': 'Francis', 'rank': 2}, {'name': 'Subject', 'value': 'Popes', 'rank': 3}, {'name': 'Subject', 'value': 'Cardinals (Roman Catholic Prelates)', 'rank': 4}, {'name': 'Person', 'value': 'Burke, Raymond L', 'rank': 5}, {'name': 'Location', 'value': 'Vatican City', 'rank': 6}]",Foreign,10,A,2023-11-28 21:31:14+00:00,World,Word of the action against Cardinal Raymond Burke came after the prelate’s increasingly pointed critiques of the reform-minded pope.,The New York Times,Europe,News,nyt://article/06e97cb4-dd83-5a68-bba1-230ad8ea11cc,https://www.nytimes.com/2023/11/28/world/europe/pope-francis-cardinal-burke-vatican.html,1296,By Jason Horowitz and Ruth Graham,Reports Say Pope Francis Is Evicting U.S. Cardinal From His Vatican Home,,Pope Said to Be Evicting U.S. Cardinal From Vatican Home,Cardinal Raymond Burke has been Pope Francis’ leading critic from the traditionalist wing of the Catholic Church.,Antonio Masiello/Getty Images,https://static01.nyt.com/images/2023/11/28/multimedia/28vatican-bishop-vmhw/28vatican-bishop-vmhw-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/11/28/multimedia/28vatican-bishop-vmhw/28vatican-bishop-vmhw-thumbStandard.jpg,75,75,Reports Say Pope Francis Is Evicting U.S. Cardinal From His Vatican Home,Reports Say Pope Francis Is Evicting U.S. Cardinal From His Vatican Home Word of the action against Cardinal Raymond Burke came after the prelate’s increasingly pointed critiques of the reform-minded pope. Word of the action against Cardinal Raymond Burke came after the prelate’s increasingly pointed critiques of the reform-minded pope.
"The U.S., while not publicly accusing New Delhi of trying to orchestrate a killing on American soil, said it had expressed concern to Indian officials.",article,nyt://article/8cdcb5ee-725f-5bc0-9ba3-a27f0cf12024,"[{'name': 'Subject', 'value': 'International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 2}, {'name': 'Subject', 'value': 'Sikhs and Sikhism', 'rank': 3}, {'name': 'Organization', 'value': 'Air India', 'rank': 4}, {'name': 'Person', 'value': 'Nijjar, Hardeep Singh (1977-2023)', 'rank': 5}, {'name': 'Person', 'value': 'Trudeau, Justin', 'rank': 6}, {'name': 'Location', 'value': 'India', 'rank': 7}, {'name': 'Location', 'value': 'United States', 'rank': 8}, {'name': 'Location', 'value': 'Canada', 'rank': 9}]",Foreign,9,A,2023-11-23 11:33:28+00:00,World,"The U.S., while not publicly accusing New Delhi of trying to orchestrate a killing on American soil, said it had expressed concern to Indian officials.",The New York Times,Asia Pacific,News,nyt://article/8cdcb5ee-725f-5bc0-9ba3-a27f0cf12024,https://www.nytimes.com/2023/11/23/world/asia/india-assassination-plot.html,737,By Mujib Mashal,India Faces Questions About Another Reported Foreign Assassination Plot,,India Facing Questions On a Foiled Murder Plot ,Prime Minister Narendra Modi of India and President Biden in Washington in June. News outlets reported on Wednesday that the Biden administration had told the Indian government it had information possibly linking New Delhi to an assassination plot.,Tom Brenner for The New York Times,https://static01.nyt.com/images/2023/11/23/multimedia/23india-plot-01-jlpf/23india-plot-01-jlpf-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/11/23/multimedia/23india-plot-01-jlpf/23india-plot-01-jlpf-thumbStandard.jpg,75,75,India Faces Questions About Another Reported Foreign Assassination Plot,"India Faces Questions About Another Reported Foreign Assassination Plot The U.S., while not publicly accusing New Delhi of trying to orchestrate a killing on American soil, said it had expressed concern to Indian officials. The U.S., while not publicly accusing New Delhi of trying to orchestrate a killing on American soil, said it had expressed concern to Indian officials."
,article,nyt://article/685d981b-d34c-5593-a6c5-3613ff3b4881,[],Foreign,,,2023-11-18 14:32:34+00:00,World,,The New York Times,Middle East,Live Blog Post,nyt://article/685d981b-d34c-5593-a6c5-3613ff3b4881,https://www.nytimes.com/live/2023/11/18/world/israel-hamas-war-gaza-news/palestinians-and-the-un-report-intense-strikes-in-gazas-south,454,By Karen Zraick,Palestinians and the U.N. report intense strikes in Gaza’s south.,,,Destruction after an Israeli strike in Khan Younis in the southern Gaza Strip on Saturday.,Fatima Shbair/Associated Press,https://static01.nyt.com/images/2023/11/18/multimedia/18israel-hamas-south-jczh/18israel-hamas-south-jczh-articleLarge.jpg,400,600,https://static01.nyt.com/images/2023/11/18/multimedia/18israel-hamas-south-jczh/18israel-hamas-south-jczh-thumbStandard.jpg,75,75,Palestinians and the U.N. report intense strikes in Gaza’s south.,Palestinians and the U.N. report intense strikes in Gaza’s south.
