pub_date,headline,happs_score
2022-04-30,"The Kremlin, accused of deporting hundreds of thousands to Russia, claims they went voluntarily.",5.008
2022-04-23,‘Ukraine was intended only as a beginning’: Zelensky responds to a Russian claim of broader war aims.,4.868333333333333
2022-04-22,"Skepticism greets a bold Russian claim about war aims, based on its source.",4.926666666666667
2022-04-21,"Calling Off Steel Plant Assault, Putin Prematurely Claims Victory in Mariupol",5.682857142857143
2022-04-21,"Putin calls off an assault on the last Ukrainian holdout in Mariupol, and tries to claim a victory.",4.832307692307692
2022-04-18,Bleak assessments of the Russian economy clash with Putin’s rosy claims.,5.108
2022-04-18,Russia claims widespread strikes as it prepares for offensive in Ukraine’s east.,4.78
2022-04-16,Russia claims it has surrounded a steel plant where Mariupol’s last defenders are holding out.,5.146666666666667
2022-04-16,Russia claims to hit Ukrainian military-related sites in Kyiv and Mykolaiv.,5.214285714285714
2022-04-14,Russian warship sinks after Ukraine claims to have hit it with missiles.,5.18
2022-04-12,Evidence belies Putin’s claim that Bucha atrocities are ‘fake.’,5.23
2022-04-12,Western powers look into an unverified claim of possible use of a chemical agent in Mariupol.,5.365714285714285
2022-04-04,"Satellite images show bodies lay in Bucha for weeks, despite Russian claims.",5.475555555555554
2022-04-02,"Claiming No-Confidence Vote Is Compromised, Imran Khan Says He Won’t Accept Result",5.683333333333334
2022-04-01,Map: Evidence backs up some claims of Ukrainian advances.,5.3
2022-03-29,"In Kyiv Suburb, Ukrainian Military Claims a Big Prize",5.68
2022-03-29,Pentagon casts doubt on Russia’s claim to be pulling back troops near Kyiv.,5.0
2022-03-28,Ukraine Claims Some Battle Successes as Russia Focuses on Another Front,4.972499999999999
2022-03-25,"Ukraine and Russia make some progress in talks, but still disagree on territorial claims, Erdogan says.",5.312
2022-03-24,Ukraine Tries to Seize Momentum With Claims of Counteroffensive,5.188000000000001
2022-03-24,Ukrainian forces claim to destroy a Russian landing ship.,4.777142857142857
2022-03-17,Ukraine claims to shoot down 10 Russian rockets and planes.,4.593333333333333
2022-03-14,The Kremlin claims it’s not seizing Ukrainian cities in order to spare civilians.,5.072500000000001
2022-03-14,A Chechen strongman claims he has joined Russian troops outside Kyiv.,5.4175
2022-03-09,"Putin claimed Russia didn’t send conscripts to Ukraine, but the Defense Ministry said otherwise.",5.18
2022-03-08,Claims of downed Russian planes indicate that Ukraine’s air defenses remain intact.,5.477499999999999
2022-03-07,A Quebec restaurant that claimed to invent poutine rebrands to rebuke Putin (Poutine in French).,5.442857142857143
2022-03-04,"ISIS Claims Bombing of Pakistani Mosque, Killing Dozens",3.8600000000000003
2022-03-02,"Russia claims to control Kherson, a strategic city, but Ukraine says the battle for it isn’t over.",4.953333333333333
2022-02-25,"Putin claims Russia has been fighting ‘nationalist groups,’ not the Ukrainian army.",4.577142857142856
2022-02-19,Putin’s Baseless Claims of Genocide Hint at More Than War,4.768571428571429
2022-02-18,What videos show about disputed claims in eastern Ukraine.,5.528571428571428
2022-02-17,A spike in shelling heightens fears that Russia may claim a pretext to invade.,4.97111111111111
2022-02-16,Who built Putin’s long table? Competing claims arise from Spain and Italy.,5.397777777777778
2022-02-16,U.S. and British officials say Russia’s claim it has pulled back troops is false.,5.167272727272727
2022-02-12,"In Ottawa, protesters push against snow and claims that they’re extremists.",4.7924999999999995
2022-01-18,Beijing finds Omicron and claims mail from abroad might be to blame. Experts say that’s very unlikely.,5.63846153846154
2022-01-17,Yemen’s Houthi Militia Claims Rare Military Strike on U.A.E.,5.008
2022-12-28,France’s defense minister visits Kyiv to discuss further military support.,5.42
2022-11-15,G7 leaders held an emergency meeting to discuss the deadly blast in Poland.,4.823636363636363
2022-11-14,China says that Xi and Biden discussed Taiwan and cooperation.,5.24
2022-10-23,"In a call, U.S. and Russian officials discuss Russia’s escalating threats against Ukraine.",4.8100000000000005
2022-10-06,The head of the U.N.’s nuclear agency is visiting Kyiv to discuss security at the Zaporizhzhia nuclear plant.,5.09857142857143
2022-09-13,"A new draft in Russia ‘is not being discussed,’ the Kremlin says.",5.345000000000001
2022-08-15,The U.N. chief discusses nuclear safety concerns at Zaporizhzhia with Russia’s defense minister.,5.06
2022-07-29,Blinken and Lavrov Discuss Griner in Their First Call of the War,5.1244444444444435
2022-07-19,The Daily podcast discusses the heat wave and climate change.,5.335
2022-07-04,"As the war grinds on, world leaders discuss the cost of rebuilding Ukraine.",4.931111111111111
2022-06-26,Here is what foreign-policy experts are discussing ahead of the G7 meeting.,5.406666666666666
2022-06-20,Representatives from Finland and Sweden meet with Turkish officials to discuss NATO membership.,5.4763636363636365
2022-05-31,Russia’s foreign minister will visit Turkey to discuss letting grain leave Ukraine by sea.,5.54909090909091
2022-05-27,What’s next for Haiti? An activist and a scholar discuss the future.,5.445
2022-04-28,U.N. Security Council meeting discusses efforts to examine possible war crimes by Russia.,4.74
2022-04-07,"Russians discussed killings of civilians in radio traffic intercepted by Germany, officials say.",4.83
2022-03-16,NATO defense ministers will discuss sending ‘substantially more forces’ to its eastern borders.,5.522
2022-02-25,Moscow now says it’s willing to talk after Ukraine’s leader cites an openness to discussing ‘neutral status.’,5.5200000000000005
2022-02-21,President Biden agrees ‘in principle’ to meet with Putin to discuss Ukraine crisis.,5.646666666666666
2022-02-01,Listen to ‘The Daily’: Dr. Fauci discusses what the next stage of the pandemic might look like.,5.258000000000001
2022-02-01,"Top diplomats from Russia and the U.S. discuss the Ukraine crisis, but no breakthrough is reported.",5.156363636363635
2022-01-16,Netanyahu’s Lawyers Discuss a Plea Bargain to End His Graft Trial,4.8
2022-01-10,"U.S. and Russia Will Discuss European Security, but Without Europeans",5.202857142857143
2022-12-26,‘The Daily’ reports from the road with Ukraine’s refugees.,5.348
2022-12-07,A U.N. report documents 441 killings of civilians around Kyiv.,4.717142857142858
2022-12-03,Ramaphosa Vows to Fight Impeachment Report and Seek Re-election,4.69
2022-12-01,Ramaphosa’s Future as South Africa’s Leader in Doubt After Damning Report,5.3774999999999995
2022-11-28,"Belarus’s architect of Western outreach dies suddenly, state media reports.",5.0633333333333335
2022-11-22,"Russia’s war in Ukraine continues to slow global growth, a new report says.",4.948888888888889
2022-11-21,U.N. inspectors report new shelling damage at the Zaporizhzhia nuclear complex.,4.553333333333334
2022-11-15,U.N. rights monitors report accounts of torture from both Ukrainian and Russian prisoners of war.,4.719999999999999
2022-11-14,Russia’s Foreign Ministry denies a report that Lavrov was hospitalized in Bali.,5.185714285714285
2022-11-13,Reports of atrocities in Kherson follow similar accusations in other reclaimed areas of Ukraine.,5.103999999999999
2022-10-31,"Key Evidence in Report on Missing Mexican Students Cannot Be Verified, Experts Say",5.2299999999999995
2022-10-27,"The war will probably accelerate the global transition to clean energy, a new report says.",5.285
2022-10-26,Reports of Looting in Kherson as Ukrainians Battle to Retake the City,4.92
2022-10-26,Dutch Are Investigating Reported Illegal Chinese Police Stations,4.9075
2022-10-26,Evidence ‘Invalidated’ in Explosive Report on Mexico’s 43 Missing Students,5.12
2022-10-21,A new report adds yet more evidence of Russian war crimes.,5.116
2022-10-15,"A shooting at a Russian training camp in the border area kills 11 soldiers, state media reports.",4.922857142857142
2022-09-26,Ukraine denounces reports of prisoners of war being forced to vote in Russia’s staged referendums.,4.4399999999999995
2022-09-18,Ukraine reports more strikes in Kherson as gun battles break out in the city.,4.792727272727273
2022-09-17,"The war has reduced Ukraine’s grain storage by nearly 15 percent, a report says.",4.78
2022-09-11,Reports of fighting outside Lyman are a sign of the turn in Ukraine’s fortunes.,5.016363636363637
2022-09-09,"Rebuilding Ukraine will cost at least $349 billion, a new report estimates.",5.119999999999999
2022-09-07,New fighting is reported in northeastern Ukraine after focus turned to the south.,5.178
2022-09-01,"For Uyghurs, U.N. Report on China’s Abuses Is Long-Awaited Vindication",5.18
2022-08-31,"Kremlin-affiliated mercenaries fighting in Ukraine also target civilians in Africa, a new report says.",5.222222222222222
2022-08-30,"Main Target of Russian Mercenaries in Africa Is Civilians, Report Says",5.2444444444444445
2022-08-25,"Cluster munitions have killed nearly 700 in Ukraine, a study reports.",4.916666666666667
2022-08-25,U.N. Report on Rights Abuses in Xinjiang May Be Delayed Again,5.265000000000001
2022-08-16,"Russia strikes along Ukraine’s front lines, with Kharkiv reporting widespread damage.",5.174285714285714
2022-08-09,Mexico City Declared Police Abuse Over. Reports of Misconduct Kept Rising.,4.8775
2022-07-25,A U.S. intelligence report finds that Russia’s use of ‘filtration centers’ to detain and deport Ukrainians has intensified.,5.414
2022-07-24,‘An abyss of fear’: A report accuses Russia of further abuses against civilians.,4.7924999999999995
2022-07-21,BBC Apologizes to Royal Nanny Swept Up in Diana Reporting Furor,5.545
2022-07-19,‘Crisis and Decline’: Report Paints a Bleak Assessment of Australia’s Environment,5.276666666666666
2022-07-16,More accounts of abuses in so-called Russian filtration camps in new report add to international concern.,5.503076923076923
2022-07-13,"Bad Planning and Errors, Not Fans, Led to Champions League Chaos, Report Says",4.908888888888889
2022-07-11,Three cities in China impose partial lockdowns as new cases are reported.,5.296000000000001
2022-06-28,A final report brings some victims solace and hope for ‘new possibilities.’,5.108888888888889
2022-06-27,"Children in Latin America experienced the greatest loss of learning during the pandemic, reports show.",5.647692307692308
2022-06-04,"Russia increases its use of air power to support its fight in the Donbas region, an intelligence report says.",5.46375
2022-05-30,North Korea reports an increase in cases despite its claim to have the virus under control.,4.977333333333333
2022-05-27,A new report concludes that Russia is inciting genocide in Ukraine.,5.42
2022-05-25,Johnson Says He’s Humbled by ‘Partygate’ Report but Will Go On,5.222500000000001
2022-05-25,In the details: The report reveals booze-soaked parties during lockdowns.,5.542857142857144
2022-05-25,The report highlighted ‘Wine Time Friday’ and other dismaying activities at Downing Street.,5.299999999999999
2022-05-25,The report is just another sign of bad behavior in the halls of power.,5.039230769230769
2022-05-25,Read the full report on lockdown parties in Downing Street.,5.8514285714285705
2022-05-25,Read the report on lockdown parties in Downing Street.,5.789999999999999
2022-05-25,"The Downing Street lockdown parties ‘represent a serious failure,’ a report says.",5.3571428571428585
2022-05-23,French Bank to Study Its Role in Haiti After Times Report,5.327272727272727
2022-05-19,"Russian commanders are relieved of duties over failures in Ukraine, a report says.",5.095
2022-05-19,"Chinese Hackers Tried to Steal Russian Defense Data, Report Says",4.9125000000000005
2022-05-15,"Russia may have lost a third of the troops it sent to Ukraine, a British report says.",5.086666666666667
2022-05-12,North Korea reports its first Covid outbreak.,5.5280000000000005
2022-05-09,Reports of violence and broken voting machines in the Philippines leave voters on edge.,4.823333333333333
2022-05-02,Michael Schwirtz of The Times talks about life in Ukraine and reporting on the war.,5.490000000000001
2022-04-30,"Ukrainian police have received more than 7,000 missing persons reports since the start of Russia’s invasion.",5.258333333333334
2022-04-27,"Russia is using cyberattacks in Ukraine to support military strikes, a report found.",5.264444444444445
2022-04-27,Explosions are reported in three Russian regions bordering Ukraine.,5.426666666666667
2022-04-13,"‘Clear Patterns’ of Russian Rights Abuses Found in Ukraine, Report Says",5.574285714285715
2022-04-04,Western Officials Condemn Reports of ‘Massacre’ by Military in Central Mali,5.2075000000000005
2022-04-03,Reports of atrocities emerge from Ukraine as Russia repositions its forces.,5.133333333333334
2022-04-03,The documentarian Mantas Kvedaravicius is reported killed in Mariupol.,4.468
2022-04-01,A nuclear agency is investigating reports of radiation poisoning among Russian troops at Chernobyl.,4.869166666666667
2022-03-31,Many U.S. teens report emotional and physical abuse by parents during the pandemic.,5.123636363636364
2022-03-31,"Russian forces are withdrawing from Chernobyl, Ukraine’s energy company reports.",5.449999999999999
2022-03-30,Russia Steps Up Attacks Amid Reports of Rifts in Moscow,5.006666666666667
2022-03-29,"Reports of sexual violence involving Russian soldiers are multiplying, Ukrainian officials say.",4.935555555555555
2022-03-29,A major Ukrainian internet provider reports a cyberattack.,5.744
2022-03-28,South Korea reports a decline in the average in new cases and says the worst of Omicron may be over.,5.067777777777778
2022-03-27,"Since mask restrictions were lifted, bars in New York City have reported huge crowds and long lines.",5.277333333333332
2022-03-25,Conflicting reports emerge on whether Russia is still in full control of Kherson.,5.334
2022-03-19,"China, grappling with a major surge, reports its first Covid deaths in over a year.",5.07
2022-03-14,"A pregnant woman photographed after a Russian strike on a maternity hospital has died, The A.P. reports.",5.213333333333334
2022-03-14,Videos show severe damage to an apartment building after reports of shelling in Kyiv.,5.031666666666666
2022-03-11,How We Verify Our Reporting on the Ukraine War,4.942857142857142
2022-03-08,"Battlefield reports are murky, but signs of Ukraine’s successes emerge.",4.976000000000001
2022-03-06,"South Korea reports high turnout in early voting, but apologizes to coronavirus patients for a lack of preparation.",5.056923076923076
2022-03-02,"China asked Russia to delay the war until after the Olympics, according to a Western intelligence report.",5.008
2022-03-02,"Reports of civilian casualties rise in Ukraine, but exact counts remain uncertain.",5.393333333333333
2022-02-25,"U.N. reports 25 deaths in Ukraine, but says the casualty count is likely an underestimate.",4.859999999999999
2022-02-24,The Chernobyl plant was reported captured by Russia. What is there?,4.9525
2022-02-19,"South Korea reports over 100,000 daily cases amid an Omicron surge that shows no sign of peaking.",5.119999999999999
2022-02-19,Videos show reported explosions near Luhansk.,5.8999999999999995
2022-02-04,New Zealand Inquiry Finds Hundreds of Reports of Abuse by Priests,5.063000000000001
2022-02-03,"A deluge of medical waste is swamping the globe, a U.N. report says.",4.72
2022-02-01,Report on London Police Highlights Culture of Misogyny and Racism,5.462857142857142
2022-02-01,Boris Johnson faces an outcry after the release of a report on lockdown parties.,5.3100000000000005
2022-02-01,"Top diplomats from Russia and the U.S. discuss the Ukraine crisis, but no breakthrough is reported.",5.156363636363635
2022-01-31,Report on Downing Street Parties Deepens Crisis for Boris Johnson,5.182857142857143
2022-01-31,Read the report on the parties at Downing Street.,5.588571428571428
2022-01-31,A report into parties during Covid lockdowns describes a drinking culture at Downing Street.,5.642
2022-01-31,"Before the report was delivered, the police threw Boris Johnson a lifeline.",4.924444444444444
2022-01-31,"Who is Sue Gray, whose report could topple Boris Johnson?",4.95
2022-01-31,"In Kazakh Uprising, Reports of Widespread Abuses by Security Forces",5.071428571428571
2022-01-28,The U.K. police ask that some details be omitted from a report on Downing Street parties during a lockdown.,5.2562500000000005
2022-01-27,Boris Johnson vows to release a full report on Downing Street parties held during England’s lockdowns.,5.6000000000000005
2022-01-27,Johnson Vows to Release Full Report on Lockdown Parties,5.777142857142858
2022-01-26,"Awaiting Report on Parties, Johnson Faces Fire Over an Afghan Evacuation",5.054285714285714
2022-01-24,"A Newly Reported Gathering, and a New Headache for Johnson",5.1933333333333325
2022-01-18,"A health app that is required for Olympic athletes has grave flaws, a report says.",5.20923076923077
2022-01-17,Qatar reports a rare child death from Covid: a 3-week-old baby.,5.065714285714286
2022-01-06,"A Russia-led military force deployed to Kazakhstan, where dozens were reported killed in street fighting.",4.745454545454545
2022-01-02,"New York reports 85,000 cases in a day, another record, as surge shows no sign of slowing.",5.298333333333333
2022-01-01,"People with Omicron are less likely to need hospitalization, British report finds.",5.3133333333333335
2022-12-21,Biden officials are talking to Congress about declaring Russia an ‘aggressor state.’,5.15
2022-12-21,"Russian assaults have left Ukraine’s energy system in a precarious state, the prime minister says.",5.586
2022-12-14,"Amid Deadly Protests, Peru Declares a National State of Emergency",4.640000000000001
2022-12-08,Russian state media releases video footage of the Brittney Griner prisoner swap.,5.257777777777779
2022-12-02,Shadowy Arm of a German State Helped Russia Finish Nord Stream 2,5.802222222222223
2022-11-30,Islamic State Chief Is Dead and New One Is Picked. Both Are Unknown.,5.180000000000001
2022-11-29,"As Macron Pays State Visit to U.S., Ukraine Tests an Old Alliance",5.295555555555555
2022-11-28,"Belarus’s architect of Western outreach dies suddenly, state media reports.",5.0633333333333335
2022-11-23,The European Parliament backs designating Russia as a state sponsor of terrorism.,5.3420000000000005
2022-11-18,How Ukraine has become a testing ground for state-of-the-art weapons and information systems.,5.027999999999999
2022-11-11,"Russia’s news media, all state-controlled, offers only muted coverage of the retreat from Kherson.",5.462222222222222
2022-11-07,"A polarizing influencer and sometime Kremlin critic has returned to Russia, state media says.",4.995555555555556
2022-11-06,Russian state media confirms that a top general is no longer in his post.,5.298333333333333
2022-10-24,The State Dept. warns that ‘dirty bomb’ claims could be a pretext for Russian escalation.,5.2333333333333325
2022-10-23,"Xi supercharged state surveillance. In his 3rd term, its power will continue to grow.",5.464
2022-10-16,Xi highlights efforts to build a state focused on security.,5.57
2022-10-16,"On tech, Xi points to self-reliance and state-led initiatives.",5.348
2022-10-15,"A shooting at a Russian training camp in the border area kills 11 soldiers, state media reports.",4.922857142857142
2022-09-24,Why Japan Is Angry About a State Funeral for an Assassinated Leader,4.790909090909092
2022-09-19,After the state funeral comes a family service.,5.140000000000001
2022-09-19,Read the Order of Service for Queen Elizabeth II’s State Funeral,5.264000000000001
2022-09-14,The State Department warned private citizens not to negotiate prisoner swaps with Russia.,4.96
2022-09-06,Biden will not designate Russia a state sponsor of terrorism.,5.2628571428571425
2022-09-05,A Cree Nation community declares a state of emergency.,5.506666666666667
2022-08-31,The State Department warns that Russia is planning ‘sham’ referendums in Kharkiv.,5.35
2022-08-25,The U.S. State Department and Yale identify 21 detention sites in Russian-controlled territory.,5.42
2022-08-18,Mexico Says Disappearance of 43 Students Was a ‘Crime of the State’,5.262500000000001
2022-08-11,A Moscow court places a former state television journalist under house arrest over her anti-war protest.,5.105714285714287
2022-08-10,Russia detains a former state television journalist who protested over the war.,5.28888888888889
2022-07-31,"As India Takes On Throwaway Plastic, This State Shows How It’s Done",5.542222222222222
2022-07-23,The State Department says two Americans died recently in Donbas.,5.022222222222222
2022-07-13,Protesters take over the prime minister’s office and state broadcaster.,5.107500000000001
2022-07-02,"Iran Earthquake Kills at Least 5, State Media Says",4.1325
2022-06-29,Zelensky urges the U.N. to label Russia a terrorist state over a missile strike on a shopping mall.,4.840000000000001
2022-06-21,Four Takeaways From a Times Investigation Into China’s Expanding Surveillance State,5.1575
2022-06-19,The State Department says it has seen videos that appear to show 2 missing Americans.,5.223076923076923
2022-06-16,The State Department says a third American fighter may be missing in Ukraine.,5.191666666666666
2022-06-07,"Russia threatened American reporters in Moscow, the State Dept. said.",5.114285714285714
2022-06-03,The service in St. Paul’s Cathedral highlights the queen’s role as head of church and state.,5.463636363636363
2022-05-25,"Hungary’s Viktor Orban declares state of emergency, citing the Ukraine war to expand his power.",4.7875000000000005
2022-05-19,An Indian State Banned Alcohol. The Drinking Moved to Nearby Nepal.,5.122222222222223
2022-05-18,"On Russian state media, the fall of the Mariupol steel plant is greeted with glee.",5.274545454545454
2022-05-15,"In a Setback for Scholz, Conservatives Keep Western State in Germany",5.413333333333333
2022-05-09,A bomb-sniffing dog named Patron received state honors from Zelensky.,5.7200000000000015
2022-05-08,State media lionizes John Lee while his predecessor gets the cold shoulder.,5.222222222222222
2022-05-07,Sri Lanka’s President Declares State of Emergency Again Amid Protests,4.840000000000001
2022-05-05,"North Carolina state employees will receive paid time off to get booster shots, the governor said.",5.563076923076925
2022-04-23,A defiant Zelensky tells reporters the U.S. secretaries of state and defense will visit Kyiv.,5.39
2022-04-12,Germany’s smallest state is No. 1 in vaccines.,5.32
2022-04-12,A German State Is Last in Almost Everything. But It’s No. 1 in Vaccines.,4.968888888888889
2022-04-12,The U.S. State Department orders nonemergency workers and their families to leave Shanghai.,5.295999999999999
2022-04-04,South Africa lifts its Covid ‘state of disaster’ after two years.,5.3
2022-03-26,"Hawaii lifts its indoor mask mandate and travel restrictions, the last state to do so.",5.398
2022-03-23,"In Israel, the Ukraine war brings new urgency to arguments about the purpose of a Jewish state.",5.0
2022-03-23,Ukraine War Ignites Israeli Debate Over Purpose of a Jewish State,4.844444444444445
2022-03-18,China’s state media (subtly) softens its tone on the war.,5.306666666666667
2022-03-17,Zelensky calls for more economic sanctions against the ‘terrorist state’ of Russia.,4.9275
2022-03-12,"Oregon and Washington State, known for cautious Covid strategies, lift their statewide mask mandates.",5.51
2022-03-11,An Indian state that Covid once hit hard is now recording sharply lower deaths.,5.043333333333334
2022-03-10,Modi’s Party Wins the Biggest Prize in India’s State Elections,6.109999999999999
2022-03-05,The State of Fighting in Ukraine’s Besieged Cities,4.84
2022-03-05,Secretary of State Blinken assesses refugee needs at the Ukraine border.,5.083333333333334
2022-03-05,Biden’s state of the virus and Omicron surges in Hong Kong and New Zealand: The week in Covid news.,5.069230769230769
2022-03-04,The U.S. secretary of state promises NATO unity amid Russia’s invasion of Ukraine.,5.216
2022-03-01,Biden will lay out new nursing home protections in his State of the Union speech.,5.716666666666668
2022-02-28,The mask mandate in the Capitol is being lifted in time for the State of the Union.,5.302666666666667
2022-02-26,"Gov. Newsom lifts many Covid executive orders, but not California’s state of emergency.",4.953333333333334
2022-02-26,YouTube blocks advertising from Russian state-owned media.,5.4399999999999995
2022-02-26,The State Department says Moscow’s diplomacy was a ‘pretense.’,5.1971428571428575
2022-02-24,"Putin, warning against interference, says that Russia is a ‘powerful nuclear state.’",4.5200000000000005
2022-02-23,Italy says it will end its pandemic state of emergency on March 31.,5.130909090909092
2022-02-23,Ukraine declares a 30-day state of emergency.,5.153333333333333
2022-02-15,"A hack of the Defense Ministry, army and state banks was the largest of its kind in Ukraine’s history.",5.319999999999999
2022-02-11,Readers Reflect on the State of Australian Politics,5.49
2022-02-10,A Bellwether for Narendra Modi as India’s Largest State Goes to the Polls,5.304
2022-02-09,"State by state, Germany relaxes its Covid rules, even as cases surge.",5.2542857142857144
2022-02-07,Ottawa Mayor Declares State of Emergency Amid Antigovernment Protests,4.6433333333333335
2022-02-05,Ottawa declares a state of emergency as protests against pandemic measures spread across Canada.,4.683999999999999
2022-02-04,Five Takeaways From the U.S. Raid That Killed the Islamic State’s Leader,4.74
2022-02-04,Chinese state media offered breathless coverage of the meeting.,5.465714285714286
2022-02-03,Russia says it will shut down a German state broadcaster.,4.98888888888889
2022-02-03,The Islamic State has shown that it can still pull off military operations.,5.023333333333333
2022-01-25,"As Islamic State Resurges, U.S. Is Drawn Back Into the Fray",5.15
2022-01-19,Japan places Tokyo and 12 other prefectures under a quasi-state of emergency because of Omicron.,5.085454545454545
2022-01-13,"Murder, Torture, Rape: A Landmark Conviction on State Violence in Syria",4.8
2022-01-10,How Russia’s state media are portraying the talks.,5.144
2022-01-08,The number of New York State hospitals that must cancel elective surgeries grows to 40.,5.246363636363637
2022-01-05,A lawsuit filed by Texas governor reveals that many of the state’s Army National Guard refused vaccines.,4.937333333333332
2022-01-05,Maryland’s governor declares a 30-day state of emergency as cases soar.,4.814285714285715
2022-01-05,Kazakhstan Declares State of Emergency as Protests Over Fuel Prices Spread,4.757777777777779
