abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
,article,nyt://article/83dcca38-a7a4-5689-a8d6-0d4826e8ce54,[],Foreign,,,2022-12-21 23:56:56+00:00,World,,The New York Times,Europe,Live Blog Post,nyt://article/83dcca38-a7a4-5689-a8d6-0d4826e8ce54,https://www.nytimes.com/live/2022/12/21/world/volodymyr-zelensky-russia-ukraine-news/biden-officials-are-talking-to-congress-about-declaring-russia-an-aggressor-state,330,By Michael Crowley,Biden officials are talking to Congress about declaring Russia an ‘aggressor state.’,,,"The village of Kamyanka in the Kharkiv region on Wednesday, which was occupied by the Russian military from March until September.",Tyler Hicks/The New York Times,https://static01.nyt.com/images/2022/12/21/multimedia/21ukraine-briefing-aggressor-state-1-446e/21ukraine-briefing-aggressor-state-1-446e-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/12/21/multimedia/21ukraine-briefing-aggressor-state-1-446e/21ukraine-briefing-aggressor-state-1-446e-thumbStandard-v2.jpg,75,75,Biden officials are talking to Congress about declaring Russia an ‘aggressor state.’,Biden officials are talking to Congress about declaring Russia an ‘aggressor state.’
,article,nyt://article/bec26897-fced-5924-8b80-6b0610f78345,[],Foreign,,,2022-12-21 10:01:11+00:00,World,,The New York Times,Europe,Live Blog Post,nyt://article/bec26897-fced-5924-8b80-6b0610f78345,https://www.nytimes.com/live/2022/12/21/world/volodymyr-zelensky-russia-ukraine-news/russian-assaults-have-left-ukraines-energy-system-in-a-precarious-state-the-prime-minister-says,291,By Marc Santora,"Russian assaults have left Ukraine’s energy system in a precarious state, the prime minister says.",,,"During a power outage in Kyiv, Ukraine, on Saturday.",Laura Boushnak for The New York Times,https://static01.nyt.com/images/2022/12/21/multimedia/21ukraine-briefing-electricity-1-a913/21ukraine-briefing-electricity-1-a913-articleLarge.jpg,450,600,https://static01.nyt.com/images/2022/12/21/multimedia/21ukraine-briefing-electricity-1-a913/21ukraine-briefing-electricity-1-a913-thumbStandard.jpg,75,75,"Russian assaults have left Ukraine’s energy system in a precarious state, the prime minister says.","Russian assaults have left Ukraine’s energy system in a precarious state, the prime minister says."
"The measure suspended some civil rights, including the freedom of assembly, and deepens a crisis set off when the elected president was impeached by Congress last week.",article,nyt://article/f2f5ae54-969f-5940-8f4b-a4edb36c2593,"[{'name': 'Location', 'value': 'Peru', 'rank': 1}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 2}, {'name': 'Person', 'value': 'Castillo, Pedro (1969- )', 'rank': 3}, {'name': 'Person', 'value': 'Boluarte, Dina', 'rank': 4}, {'name': 'Subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 5}, {'name': 'Location', 'value': 'Lima (Peru)', 'rank': 6}]",Foreign,6,A,2022-12-14 19:52:11+00:00,World,"The measure suspended some civil rights, including the freedom of assembly, and deepens a crisis set off when the elected president was impeached by Congress last week.",The New York Times,Americas,News,nyt://article/f2f5ae54-969f-5940-8f4b-a4edb36c2593,https://www.nytimes.com/2022/12/14/world/americas/peru-state-of-emergency-protests.html,1023,By Mitra Taj and Julie Turkewitz,"Amid Deadly Protests, Peru Declares a National State of Emergency",,"Amid Fatal Protests, Peru  Calls State of Emergency","Members of Indigenous communities and farmers during a protest in Cuzco, Peru, against the removal of former President Pedro Castillo.",Paul Gambin/Reuters,https://static01.nyt.com/images/2022/12/14/multimedia/14peru-unrest-1/14peru-1-0848-articleLarge.jpg,406,600,https://static01.nyt.com/images/2022/12/14/multimedia/14peru-unrest-1/14peru-1-0848-thumbStandard.jpg,75,75,"Amid Deadly Protests, Peru Declares a National State of Emergency","Amid Deadly Protests, Peru Declares a National State of Emergency The measure suspended some civil rights, including the freedom of assembly, and deepens a crisis set off when the elected president was impeached by Congress last week. The measure suspended some civil rights, including the freedom of assembly, and deepens a crisis set off when the elected president was impeached by Congress last week."
"The images, verified by The New York Times, show Ms. Griner being traded for the arms dealer Viktor Bout on the tarmac at Al Bateen Executive Airport in Abu Dhabi.",article,nyt://article/624e3151-b66c-5fcc-aed5-d047e7b805bc,"[{'name': 'Subject', 'value': 'Video Recordings, Downloads and Streaming', 'rank': 1}, {'name': 'Person', 'value': 'Griner, Brittney', 'rank': 2}, {'name': 'Person', 'value': 'Bout, Viktor', 'rank': 3}, {'name': 'Organization', 'value': ""Women's National Basketball Assn"", 'rank': 4}, {'name': 'Location', 'value': 'Russia', 'rank': 5}, {'name': 'Subject', 'value': 'Prisons and Prisoners', 'rank': 6}, {'name': 'Subject', 'value': 'Drug Abuse and Traffic', 'rank': 7}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 8}, {'name': 'Subject', 'value': 'International Relations', 'rank': 9}, {'name': 'Subject', 'value': 'Political Prisoners', 'rank': 10}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 11}, {'name': 'Location', 'value': 'United Arab Emirates', 'rank': 12}]",Foreign,,,2022-12-08 21:27:26+00:00,World,"The images, verified by The New York Times, show Ms. Griner being traded for the arms dealer Viktor Bout on the tarmac at Al Bateen Executive Airport in Abu Dhabi.",The New York Times,Europe,News,nyt://article/624e3151-b66c-5fcc-aed5-d047e7b805bc,https://www.nytimes.com/2022/12/08/world/europe/brittney-griner-viktor-bout-video.html,310,By Yonette Joseph and Kaly Soto,Russian state media releases video footage of the Brittney Griner prisoner swap.,,,,Russian State Media,https://static01.nyt.com/images/2022/12/08/autossell/Griner-prisoner-swap-1/Griner-prisoner-swap-articleLarge.jpg,338,600,https://static01.nyt.com/images/2022/12/08/autossell/Griner-prisoner-swap-1/Griner-prisoner-swap-thumbStandard.jpg,75,75,Russian state media releases video footage of the Brittney Griner prisoner swap.,"Russian state media releases video footage of the Brittney Griner prisoner swap. The images, verified by The New York Times, show Ms. Griner being traded for the arms dealer Viktor Bout on the tarmac at Al Bateen Executive Airport in Abu Dhabi. The images, verified by The New York Times, show Ms. Griner being traded for the arms dealer Viktor Bout on the tarmac at Al Bateen Executive Airport in Abu Dhabi."
The threat of U.S. sanctions jeopardized completion of a second direct gas pipeline from Russia. So Gazprom and German officials concocted a phony climate foundation to get the job done.,article,nyt://article/b146c1c5-72d2-5116-aec1-3e098d520582,"[{'name': 'Subject', 'value': 'Pipelines', 'rank': 1}, {'name': 'Location', 'value': 'Russia', 'rank': 2}, {'name': 'Location', 'value': 'Germany', 'rank': 3}, {'name': 'Organization', 'value': 'Gazprom', 'rank': 4}, {'name': 'Organization', 'value': 'Nord Stream AG', 'rank': 5}, {'name': 'Subject', 'value': 'Natural Gas', 'rank': 6}, {'name': 'Subject', 'value': 'International Relations', 'rank': 7}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 8}, {'name': 'Subject', 'value': 'Embargoes and Sanctions', 'rank': 9}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 10}, {'name': 'Subject', 'value': 'Ships and Shipping', 'rank': 11}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 12}, {'name': 'Person', 'value': 'Merkel, Angela', 'rank': 13}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 14}, {'name': 'Person', 'value': 'Scholz, Olaf (1958- )', 'rank': 15}, {'name': 'Person', 'value': 'Schroder, Gerhard', 'rank': 16}, {'name': 'Location', 'value': 'Europe', 'rank': 17}, {'name': 'Location', 'value': 'Lubmin (Germany)', 'rank': 18}, {'name': 'Location', 'value': 'Rostock (Germany)', 'rank': 19}, {'name': 'Location', 'value': 'Sassnitz (Germany)', 'rank': 20}, {'name': 'Location', 'value': 'Ukraine', 'rank': 21}, {'name': 'Location', 'value': 'Mecklenburg-West Pomerania (Germany)', 'rank': 22}]",Foreign,4,A,2022-12-02 10:00:43+00:00,World,The threat of U.S. sanctions jeopardized completion of a second direct gas pipeline from Russia. So Gazprom and German officials concocted a phony climate foundation to get the job done.,The New York Times,Europe,News,nyt://article/b146c1c5-72d2-5116-aec1-3e098d520582,https://www.nytimes.com/2022/12/02/world/europe/germany-russia-nord-stream-pipeline.html,1800,By Katrin Bennhold and Erika Solomon,Shadowy Arm of a German State Helped Russia Finish Nord Stream 2,,How a Shadowy Arm of a German State Financed a Russian Pipeline,"Pipes from Nord Stream 2 work in Sassnitz, Germany. Russia invaded Ukraine weeks after the pipeline was finished.",Laetitia Vancon for The New York Times,https://static01.nyt.com/images/2022/11/29/multimedia/00germany-fake-foundation-1-68f3/00germany-fake-foundation-1-68f3-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/11/29/multimedia/00germany-fake-foundation-1-68f3/00germany-fake-foundation-1-68f3-thumbStandard.jpg,75,75,Shadowy Arm of a German State Helped Russia Finish Nord Stream 2,Shadowy Arm of a German State Helped Russia Finish Nord Stream 2 The threat of U.S. sanctions jeopardized completion of a second direct gas pipeline from Russia. So Gazprom and German officials concocted a phony climate foundation to get the job done. The threat of U.S. sanctions jeopardized completion of a second direct gas pipeline from Russia. So Gazprom and German officials concocted a phony climate foundation to get the job done.
The group has been reduced from the world’s most fearsome terrorist organization to a low-level insurgency operating in limited parts of countries torn by conflict.,article,nyt://article/cc441901-0d01-5f2e-a7cd-e80fcac58208,"[{'name': 'Subject', 'value': 'Terrorism', 'rank': 1}, {'name': 'Subject', 'value': 'Muslims and Islam', 'rank': 2}, {'name': 'Organization', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3}, {'name': 'Location', 'value': 'Syria', 'rank': 4}, {'name': 'Location', 'value': 'Iraq', 'rank': 5}]",Foreign,9,A,2022-11-30 21:26:22+00:00,World,The group has been reduced from the world’s most fearsome terrorist organization to a low-level insurgency operating in limited parts of countries torn by conflict.,The New York Times,Middle East,News,nyt://article/cc441901-0d01-5f2e-a7cd-e80fcac58208,https://www.nytimes.com/2022/11/30/world/middleeast/new-isis-leader.html,398,By Ben Hubbard,Islamic State Chief Is Dead and New One Is Picked. Both Are Unknown.,,Islamic State Says Its Chief Was Killed,"American soldiers and Syrian militia members in Dayrik, Syria, near the border with Iraq and Turkey, in September.","Ahmed Mardnli/EPA, via Shutterstock",https://static01.nyt.com/images/2022/11/30/multimedia/30isis-1-b7a5/30isis-1-b7a5-articleLarge.jpg,397,600,https://static01.nyt.com/images/2022/11/30/multimedia/30isis-1-b7a5/30isis-1-b7a5-thumbStandard.jpg,75,75,Islamic State Chief Is Dead and New One Is Picked. Both Are Unknown.,Islamic State Chief Is Dead and New One Is Picked. Both Are Unknown. The group has been reduced from the world’s most fearsome terrorist organization to a low-level insurgency operating in limited parts of countries torn by conflict. The group has been reduced from the world’s most fearsome terrorist organization to a low-level insurgency operating in limited parts of countries torn by conflict.
"The French president goes to Washington with differences over how to end the war in Ukraine, and how to share its burdens, at the heart of talks with President Biden.",article,nyt://article/e0ffba8f-c0dc-56b1-9e63-3245656ebe53,"[{'name': 'Location', 'value': 'France', 'rank': 1}, {'name': 'Person', 'value': 'Macron, Emmanuel (1977- )', 'rank': 2}, {'name': 'Person', 'value': 'Biden, Joseph R Jr', 'rank': 3}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 4}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 5}, {'name': 'Subject', 'value': 'United States Economy', 'rank': 6}, {'name': 'Subject', 'value': 'United States Politics and Government', 'rank': 7}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 8}, {'name': 'Subject', 'value': 'Economic Conditions and Trends', 'rank': 9}, {'name': 'Subject', 'value': 'Inflation Reduction Act of 2022', 'rank': 10}, {'name': 'Subject', 'value': 'Alternative and Renewable Energy', 'rank': 11}, {'name': 'Subject', 'value': 'International Trade and World Market', 'rank': 12}, {'name': 'Location', 'value': 'Russia', 'rank': 13}, {'name': 'Location', 'value': 'Ukraine', 'rank': 14}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 15}]",Foreign,4,A,2022-11-29 17:26:53+00:00,World,"The French president goes to Washington with differences over how to end the war in Ukraine, and how to share its burdens, at the heart of talks with President Biden.",The New York Times,Europe,News,nyt://article/e0ffba8f-c0dc-56b1-9e63-3245656ebe53,https://www.nytimes.com/2022/11/29/world/europe/biden-macron-state-visit.html,1123,By Roger Cohen,"As Macron Pays State Visit to U.S., Ukraine Tests an Old Alliance",,Trouble in Europe Tests Old but Strained France-U.S. Bonds,"President Biden and President Emmanuel Macron of France in Rome, last year.",Erin Schaff/The New York Times,https://static01.nyt.com/images/2022/11/29/multimedia/29macron-biden-1-1-b78a/29marcon-biden-1-1-b78a-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/11/29/multimedia/29macron-biden-1-1-b78a/29marcon-biden-1-1-b78a-thumbStandard.jpg,75,75,"As Macron Pays State Visit to U.S., Ukraine Tests an Old Alliance","As Macron Pays State Visit to U.S., Ukraine Tests an Old Alliance The French president goes to Washington with differences over how to end the war in Ukraine, and how to share its burdens, at the heart of talks with President Biden. The French president goes to Washington with differences over how to end the war in Ukraine, and how to share its burdens, at the heart of talks with President Biden."
"Vladimir Makei served 10 years as the foreign minister of Belarus, a key geopolitical battleground between Russia and the West.",article,nyt://article/1021dacb-baea-5dfd-b33a-b903a4dbb110,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Location', 'value': 'Belarus', 'rank': 2}]",Foreign,,,2022-11-28 15:29:39+00:00,World,"Vladimir Makei served 10 years as the foreign minister of Belarus, a key geopolitical battleground between Russia and the West.",The New York Times,Europe,News,nyt://article/1021dacb-baea-5dfd-b33a-b903a4dbb110,https://www.nytimes.com/2022/11/28/world/europe/belarus-minister-makei-dead.html,658,By Anatoly Kurmanaev and Andrew Higgins,"Belarus’s architect of Western outreach dies suddenly, state media reports.",,,"Vladimir Makei in Minsk, Belarus, in February during a news conference.",Associated Press,https://static01.nyt.com/images/2022/11/28/world/28ukraine-briefing-belarus-foreign-minister/merlin_217387308_a074fab0-8a40-4a07-83c9-618a9451ba48-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/11/28/world/28ukraine-briefing-belarus-foreign-minister/28ukraine-briefing-belarus-foreign-minister-thumbStandard.jpg,75,75,"Belarus’s architect of Western outreach dies suddenly, state media reports.","Belarus’s architect of Western outreach dies suddenly, state media reports. Vladimir Makei served 10 years as the foreign minister of Belarus, a key geopolitical battleground between Russia and the West. Vladimir Makei served 10 years as the foreign minister of Belarus, a key geopolitical battleground between Russia and the West."
The European Union’s only directly elected institution called on the bloc to “further isolate Russia internationally.”,article,nyt://article/1c59be0b-c536-50f6-a6e8-c4e103723f5b,"[{'name': 'Location', 'value': 'Russia', 'rank': 1}, {'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2}, {'name': 'Subject', 'value': 'Terrorism', 'rank': 3}, {'name': 'Organization', 'value': 'European Parliament', 'rank': 4}, {'name': 'Organization', 'value': 'European Union', 'rank': 5}]",Foreign,,,2022-11-23 14:58:53+00:00,World,The European Union’s only directly elected institution called on the bloc to “further isolate Russia internationally.”,The New York Times,Europe,News,nyt://article/1c59be0b-c536-50f6-a6e8-c4e103723f5b,https://www.nytimes.com/2022/11/23/world/europe/russia-terrorism-sponsor-european-parliament.html,304,By Matthew Mpoke Bigg,The European Parliament backs designating Russia as a state sponsor of terrorism.,,,"Civilians lined up for humanitarian aid in Kherson, Ukraine, last week. Millions have been displaced because of the war, while thousands are believed to have been killed.",Lynsey Addario for The New York Times,https://static01.nyt.com/images/2022/11/23/multimedia/23ukraine-briefing-europe-parliament-topart-1-d653/23ukraine-briefing-europe-parliament-topart-1-d653-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/11/23/multimedia/23ukraine-briefing-europe-parliament-topart-1-d653/23ukraine-briefing-europe-parliament-topart-1-d653-thumbStandard.jpg,75,75,The European Parliament backs designating Russia as a state sponsor of terrorism.,The European Parliament backs designating Russia as a state sponsor of terrorism. The European Union’s only directly elected institution called on the bloc to “further isolate Russia internationally.” The European Union’s only directly elected institution called on the bloc to “further isolate Russia internationally.”
,article,nyt://article/7602e357-8d4a-5691-b11d-baa07e42910d,[],Foreign,,,2022-11-18 14:30:36+00:00,World,,The New York Times,Europe,Live Blog Post,nyt://article/7602e357-8d4a-5691-b11d-baa07e42910d,https://www.nytimes.com/live/2022/11/18/world/russia-ukraine-war-news/how-ukraine-has-become-a-testing-ground-for-state-of-the-art-weapons-and-information-systems,191,By Lara Jakes,How Ukraine has become a testing ground for state-of-the-art weapons and information systems.,,,"Ukrainian soldiers operating a drone near Kherson, in southern Ukraine, in September.",Jim Huylebroek for The New York Times,https://static01.nyt.com/images/2022/10/08/world/15ukraine-briefing-weapons-VERSION-02/merlin_212739768_d1774e84-a9ea-4bc9-82b4-e9aaa5594ad6-articleLarge.jpg,400,600,https://static01.nyt.com/images/2022/10/08/world/15ukraine-briefing-weapons-VERSION-02/merlin_212739768_d1774e84-a9ea-4bc9-82b4-e9aaa5594ad6-thumbStandard.jpg,75,75,How Ukraine has become a testing ground for state-of-the-art weapons and information systems.,How Ukraine has become a testing ground for state-of-the-art weapons and information systems.
