abstract,document_type,_id,keywords,news_desk,print_page,print_section,pub_date,section_name,snippet,source,subsection_name,type_of_material,uri,web_url,word_count,byline.original,headline.main,headline.kicker,headline.print_headline,multimedia.caption,multimedia.credit,multimedia.default.url,multimedia.default.height,multimedia.default.width,multimedia.thumbnail.url,multimedia.thumbnail.height,multimedia.thumbnail.width,headline,text
"Proposals that emerged in recent negotiations with the United States were “rather unconstructive,” a Kremlin official said on Sunday.",article,nyt://article/be486df3-cb88-535f-8149-871118952df8,"[{'name': 'Subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1}, {'name': 'Subject', 'value': 'Peace Process', 'rank': 2}, {'name': 'Location', 'value': 'United States', 'rank': 3}, {'name': 'Location', 'value': 'Russia', 'rank': 4}, {'name': 'Person', 'value': 'Dmitriev, Kirill A (1975- )', 'rank': 5}, {'name': 'Person', 'value': 'Putin, Vladimir V', 'rank': 6}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 7}, {'name': 'Person', 'value': 'Witkoff, Steven', 'rank': 8}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 9}]",Live,,,2025-12-22 00:47:51+00:00,World,"Proposals that emerged in recent negotiations with the United States were “rather unconstructive,” a Kremlin official said on Sunday.",The New York Times,Europe,News,nyt://article/be486df3-cb88-535f-8149-871118952df8,https://www.nytimes.com/2025/12/21/world/europe/ukraine-peace-talks.html,390,By Anushka Patil,Russia Dismisses Reports of Progress in Ukraine Peace Talks,,,"Steve Witkoff, President Trump’s special envoy, met with a representative of Russia’s president, Vladimir V. Putin, in Miami this weekend.",Pool photo by Markus Schreiber,https://static01.nyt.com/images/2025/12/21/multimedia/21trump-news-russia-ukraine-bkjv/21trump-news-russia-ukraine-bkjv-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/12/21/multimedia/21trump-news-russia-ukraine-bkjv/21trump-news-russia-ukraine-bkjv-thumbStandard.jpg,75,75,Russia Dismisses Reports of Progress in Ukraine Peace Talks,"Russia Dismisses Reports of Progress in Ukraine Peace Talks Proposals that emerged in recent negotiations with the United States were “rather unconstructive,” a Kremlin official said on Sunday. Proposals that emerged in recent negotiations with the United States were “rather unconstructive,” a Kremlin official said on Sunday."
"Global competition in the Arctic is raising hopes of a revival in the town of Churchill. We went to meet the people, and the bears, there.",article,nyt://article/2840317b-14cb-5096-a7b0-fd209c893d89,"[{'name': 'Location', 'value': 'Churchill (Manitoba)', 'rank': 1}, {'name': 'Location', 'value': 'Manitoba (Canada)', 'rank': 2}, {'name': 'Location', 'value': 'Canada', 'rank': 3}, {'name': 'Location', 'value': 'Arctic Regions', 'rank': 4}, {'name': 'Subject', 'value': 'Infrastructure (Public Works)', 'rank': 5}, {'name': 'Subject', 'value': 'Polar Bears', 'rank': 6}, {'name': 'Subject', 'value': 'International Relations', 'rank': 7}, {'name': 'Subject', 'value': 'Global Warming', 'rank': 8}, {'name': 'Subject', 'value': 'Indigenous People', 'rank': 9}, {'name': 'Subject', 'value': 'Inuit Indians', 'rank': 10}]",Foreign,,,2025-12-13 11:00:06+00:00,World,"Global competition in the Arctic is raising hopes of a revival in the town of Churchill. We went to meet the people, and the bears, there.",The New York Times,Canada,News,nyt://article/2840317b-14cb-5096-a7b0-fd209c893d89,https://www.nytimes.com/2025/12/13/world/canada/canada-arctic-sovereignty-polar-bear.html,976,By Norimitsu Onishi,Reporting on Arctic Sovereignty in the Polar Bear Capital of the World,,,"Known in recent years mostly for its polar bears, there are now efforts to revive infrastructure in Churchill, Manitoba. ",Renaud Philippe for The New York Times,https://static01.nyt.com/images/2025/12/13/multimedia/13canadaletter-bear-zljv/13canadaletter-bear-zljv-articleLarge.jpg,450,600,https://static01.nyt.com/images/2025/12/13/multimedia/13canadaletter-bear-zljv/13canadaletter-bear-zljv-thumbStandard.jpg,75,75,Reporting on Arctic Sovereignty in the Polar Bear Capital of the World,"Reporting on Arctic Sovereignty in the Polar Bear Capital of the World Global competition in the Arctic is raising hopes of a revival in the town of Churchill. We went to meet the people, and the bears, there. Global competition in the Arctic is raising hopes of a revival in the town of Churchill. We went to meet the people, and the bears, there."
A new document cites Washington’s shifting strategic priorities and growing pressure on allies under President Trump as sources of uncertainty for Denmark.,article,nyt://article/e8ba2c30-7ebd-57aa-aa81-d2ca73497e87,"[{'name': 'Subject', 'value': 'International Relations', 'rank': 1}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 2}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 3}, {'name': 'Subject', 'value': 'National Intelligence Estimates', 'rank': 4}, {'name': 'Subject', 'value': 'Espionage and Intelligence Services', 'rank': 5}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 6}, {'name': 'Location', 'value': 'Arctic Regions', 'rank': 7}, {'name': 'Location', 'value': 'Denmark', 'rank': 8}, {'name': 'Location', 'value': 'Europe', 'rank': 9}, {'name': 'Location', 'value': 'Greenland', 'rank': 10}, {'name': 'Subject', 'value': 'Customs (Tariff)', 'rank': 11}, {'name': 'Subject', 'value': 'Territorial Disputes', 'rank': 13}]",Foreign,9,A,2025-12-10 17:00:00+00:00,World,A new document cites Washington’s shifting strategic priorities and growing pressure on allies under President Trump as sources of uncertainty for Denmark.,The New York Times,Europe,News,nyt://article/e8ba2c30-7ebd-57aa-aa81-d2ca73497e87,https://www.nytimes.com/2025/12/10/world/europe/danish-intelligence-concerns-about-us.html,539,By Maya Tekeli and Jeffrey Gettleman,Danish Intelligence Report Raises Concerns About U.S.,,Danish Intelligence Report Says America-First Policy  Puts Europe in ‘Dilemma’,"A Cold War-era American satellite station on a hill above the settlement of Kangerlussuaq, in southwestern Greenland, in June.",Ivor Prickett for The New York Times,https://static01.nyt.com/images/2025/12/10/multimedia/10int-denmark-us-khtz/10int-denmark-us-khtz-articleLarge.jpg,450,600,https://static01.nyt.com/images/2025/12/10/multimedia/10int-denmark-us-khtz/10int-denmark-us-khtz-thumbStandard-v2.jpg,75,75,Danish Intelligence Report Raises Concerns About U.S.,Danish Intelligence Report Raises Concerns About U.S. A new document cites Washington’s shifting strategic priorities and growing pressure on allies under President Trump as sources of uncertainty for Denmark. A new document cites Washington’s shifting strategic priorities and growing pressure on allies under President Trump as sources of uncertainty for Denmark.
Canada has made its border with the United States tougher to cross. Here’s what we learned through monthlong reporting on a single case.,article,nyt://article/c9d9b987-2fdf-5141-a452-a0dcf55f27a2,"[{'name': 'Subject', 'value': 'Asylum, Right of', 'rank': 1}, {'name': 'Subject', 'value': 'Deportation', 'rank': 2}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 3}, {'name': 'Subject', 'value': 'Politics and Government', 'rank': 4}, {'name': 'Subject', 'value': 'Immigration and Emigration', 'rank': 5}, {'name': 'Subject', 'value': 'Law and Legislation', 'rank': 6}, {'name': 'Subject', 'value': 'Immigration Detention', 'rank': 7}, {'name': 'Organization', 'value': 'Canada Border Services Agency', 'rank': 8}, {'name': 'Organization', 'value': 'Immigration and Customs Enforcement (US)', 'rank': 9}, {'name': 'Person', 'value': 'Trump, Donald J', 'rank': 10}, {'name': 'Person', 'value': 'Rubio, Marco', 'rank': 11}, {'name': 'Person', 'value': 'Ford, Doug Jr (1964- )', 'rank': 12}, {'name': 'Person', 'value': 'Heti, Sheila', 'rank': 13}, {'name': 'Person', 'value': 'Oleksiak, Penny (2000- )', 'rank': 14}, {'name': 'Person', 'value': 'Atwood, Margaret', 'rank': 15}, {'name': 'Location', 'value': 'Canada', 'rank': 16}, {'name': 'Location', 'value': 'Eritrea', 'rank': 17}, {'name': 'Location', 'value': 'United States', 'rank': 18}, {'name': 'Title', 'value': 'Book of Lives: A Memoir of Sorts (Book)', 'rank': 19}]",Foreign,,,2025-11-29 11:00:06+00:00,World,Canada has made its border with the United States tougher to cross. Here’s what we learned through monthlong reporting on a single case.,The New York Times,Canada,News,nyt://article/c9d9b987-2fdf-5141-a452-a0dcf55f27a2,https://www.nytimes.com/2025/11/29/world/canada/asylum-seekers-us-canada-border.html,1195,By Matina Stevis-Gridneff,Fresh Reporting on Asylum Seekers at the U.S.-Canadian Border,,,"Rahel Negassi at her new home in Kitchener, Ontario. She has applied for her Ontario nurse permit, and she hopes to be able to work soon.",Ian Willms for The New York Times,https://static01.nyt.com/images/2025/11/29/multimedia/29canadaletter-Negassi1-wlbv/29canadaletter-Negassi1-wlbv-articleLarge.jpg,399,600,https://static01.nyt.com/images/2025/11/29/multimedia/29canadaletter-Negassi1-wlbv/29canadaletter-Negassi1-wlbv-thumbStandard.jpg,75,75,Fresh Reporting on Asylum Seekers at the U.S.-Canadian Border,Fresh Reporting on Asylum Seekers at the U.S.-Canadian Border Canada has made its border with the United States tougher to cross. Here’s what we learned through monthlong reporting on a single case. Canada has made its border with the United States tougher to cross. Here’s what we learned through monthlong reporting on a single case.
Africa’s most populous nation was already facing one of the world’s biggest hunger crises. It’s getting much worse.,article,nyt://article/4f63ad83-89a8-54fe-8ec2-0247a2e8fe8b,"[{'name': 'Location', 'value': 'Nigeria', 'rank': 1}, {'name': 'Subject', 'value': 'Foreign Aid', 'rank': 2}, {'name': 'Subject', 'value': 'Food Insecurity', 'rank': 3}, {'name': 'Subject', 'value': 'Agriculture and Farming', 'rank': 4}, {'name': 'Subject', 'value': 'Food Aid', 'rank': 5}, {'name': 'Subject', 'value': 'International Relations', 'rank': 6}, {'name': 'Subject', 'value': 'Kidnapping and Hostages', 'rank': 7}, {'name': 'Subject', 'value': 'Humanitarian Aid', 'rank': 8}, {'name': 'Subject', 'value': 'Malnutrition', 'rank': 9}, {'name': 'Organization', 'value': 'Boko Haram', 'rank': 10}, {'name': 'Organization', 'value': 'World Food Program', 'rank': 11}, {'name': 'Organization', 'value': 'Amnesty International', 'rank': 12}, {'name': 'Location', 'value': 'Africa', 'rank': 13}, {'name': 'Location', 'value': 'Kebbi (Nigeria)', 'rank': 14}]",Foreign,,,2025-11-25 23:42:42+00:00,World,Africa’s most populous nation was already facing one of the world’s biggest hunger crises. It’s getting much worse.,The New York Times,Africa,News,nyt://article/4f63ad83-89a8-54fe-8ec2-0247a2e8fe8b,https://www.nytimes.com/2025/11/25/world/africa/nigeria-food-violence-usaid.html,747,"By Saikou Jammeh, Ruth Maclean and Ismail Auwal","Violence Is Driving Catastrophic Hunger in Nigeria, U.N. Report Says",,,"The dormitory where gunmen kidnapped schoolgirls in Kebbi, Nigeria, this month.",Deeni Jibo/Associated Press,https://static01.nyt.com/images/2025/11/25/multimedia/25int-nigeria-food-kpfq/25int-nigeria-food-kpfq-articleLarge.jpg,480,600,https://static01.nyt.com/images/2025/11/25/multimedia/25int-nigeria-food-kpfq/25int-nigeria-food-kpfq-thumbStandard.jpg,75,75,"Violence Is Driving Catastrophic Hunger in Nigeria, U.N. Report Says","Violence Is Driving Catastrophic Hunger in Nigeria, U.N. Report Says Africa’s most populous nation was already facing one of the world’s biggest hunger crises. It’s getting much worse. Africa’s most populous nation was already facing one of the world’s biggest hunger crises. It’s getting much worse."
"The Belgian government is in talks with the Trump administration to save birth control stranded in a warehouse, but another shipment has been incorrectly stored.",article,nyt://article/0f7d6e80-0883-50b7-8746-2ac3664711ca,"[{'name': 'Location', 'value': 'Belgium', 'rank': 1}, {'name': 'Organization', 'value': 'United States Agency for International Development', 'rank': 2}, {'name': 'Subject', 'value': 'Birth Control and Family Planning', 'rank': 3}, {'name': 'Subject', 'value': 'Foreign Aid', 'rank': 4}, {'name': 'Subject', 'value': 'United States International Relations', 'rank': 5}, {'name': 'Location', 'value': 'Flanders (Belgium)', 'rank': 6}, {'name': 'Location', 'value': 'Geel (Belgium)', 'rank': 7}, {'name': 'Location', 'value': 'Kallo (Belgium)', 'rank': 8}]",Foreign,9,A,2025-11-12 19:56:30+00:00,World,"The Belgian government is in talks with the Trump administration to save birth control stranded in a warehouse, but another shipment has been incorrectly stored.",The New York Times,Europe,News,nyt://article/0f7d6e80-0883-50b7-8746-2ac3664711ca,https://www.nytimes.com/2025/11/12/world/europe/belgium-usaid-contraception.html,753,By Jeanna Smialek,"As Belgium Races to Save U.S.A.I.D. Contraception, Some Supplies Are Reported Ruined",,"As Belgium Tries to Save Supply of Contraceptives, It Finds Some Are Ruined","The warehouse in Geel, Belgium, where millions of contraceptives bought by U.S.A.I.D. were being stored in July.",Hilary Swift for The New York Times,https://static01.nyt.com/images/2025/11/12/multimedia/12belgium-usaid-tvjk/12belgium-usaid-tvjk-articleLarge.jpg,399,600,https://static01.nyt.com/images/2025/11/12/multimedia/12belgium-usaid-tvjk/12belgium-usaid-tvjk-thumbStandard.jpg,75,75,"As Belgium Races to Save U.S.A.I.D. Contraception, Some Supplies Are Reported Ruined","As Belgium Races to Save U.S.A.I.D. Contraception, Some Supplies Are Reported Ruined The Belgian government is in talks with the Trump administration to save birth control stranded in a warehouse, but another shipment has been incorrectly stored. The Belgian government is in talks with the Trump administration to save birth control stranded in a warehouse, but another shipment has been incorrectly stored."
"The German carmaker held its outlook steady and said it would buy back more than $2 billion in shares, as sales of its high-end models improved.",article,nyt://article/0eb7b363-6116-5ad8-9150-5b4c81f6b55b,"[{'name': 'Subject', 'value': 'Automobiles', 'rank': 1}, {'name': 'Subject', 'value': 'Company Reports', 'rank': 2}, {'name': 'Organization', 'value': 'Mercedes-Benz', 'rank': 3}, {'name': 'Location', 'value': 'China', 'rank': 4}, {'name': 'Person', 'value': 'Kallenius, Ola', 'rank': 5}, {'name': 'Location', 'value': 'Germany', 'rank': 6}]",Business,6,B,2025-10-29 11:05:42+00:00,World,"The German carmaker held its outlook steady and said it would buy back more than $2 billion in shares, as sales of its high-end models improved.",The New York Times,Europe,News,nyt://article/0eb7b363-6116-5ad8-9150-5b4c81f6b55b,https://www.nytimes.com/2025/10/29/world/europe/mercedes-profit-tariffs.html,464,By Melissa Eddy,Mercedes Reports a Drop in Profit but Maintains Its Forecast,,Mercedes Reports Slump But Maintains Its Forecast,"Ola Källenius, center, the chief executive of Mercedes-Benz, unveiled a new electric vehicle at an auto show in Munich in September.",Felix Schmitt for The New York Times,https://static01.nyt.com/images/2025/10/29/multimedia/29biz-mercedes1-kwzt/29biz-mercedes1-kwzt-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/10/29/multimedia/29biz-mercedes1-kwzt/29biz-mercedes1-kwzt-thumbStandard.jpg,75,75,Mercedes Reports a Drop in Profit but Maintains Its Forecast,"Mercedes Reports a Drop in Profit but Maintains Its Forecast The German carmaker held its outlook steady and said it would buy back more than $2 billion in shares, as sales of its high-end models improved. The German carmaker held its outlook steady and said it would buy back more than $2 billion in shares, as sales of its high-end models improved."
New York Times reporters compiled a wide array of clues to uncover what happened to Bashar al-Assad’s key enforcers after the fall of the regime.,article,nyt://article/0e2a65df-fbaf-50f1-a5d0-d84024a41e69,"[{'name': 'Location', 'value': 'Syria', 'rank': 1}, {'name': 'Person', 'value': 'Assad, Bashar al-', 'rank': 2}, {'name': 'Subject', 'value': 'War and Armed Conflicts', 'rank': 3}, {'name': 'Subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 4}, {'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 5}, {'name': 'Organization', 'value': 'Syrian Army', 'rank': 6}, {'name': 'Subject', 'value': 'Biological and Chemical Warfare', 'rank': 7}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 8}, {'name': 'Subject', 'value': 'vis-video', 'rank': 9}, {'name': 'Subject', 'value': 'your-feed-visual-investigations', 'rank': 10}]",Video,17,A,2025-10-16 09:00:38+00:00,World,New York Times reporters compiled a wide array of clues to uncover what happened to Bashar al-Assad’s key enforcers after the fall of the regime.,The New York Times,Middle East,News,nyt://article/0e2a65df-fbaf-50f1-a5d0-d84024a41e69,https://www.nytimes.com/2025/10/16/world/middleeast/assad-regime-officials-reporting.html,1268,"By Haley Willis, Christiaan Triebert, Neil Collier, Devon Lum and Erika Solomon",Abandoned Mansions and Facebook Photos: Reporting on the Top Officials Who Fled Syria,VISUAL investigations,"The Search: Photos, Calls, Mansions",The deserted villa of a former Syrian regime official.,Christiaan Triebert/The New York Times,https://static01.nyt.com/images/2025/10/16/video/vi-assads-enforcers-mansion-top-art/vi-assads-enforcers-mansion-top-art-articleLarge.jpg,897,600,https://static01.nyt.com/images/2025/10/16/video/vi-assads-enforcers-mansion-top-art/vi-assads-enforcers-mansion-top-art-thumbStandard-v2.jpg,75,75,Abandoned Mansions and Facebook Photos: Reporting on the Top Officials Who Fled Syria,Abandoned Mansions and Facebook Photos: Reporting on the Top Officials Who Fled Syria New York Times reporters compiled a wide array of clues to uncover what happened to Bashar al-Assad’s key enforcers after the fall of the regime. New York Times reporters compiled a wide array of clues to uncover what happened to Bashar al-Assad’s key enforcers after the fall of the regime.
"Kido International, which runs nursery schools, reported the incident to the authorities after hackers posted sensitive data on the dark web and demanded a ransom.",article,nyt://article/d3da2073-57b8-5207-8dc1-7e4667d260ce,"[{'name': 'Subject', 'value': 'Cyberattacks and Hackers', 'rank': 1}, {'name': 'Subject', 'value': 'Robberies and Thefts', 'rank': 2}, {'name': 'Subject', 'value': 'Cyberharassment', 'rank': 3}, {'name': 'Subject', 'value': 'Extortion and Blackmail', 'rank': 4}, {'name': 'Organization', 'value': 'Scotland Yard (Metropolitan Police Service)', 'rank': 5}, {'name': 'Location', 'value': 'Great Britain', 'rank': 6}, {'name': 'Location', 'value': 'London (England)', 'rank': 7}, {'name': 'Subject', 'value': 'Children and Childhood', 'rank': 8}]",Foreign,6,A,2025-09-26 16:12:20+00:00,World,"Kido International, which runs nursery schools, reported the incident to the authorities after hackers posted sensitive data on the dark web and demanded a ransom.",The New York Times,Europe,News,nyt://article/d3da2073-57b8-5207-8dc1-7e4667d260ce,https://www.nytimes.com/2025/09/26/world/europe/uk-nursery-school-hack.html,498,By Michael D. Shear,Children’s Data and Photos Reported Stolen From U.K. Preschool Chain by Hackers,,Hackers Stole Data on U.K. Preschool Chain’s Pupils,A Kido International nursery in London. The Metropolitan Police are investigating the reported hacking of the organization’s internal records.,Google Maps,https://static01.nyt.com/images/2025/09/27/world/27int-uk-nursery-hack/27int-uk-nursery-hack-articleLarge.jpg,400,600,https://static01.nyt.com/images/2025/09/27/world/27int-uk-nursery-hack/27int-uk-nursery-hack-thumbStandard.jpg,75,75,Children’s Data and Photos Reported Stolen From U.K. Preschool Chain by Hackers,"Children’s Data and Photos Reported Stolen From U.K. Preschool Chain by Hackers Kido International, which runs nursery schools, reported the incident to the authorities after hackers posted sensitive data on the dark web and demanded a ransom. Kido International, which runs nursery schools, reported the incident to the authorities after hackers posted sensitive data on the dark web and demanded a ransom."
"The Israeli attack in Gaza City killed nearly two dozen Palestinians, the reports said. The Israeli military said it had hit two “Hamas terrorists.”",article,nyt://article/67be6491-d598-54e5-b420-9cc462b2fc4c,"[{'name': 'Subject', 'value': 'Defense and Military Forces', 'rank': 1}, {'name': 'Subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 2}, {'name': 'Subject', 'value': 'Civilian Casualties', 'rank': 3}, {'name': 'Subject', 'value': 'Palestinians', 'rank': 4}, {'name': 'Organization', 'value': 'Hamas', 'rank': 5}, {'name': 'Location', 'value': 'Gaza City (Gaza Strip)', 'rank': 6}, {'name': 'Location', 'value': 'Gaza Strip', 'rank': 7}, {'name': 'Location', 'value': 'Israel', 'rank': 8}]",Foreign,6,A,2025-09-24 12:59:08+00:00,World,"The Israeli attack in Gaza City killed nearly two dozen Palestinians, the reports said. The Israeli military said it had hit two “Hamas terrorists.”",The New York Times,Middle East,News,nyt://article/67be6491-d598-54e5-b420-9cc462b2fc4c,https://www.nytimes.com/2025/09/24/world/middleeast/israel-strike-gaza-city-civilians.html,841,By Liam Stack,"Israeli Strike Kills Gazans Sheltering in Warehouse, Local Reports Say",,"Israeli Strike Kills Gazans Sheltering in a Warehouse, Local Reports Say",Mourners at Ahli Arab Hospital in Gaza City on Wednesday carrying the bodies of people who medics said were killed in an overnight Israeli strike.,Ebrahim Hajjaj/Reuters,https://static01.nyt.com/images/2025/09/24/multimedia/24int-Gaza-Strike-01-mhcb/24int-Gaza-Strike-01-mhcb-articleLarge.jpg,418,600,https://static01.nyt.com/images/2025/09/24/multimedia/24int-Gaza-Strike-01-mhcb/24int-Gaza-Strike-01-mhcb-thumbStandard.jpg,75,75,"Israeli Strike Kills Gazans Sheltering in Warehouse, Local Reports Say","Israeli Strike Kills Gazans Sheltering in Warehouse, Local Reports Say The Israeli attack in Gaza City killed nearly two dozen Palestinians, the reports said. The Israeli military said it had hit two “Hamas terrorists.” The Israeli attack in Gaza City killed nearly two dozen Palestinians, the reports said. The Israeli military said it had hit two “Hamas terrorists.”"
