pub_date,headline,happs_score
2024-09-04,‘Path to Disaster’: 4 Takeaways From the U.K. Grenfell Fire Final Report,4.786666666666666
2024-09-02,"Bad Weather Caused Helicopter Crash That Killed Iran’s President, Report Says",4.0249999999999995
2024-09-01,"Russians Bomb Kharkiv, Ukraine Says, After Russia Reports Wave of Attacks",4.5600000000000005
2024-08-21,Thailand Reports Mpox Case in Traveler Who Arrived From Africa,5.464999999999999
2024-08-19,Philippines Reports First Mpox Case Since W.H.O. Declared Global Emergency,5.202857142857143
2024-08-15,Navalny’s Widow Disputes Russian Report on Her Husband’s Death,4.346666666666667
2024-08-08,"Four soldiers are injured in ‘air attack’ on Syria, state media reports, and other news.",5.017999999999999
2024-08-03,"Israel strikes a school compound in Gaza, where rescuers report multiple people killed.",5.292
2024-08-02,"Israeli settlement activity has spiked over the last five years, E.U. reports.",5.125
2024-07-29,"Sinead O’Connor Died of Pulmonary Disease and Asthma, Death Report Says",3.7524999999999995
2024-07-27,South Korea Reports Leak From Its Military Intelligence Command,5.4075
2024-07-25,At Least 30 Are Reported Killed in Khan Younis in 24 Hours,4.62
2024-07-25,"The U.S. has sent thousands of bombs and missiles to Israel, a report found.",4.78
2024-07-24,"200,000 Children and Vulnerable Adults Abused in New Zealand, Report Finds",5.176666666666666
2024-07-17,"A Human Rights Watch report finds that Hamas committed numerous war crimes, and other news.",5.319999999999999
2024-07-11,Cooking Oil in Dirty Fuel Tankers? Report Raises Alarms in China.,5.3725000000000005
2024-07-09,The Israeli military said it was ‘looking into reports that civilians were harmed.’,5.005454545454545
2024-07-09,"WADA Clears Itself in Chinese Doping Case, but Report Raises New Questions",5.477499999999999
2024-06-25,New report on hunger in Gaza adds fuel to calls for lifting Israeli restrictions on aid.,5.047857142857143
2024-06-16,"Russian Forces Quash Prison Mutiny Led by Terrorism Suspects, State Media Reports",4.4
2024-06-13,Palestinians Report Heavy Bombardments in the Rafah Area,4.88
2024-06-13,The U.N. Report on Israeli and Palestinian War Crimes: What We Know,4.904000000000001
2024-06-12,U.N. Report Accuses Both Israel and Palestinian Groups of War Crimes,4.424444444444444
2024-06-05,Thursday Briefing: A Special Report From Sudan,5.648000000000001
2024-06-05,Israel says it has launched a new operation in central Gaza and health officials report dozens dead.,5.333750000000001
2024-06-03,"Israeli airstrikes in Syria kill a general from a branch of the Revolutionary Guards, Iranian media reports say.",4.9557142857142855
2024-05-30,Singapore Releases Initial Report on Deadly Turbulence That Hit Flight,5.128888888888889
2024-05-28,Pope Apologizes After Reports That He Used an Anti-Gay Slur,5.068571428571429
2024-05-22,Health officials report that the death toll has risen to eight in Israel’s raid of Jenin in the West Bank.,4.954666666666666
2024-05-20,Sunak Apologizes After Damning Report on U.K. Infected-Blood Scandal,4.645
2024-05-19,"Helicopter Carrying Iran’s President Has Crashed, State Media Reports",5.366666666666667
2024-05-13,Chinese Woman Jailed for Reporting on Covid Is Set to Be Freed,5.533333333333334
2024-05-02,A U.N. report says rebuilding all the homes destroyed in Gaza could take 80 years.,5.07090909090909
2024-05-02,Hopes rise among relatives of hostages as signs of progress in talks are reported.,5.833333333333333
2024-04-24,"After U.N. Report, Germany Says It Will Resume Funding for UNRWA",5.462857142857142
2024-04-17,U.N. Report Describes Physical Abuse and Dire Conditions in Israeli Detention,4.683333333333334
2024-04-10,Trudeau Rebuts Reports of Foreign Interference in Canadian Elections,5.1642857142857155
2024-04-03,"Canadian Politicians Were Targeted by China in 2021, Report Says",4.995
2024-04-01,3 Top Iranian Commanders Are Reported Killed in Israeli Strike in Syria,4.733333333333333
2024-03-27,"Israel and Hezbollah Trade Fire, With Deaths Reported on Both Sides",5.017777777777777
2024-03-20,Report of Kate Privacy Breach Is Being Assessed by U.K. Authorities,5.180000000000001
2024-03-06,"Israel Sees Vindication in U.N.’s Report, but Tensions Between Them Rise",4.915
2024-03-05,Tensions rise between Israel and the U.N. after a U.N. team’s report on sexual violence.,5.085454545454546
2024-03-04,The U.N. team’s sexual violence report describes its members’ expertise in the field as extensive.,5.01
2024-03-04,U.N. Team Finds Grounds to Support Reports of Sexual Violence in Hamas Attack,5.02
2024-02-27,"Israel submits a report on measures to prevent genocide in Gaza, as ordered by the U.N.’s top court.",5.224615384615385
2024-02-21,A member of the Israeli war cabinet reports ‘preliminary signs’ of progress in a cease-fire deal.,5.111666666666667
2024-02-21,Israeli Rape-Crisis Group Report Finds ‘Systematic’ Sexual Violence on and After Oct. 7,5.04
2024-02-21,The Israeli military’s top lawyer reports some troop conduct that crosses ‘the criminal threshold.’,4.72
2024-02-16,Russians around the world gather to mourn and protest Navalny’s reported death.,4.986
2024-02-16,Where does Navalny’s reported death leave Russia and Putin?,4.591428571428572
2024-02-16,Here’s What We Know About the Cause of Navalny’s Reported Death,4.915555555555555
2024-02-16,Navalny’s Wife Makes Dramatic Appearance After Reports of His Death,5.04
2024-02-16,Reports of Navalny’s death came as his wife met with world leaders in Munich.,5.3116666666666665
2024-02-16,The W.H.O. requests access to Nasser hospital amid ‘deeply alarming’ reports from inside.,4.9625
2024-02-14,Israeli Media Report Netanyahu Has Pulled Out of Gaza Cease-Fire Talks,4.995555555555556
2024-02-13,The State Department is assessing reports of civilian harm in Gaza from U.S.-made arms.,4.903636363636363
2024-01-29,U.N. to Study Reports of Sexual Violence in Israel During Oct. 7 Attack,4.700000000000001
2024-01-11,"U.S. Military Aid to Ukraine Was Poorly Tracked, Pentagon Report Says",5.094285714285715
2024-01-10,"U.N. Expert Will Investigate Reports of Sex Crimes by Hamas, Israel Says",5.232000000000001
2024-01-02,Maureen Flavin Sweeney Dies at 100; Her Weather Report Delayed D-Day,4.577142857142857
2024-12-30,Trinidad and Tobago Declares State of Emergency Over Rising Crime,4.58
2024-12-16,The U.S. military says its airstrikes killed 12 Islamic State operatives in Syria.,4.625
2024-12-11,"Blinken will travel to Jordan and Turkey, the State Department says.",5.545
2024-12-10,Trump Calls Trudeau the ‘Governor’ of ‘The Great State of Canada’,5.534285714285714
2024-12-08,"Bashar al-Assad is in Russia seeking refuge, state media outlets there say.",5.48
2024-11-23,"With Memes and in State Media, Many Russians Cheer on Putin’s Threats",5.4044444444444455
2024-10-30,U.S. Military Says It Killed Up to 35 Islamic State Militants in Syria,4.800000000000001
2024-10-26,Iran’s State Media Plays Down Israeli Attacks,4.760000000000001
2024-10-21,"Sinwar Is Dead, but a Palestinian State Seems More Distant Than Ever",5.020000000000001
2024-10-15,Israel’s high court orders the state to explain its system for medical evacuations from Gaza.,5.0616666666666665
2024-10-15,Iranian General Is Seen in State Media After Questions Over His Whereabouts,5.18
2024-10-08,A Cartel Double-Cross Turns a Mexican State Into a War Zone,4.862222222222222
2024-10-02,"How Russians Serve the State: In Battle, and in Childbirth",5.22
2024-09-22,"Explosion at an Iranian Mine Kills Dozens, State Media Says",4.573333333333334
2024-09-22,What to Watch For in a Key German State Election,5.305999999999999
2024-09-21,Albania Is Planning a New Muslim State Inside Its Capital,5.511111111111111
2024-09-19,Saudi Crown Prince Says No to Israel Ties Without Palestinian State,4.985454545454545
2024-09-17,"Iran’s Ambassador to Lebanon Is Injured in Pager Attack, State Media Reports",4.908888888888889
2024-09-11,Violence Resurges in Indian State Locked in Bloody Conflict for 16 Months,4.452
2024-09-02,Takeaways From East Germany’s State Elections,5.19
2024-09-01,East Germans Lean Toward Extremes in State Elections,5.510000000000001
2024-09-01,What to Watch For in East German State Elections on Sunday,5.450909090909092
2024-08-30,Putin Plans First Visit to I.C.C. Member State Since Arrest Warrant,5.4275
2024-08-25,German Prosecutor Says Islamic State Terrorist Link Is Suspected in Festival Stabbings,4.872727272727274
2024-08-15,What to Know About the State of the Cease-Fire Talks,5.226666666666667
2024-08-08,"Four soldiers are injured in ‘air attack’ on Syria, state media reports, and other news.",5.017999999999999
2024-08-01,Russian state media portrays swap as a ‘big victory.’,5.376
2024-07-16,"Civilian casualties in Gaza remain unacceptably high, the State Department says.",5.231428571428572
2024-06-25,2 Russian Women Put on a Play. Then the State Came for Them.,5.4719999999999995
2024-06-21,"Armenia is the latest country to recognize a Palestinian state, and other news.",5.368
2024-06-16,"Russian Forces Quash Prison Mutiny Led by Terrorism Suspects, State Media Reports",4.4
2024-05-25,"Crowds for Raisi Show Support for Iranian State, Supreme Leader Says",5.566666666666666
2024-05-22,"Spain, Norway and Ireland Recognize Palestinian State, Further Isolating Israel",5.3566666666666665
2024-05-22,What Does It Mean to Recognize a Palestinian State?,4.955
2024-05-22,Israel Responds to Move to Recognize Palestinian State by Withholding Funds,5.282222222222222
2024-05-22,"Recognizing a Palestinian State, Ireland Nods to its Own History",5.397142857142858
2024-05-22,Kenyan President’s State Visit: An Antidote to U.S. Troubles in Africa?,4.804
2024-05-22,Why Norway’s Recognition of a Palestinian State Carries Significance,5.3925
2024-05-19,"Helicopter Carrying Iran’s President Has Crashed, State Media Reports",5.366666666666667
2024-05-15,France Declares State of Emergency Amid Protests in New Caledonia,5.155
2024-05-15,"Gaza aid gains may be lost as fighting rages in Rafah, the U.S. secretary of state says.",5.04
2024-04-29,Arab ministers suggest ways to ‘force peace’ amid Israel’s refusal to recognize a Palestinian state.,5.17
2024-04-18,U.S. Vetoes Palestinian Bid for Recognition as Full U.N. Member State,5.5375
2024-04-18,The U.N. vote is part of a long-running effort to secure recognition for a Palestinian state.,5.423076923076924
2024-04-18,The U.S. vetoes a Palestinian bid for recognition as a full U.N. member state.,5.4479999999999995
2024-04-03,"The killing of aid workers will not affect U.S. plans to build a pier in Gaza, the State Department said.",5.131250000000001
2024-03-29,"An Israeli strike near Aleppo killed Syrian soldiers, the state media says.",4.5975
2024-03-24,"Amid Questions About Security Failures, Russian State Media Focus on a Different Narrative",5.5183333333333335
2024-03-20,"Vietnam’s President Resigns Over Communist Party Breaches, State Media Says",5.5371428571428565
2024-03-14,The State Department imposes new sanctions on Israeli settlers over West Bank violence.,5.3
2024-03-08,"In his State of the Union speech, Biden urges Israel to ‘do its part’ to increase aid to Gaza.",5.367692307692308
2024-03-06,Ukraine’s First Lady Declines Invitation to State of the Union Address,5.802222222222222
2024-03-01,"From a Funeral Image, the Textures of Faith and State in Russia",5.102
2024-02-28,China Expands Scope of ‘State Secrets’ Law in Security Push,5.284285714285715
2024-02-23,International Calls for a Palestinian State Clash With Netanyahu’s Plan,5.5249999999999995
2024-02-18,Israel’s government formally rejects the unilateral recognition of a Palestinian state.,5.160000000000001
2024-02-15,Lebanon’s State Media Says Israeli Strikes There Killed 10 Civilians,4.664999999999999
2024-02-13,The State Department is assessing reports of civilian harm in Gaza from U.S.-made arms.,4.903636363636363
2024-02-08,Canadian Ex-Intelligence Official Is Sentenced to 14 Years Over State Secrets,5.082222222222223
2024-01-30,Britain’s Foreign Secretary Signals Willingness to Recognize Palestinian State Sooner,5.465
2024-01-21,"Netanyahu Restates Opposition to Two-State Solution, Despite Pressure From Biden",4.356
2024-01-11,Papua New Guinea Leader Declares State of Emergency After Violent Riots,4.802857142857143
2024-01-09,Blinken says Saudi-Israel ties depend on steps toward a Palestinian State.,5.335
2024-01-09,Arab leaders push for talks on Gaza’s ‘day after’ the war to include path to Palestinian state.,4.964615384615384
2024-01-09,"Saudi-Israel Ties Depend on Steps Toward a Palestinian State, Blinken Says",5.335
2024-01-05,The U.S. State Department offers up to $10 million for information on Hamas’s financial network.,5.743636363636364
2024-01-05,The U.S. secretary of state begins a Mideast trip amid worries of broader conflict.,5.151666666666666
2024-01-04,Islamic State Claims Responsibility for Deadly Bombings in Iran,4.7875
2024-01-03,‘It’s State Propaganda’: Ukrainians Shun TV News as War Drags on,5.026666666666666
2024-01-02,The State Department rebukes Israeli ministers pushing for Gazans to leave the enclave.,4.958
