pub_date,headline,happs_score
2017-05-23,Terror Alert in Britain Is Raised to Maximum as ISIS Claims Manchester Attack,4.945
2017-05-18,Brazil’s President Rejects Calls to Quit Amid New Corruption Claims,4.865
2017-05-15,"Dutch Fertility Doctor Swapped Donors’ Sperm With His, Lawsuit Claims",4.872
2017-05-10,Holocaust Survivors in Poland Find Restitution Claims ‘Like a Carousel’,5.174285714285714
2017-04-25,Website With Qaeda Ties Publishes Claim on St. Petersburg Bombing,5.036666666666666
2017-04-16,Erdogan Claims Vast Powers in Turkey After Narrow Victory in Referendum,5.753333333333334
2017-04-08,Hindu Group Claims Christians Tried Forced Conversions in India,5.36375
2017-04-07,Trump Recycles Overstated Campaign Claims About China and Trade,5.331428571428572
2017-04-06,Duterte Orders Military to Parts of South China Sea Claimed by Philippines,5.306
2017-03-31,"2 Sue Trump and U.S. Officials, Claiming They Are on ‘Kill List’",5.193333333333333
2017-03-17,Trump Offers No Apology for Claim on British Spying,5.268571428571428
2017-02-13,North Korea Claims Progress on Long-Range Goal With Missile Test,5.382222222222222
2017-02-11,NATO Checking Claim that U.S. Airstrikes Killed 22 Afghan Civilians,4.573333333333333
2017-02-03,E.U. Vows to Slow Migration on Sea Route That Claimed Thousands of Lives,5.461818181818181
2017-01-21,Pakistani Taliban Claim Deadly Market Bombing,4.15
2017-01-13,A Voice for Indigenous Canadians Defends His Claim to Be One,5.3774999999999995
2017-01-03,"Coal Fire, Not Just Iceberg, Doomed the Titanic, a Journalist Claims",5.008571428571429
2017-01-02,ISIS Claims Responsibility for Istanbul Nightclub Attack,4.52
2017-12-25,Pakistani Women Seize Film Dispute as Chance to Discuss Rape and Injustice,5.164444444444444
2017-11-30,Merkel and Social Democrats Discuss Another Grand Coalition,5.8028571428571425
2017-11-18,China Envoy Discusses ‘Situation of the Korean Peninsula’ With North,5.34
2017-10-11,Discussing the Rohingya Refugee Crisis,4.406666666666667
2017-09-01,Discussing North Korea,5.539999999999999
2017-07-04,"Trudeau Visits Ireland to Discuss Trade, but Host’s Socks Steal the Show",5.144444444444445
2017-05-01,Iran and U.S. Discuss Issue of Americans Imprisoned by Tehran,5.1971428571428575
2017-04-12,Xi and Trump Discuss Rising Tensions With North Korea,5.2444444444444445
2017-03-15,Journalists in Egypt Discuss Press Freedom There and Around the World,5.783636363636362
2017-03-08,Top U.S. General Discusses Syria With Counterparts From Russia and Turkey,5.694285714285714
2017-02-09,Trump and Abe to Talk: Why They Are Meeting and What They’ll Discuss,5.27
2017-01-05,Trump and U.N. Leader Discuss ‘Cooperation’,5.715
2017-12-20,"Trudeau Holiday on Aga Khan’s Island Broke Ethics Law, Report Says",5.588571428571428
2017-11-27,Vietnamese Blogger Gets 7 Years in Jail for Reporting on Toxic Spill,4.912222222222223
2017-11-20,U.N. Chief ‘Horrified’ by Report of Libya Slave Auction,4.783333333333333
2017-11-16,"Rohingya Were Raped Systematically by Myanmar’s Military, Report Says",4.304
2017-11-05,Puigdemont and Other Catalonia Separatists Report to Belgian Police,4.9159999999999995
2017-10-31,Read the Latest Report by the Watchdog for Afghanistan Reconstruction,5.206666666666667
2017-10-31,"Afghan War Data, Once Public, Is Censored in U.S. Military Report",4.493333333333333
2017-10-27,Syria Rejects U.N. Report Blaming It for Sarin Attack,4.355
2017-10-25,French Government Report Hints at Police Misconduct in Calais,5.056666666666666
2017-10-25,Theory That Hammarskjold Plane Was Downed Is Bolstered by U.N. Report,5.168571428571428
2017-10-17,"U.K. Reports Big Rise in Hate Crime, Citing Brexit and Terrorist Attacks",4.346666666666667
2017-10-10,Australian Cybersecurity Report Shows Gaps in Private Companies’ Defenses,5.704000000000001
2017-09-10,‘Uncontacted’ Amazon Tribe Members Reported Killed in Brazil,5.237142857142857
2017-08-27,"If Report Says Iran Is Abiding by Nuclear Deal, Will Trump Heed It?",4.906999999999999
2017-08-25,"Russians Arrested on Treason Charges Helped U.S. Catch Hacker, Report Says",4.925
2017-08-17,Read the Report on the U.S.S. Fitzgerald Collision,5.359999999999999
2017-08-02,"Venezuela Reported False Election Turnout, Voting Company Says",5.036666666666667
2017-08-01,Cambodian Leader Orders U.S. Charity Shut Down Over Sex Trade Report,5.271111111111111
2017-08-01,"Alarming Levels of Sexual Violence Found on Australian Campuses, Report Says",5.188888888888888
2017-07-29,Man Is Charged After Girl Reports Being Raped Twice in One Night,5.283333333333334
2017-07-27,Iran Reports Successful Launch of Missile as U.S. Considers New Sanctions,5.326666666666666
2017-07-27,U.N. Report Says Saudi-Led Coalition Attacked Migrant Boat Off Yemen,4.6866666666666665
2017-07-21,U.N. Agency Reports Worst Drought in 16 Years in North Korea,4.9375
2017-07-21,"ISIS’ Core Helps Fund Militants in Philippines, Report Says",5.593333333333334
2017-06-30,Report Confirms That Chemical Arms Were Used on Syrian Villagers,4.897142857142858
2017-06-23,U.N. to Investigate Reports of Government-Backed Slaughter in Congo,4.655
2017-06-22,"Church of England ‘Colluded’ With Bishop to Hide Sex Abuse, Report Says",5.454
2017-06-21,Report by Brazilian Police Ties Michel Temer to Bribery Scheme,5.0600000000000005
2017-06-19,Japan Says Deadly Ship Collision Happened Earlier Than Reported,5.0525
2017-05-26,"Journalist’s Footage Shows Iraqi Forces Torturing Civilians, ABC Report Says",5.025714285714286
2017-05-22,"After Report on Killings of C.I.A. Sources, China Asserts Right to Defend Itself",4.948
2017-04-11,Declassified U.S. Report on Chemical Weapons Attack,3.864
2017-04-08,What Chinese News Reports Tell Us About Beijing’s View of Trump,5.383999999999999
2017-04-05,"Muslim Babies Likely to Outnumber Others by 2035, Report Says",5.47
2017-03-24,U.N. Rights Council to Investigate Reports of Atrocities in Myanmar,5.277142857142857
2017-03-18,U.N. Diplomat Behind Report Accusing Israel of Apartheid Quits,4.836
2017-03-17,U.S. Military Denies Reports It Bombed Mosque in Syria,5.075
2017-03-15,Tempest at U.N. Over Report Saying Israel Practices Apartheid,5.086666666666667
2017-03-15,"Children Who Survived Fire in Guatemala Are Still Not Safe, Report Says",5.255999999999999
2017-03-10,"Reporting From Syria, an American With a Point of View and a Message",5.455000000000001
2017-03-04,U.N. Syria Mediator Reports Some Progress in Peace Talks,6.076666666666667
2017-03-03,China’s Response to Reports of Torture: ‘Fake News’,5.15
2017-02-25,"Germany’s Intelligence Service Spied on Journalists, Report Says",5.779999999999999
2017-02-16,Venezuela Blocks CNN en Español Over Report on Passport Fraud,4.571428571428571
2017-02-15,Russia Dismisses Reports That Trump Aides Had Contact With Intelligence Agents,5.55
2017-02-14,Kim Jong-un’s Half Brother Is Reported Assassinated in Malaysia,5.473333333333334
2017-02-13,"Syria Used Chlorine Bombs Systematically in Aleppo, Report Says",4.6
2017-02-07,Amnesty Report Accuses Syria of Executing Thousands Since War Began,4.81
2017-02-02,"94 Psychiatric Patients in South Africa Died of Negligence, Report Finds",4.668888888888889
2017-02-02,Pentagon Clears Officials of Skewing Data in ISIS Reports,5.153333333333333
2017-01-31,Lech Walesa Denounces Report Labeling Him a Communist Informer,4.965
2017-01-31,Billionaire Is Reported Seized From Hong Kong Hotel and Taken Into China,5.029090909090909
2017-01-24,Swedish Police Investigate Report of Rape on Facebook Live,4.9125
2017-01-09,"Benjamin Netanyahu Sought Deal With Hostile Newspaper, TV Report Says",5.3175
2017-12-28,Islamic State Claims Deadly Blast at Afghan Shiite Center,4.5685714285714285
2017-12-18,"In India, Modi’s Party Shows Its Might in State Elections",5.557500000000001
2017-12-11,"Hunting Taliban and Islamic State Fighters, From 20,000 Feet",5.003333333333334
2017-11-29,North Korea Says It’s Now a Nuclear State. Could That Mean It’s Ready to Talk?,5.114545454545453
2017-11-08,"In Saudi Arabia, Where Family and State Are One, Arrests May Be Selective",5.236000000000001
2017-11-02,U.N. Says Islamic State Executed Hundreds During Siege of Mosul,5.037142857142858
2017-10-25,"Islamic State Is ‘On the Run,’ U.S. Commander Says",5.1066666666666665
2017-10-22,The Islamic State: From Insurgency to Rogue State and Back,5.068571428571429
2017-09-07,No Relief for Islamic State Convoy Blocked in Syria,4.948571428571428
2017-08-31,Islamic State Convoy Remains Stuck in Syria,4.704000000000001
2017-08-29,Australian State Removes Racially Offensive Place Names,5.087999999999999
2017-08-01,Pentagon and State Department Said to Propose Arming Ukraine,5.19
2017-08-01,China’s State Media Slams Trump’s ‘Emotional Venting’ on Twitter,5.48
2017-07-31,2 Die in Attack on Iraqi Embassy in Kabul by Islamic State,4.5
2017-07-23,U.S. Army Sergeant Is Charged With Trying to Aid Islamic State,5.2620000000000005
2017-07-19,War Crimes Office May Be Closed in State Dept. Reorganization,4.451111111111111
2017-07-17,Tillerson’s Grand Renovation Plan in State Department Gets Assistance,5.862857142857143
2017-07-17,"State Party Takes Aim at Hijabs for Children. Also: Australian Is Shot in U.S., and Julie Bishop on Trump.",5.344285714285713
2017-07-15,Before and After Satellite Images of Mosul Reveal the Devastation After the Islamic State Was Forced Out,5.048
2017-07-06,Decriminalization of the Sex Trade Edges Ahead in One State. Also: Australia’s Digital Slump,5.748888888888889
2017-06-27,"China Is Among Worst Human Trafficking Offenders, State Dept. Says",5.022857142857143
2017-06-24,State Dept. Moves to Shut Office Planning Afghanistan Strategy,5.072500000000001
2017-06-20,State Dept. Lashes Out at Gulf Countries Over Qatar Embargo,5.116666666666667
2017-06-07,State Dept. Voices Concern for American Held in Republic of Congo,5.368888888888888
2017-06-06,P.R.I. Closes In on Narrow Victory in State of Mexico Governor’s Race,5.655555555555555
2017-06-01,George Soros Accuses Viktor Orban of Turning Hungary Into ‘Mafia State’,5.14
2017-05-29,China Charges Activist From Taiwan With ‘Subverting State Power’,5.1466666666666665
2017-05-18,1892: Venezuelan Insurgents Occupy Bolívar State,5.470000000000001
2017-05-14,Angela Merkel’s Party Scores Big Win in Key German State Election,6.104444444444445
2017-05-12,South Korea’s New Leader Abolishes State-Issued History Textbooks,6.3
2017-05-07,"North Korea Detains Another American, State Agency Says",5.3133333333333335
2017-05-07,Angela Merkel’s Party Wins Unexpectedly in German State Elections,5.936666666666667
2017-05-02,Islamic State Attack Kills Dozens Near Syria Refugee Camp,4.545714285714285
2017-04-27,State Department Wants to Clear Nikki Haley’s Remarks Before She Speaks,5.448888888888889
2017-04-22,"U.S. Raid Killed a ‘Close Associate’ of Islamic State Leader, Military Says",4.534285714285715
2017-04-09,"Egypt Declares State of Emergency, as Attacks Undercut Promise of Security",5.2975
2017-03-31,Indian State Is Expanding Penalty for Killing a Cow to Life in Prison,4.855384615384615
2017-03-28,"On State TV, Chinese Forces Storm a Compound a Lot Like Bin Laden’s",5.34909090909091
2017-03-26,Angela Merkel’s Re-election Bid Is Buoyed by Widely Watched State Election,5.215
2017-03-24,Trump Expected to Pick John Sullivan as No. 2 at State Dept.,5.27111111111111
2017-03-23,"As Mexican State Limits Surrogacy, Global System Is Further Strained",5.23
2017-03-15,China Pushes Legal Overhaul That Would Bolster State Power,5.476666666666667
2017-03-11,"Narendra Modi’s B.J.P. Party Wins Big in Uttar Pradesh, India’s Largest State",6.3933333333333335
2017-03-10,What Happens When You Fight a ‘Deep State’ That Doesn’t Exist,4.9975
2017-03-05,Officials in U.S. and India Condemn Shooting of Sikh Man in Washington State,5.208
2017-03-03,"Indian State Says It’ll Require Study of Sanskrit, Raising Eyebrows",5.511428571428572
2017-03-02,State Dept. Official Praises Mexican Efforts in War on Drugs,4.647500000000001
2017-02-17,"As Leaks Multiply, Fears of a ‘Deep State’ in America",5.056666666666666
2017-02-16,"Is 2-State Solution Dead? In Israel, a Debate Over What’s Next",5.4485714285714275
2017-02-16,U.N. Envoy Says U.S. Still Backs Palestinian State,5.132
2017-02-15,"Trump, Meeting With Netanyahu, Backs Away From Palestinian State",5.117142857142857
2017-02-15,Palestinians Dismayed as U.S. Appears to Back Off Two-State Solution,5.202857142857143
2017-02-15,Modi Faces ‘Disappointed’ Voters in India’s Most Populous State,5.756
2017-01-31,"State Dept. Dissent Cable on Trump’s Ban Draws 1,000 Signatures",5.064
2017-01-18,Iraqi Forces Take Eastern Mosul From Islamic State,4.885714285714285
2017-01-15,World Leaders Push Israel and Trump to Forge a 2-State Deal,5.40888888888889
2017-01-14,Yellow Fever Outbreak in Brazil Prompts a State of Emergency,4.8375
2017-01-13,Chinese State Media Denounce Rex Tillerson’s Call to Block Island Access,5.492500000000001
2017-01-04,"Chinese City Official Shoots 2 Others and Kills Himself, State Media Says",5.02
2017-01-04,"Enough With the Tweets, China’s State Media Tells Trump",5.382857142857143
